mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	Ottava:8va	decrescendo_hairpin	crescendo_hairpin
162	160	469	484	0.25		1/4	1/4	Chord	6/8	4	1	1/16			1/16	1	3195		articStaccatoAbove								
162	160	1877/4	1937/4	0.25		5/16	5/16	Chord	6/8	4	1	1/16			1/16	1	3196		articStaccatoAbove								
162	160	939/2	969/2	0.25		3/8	3/8	Chord	6/8	4	1	1/16			1/16	1	3197										
162	160	1879/4	1939/4	0.25		7/16	7/16	Chord	6/8	4	1	1/16			1/16	1	3198										
162	160	470	485	0.25		1/2	1/2	Chord	6/8	4	1	1/16			1/16	1	3199										
162	160	1881/4	1941/4	0.25		9/16	9/16	Chord	6/8	4	1	1/16			1/16	1	3200										
162	160	941/2	971/2	0.25		5/8	5/8	Chord	6/8	4	1	1/16			1/16	1	3201										
162	160	1883/4	1943/4	0.25		11/16	11/16	Chord	6/8	4	1	1/16			1/16	1	3202										
163	161	471	486	0.0		0	0	Dynamic	6/8	1	1	0						ff									
163	161	471	486	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	3203		articStaccatoBelow								
163	161	1885/4	1945/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	3204							408			
163	161	943/2	973/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	3205							408			
163	161	1887/4	1947/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	3206							408			
163	161	472	487	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	3207							408			
163	161	1889/4	1949/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	3208										
163	161	945/2	975/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	3209							409			
163	161	1891/4	1951/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	3210							409			
163	161	473	488	0.25		1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	3211							409			
163	161	1893/4	1953/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	3212										
163	161	947/2	977/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	3213		articStaccatoAbove								
163	161	1895/4	1955/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	3214		articStaccatoAbove								
163	161	471	486	0.0		0	0	Dynamic	6/8	2	1	0						ff									
163	161	471	486	1.0		0	0	Chord	6/8	2	1	1/4			1/4	1	3215										
163	161	471	486	0.0		0	0	Dynamic	6/8	3	1	0						ff									
163	161	471	486	1.5		0	0	Chord	6/8	3	1	3/8			1/4	3/2	3216										
163	161	945/2	975/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	3217										
163	161	947/2	977/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3218		ornamentTrill								
163	161	471	486	0.0		0	0	Dynamic	6/8	4	1	0						ff									
163	161	471	486	1.5		0	0	Chord	6/8	4	1	3/8			1/4	3/2	3219										
163	161	945/2	975/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	3220										
163	161	947/2	977/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3221		ornamentTrill								
164	162	474	489	0.0		0	0	Dynamic	6/8	1	1	0						sf									
164	162	474	489	1.5		0	0	Chord	6/8	1	1	3/8			1/4	3/2	3222										
164	162	951/2	981/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3223										
164	162	953/2	983/2	0.0		5/8	5/8	Chord	6/8	1	1	0	grace16after		1/16	1	3224										
164	162	953/2	983/2	0.0		5/8	5/8	Chord	6/8	1	1	0	grace16after		1/16	1	3225										
164	162	953/2	983/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3226		ornamentTrill								
164	162	474	489	0.25		0	0	Chord	6/8	2	1	1/16			1/16	1	3227							410			
164	162	1897/4	1957/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	3228							410			
164	162	949/2	979/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	3229							410			
164	162	1899/4	1959/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	3230							410			
164	162	475	490	0.25		1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	3231							410			
164	162	1901/4	1961/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	3232										
164	162	951/2	981/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	3233							411			
164	162	1903/4	1963/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	3234							411			
164	162	476	491	0.25		1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	3235							411			
164	162	1905/4	1965/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	3236										
164	162	953/2	983/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	3237		articStaccatoAbove								
164	162	1907/4	1967/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	3238		articStaccatoAbove								
164	162	474	489	1.0		0	0	Chord	6/8	3	1	1/4			1/4	1	3239										
164	162	474	489	1.0		0	0	Chord	6/8	4	1	1/4			1/4	1	3240										
165	163	477	492	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	3241		articStaccatoBelow								
165	163	1909/4	1969/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	3242							412			
165	163	955/2	985/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	3243							412			
165	163	1911/4	1971/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	3244							412			
165	163	478	493	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	3245							412			
165	163	1913/4	1973/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	3246										
165	163	957/2	987/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	3247							413			
165	163	1915/4	1975/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	3248							413			
165	163	479	494	0.25		1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	3249							413			
165	163	1917/4	1977/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	3250										
165	163	959/2	989/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	3251		articStaccatoAbove								
165	163	1919/4	1979/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	3252		articStaccatoAbove								
165	163	477	492	1.0		0	0	Chord	6/8	2	1	1/4			1/4	1	3253										
165	163	477	492	0.0		0	0	Dynamic	6/8	3	1	0						sf									
165	163	477	492	1.5		0	0	Chord	6/8	3	1	3/8			1/4	3/2	3254										
165	163	957/2	987/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	3255										
165	163	959/2	989/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3256		ornamentTrill								
165	163	477	492	0.0		0	0	Dynamic	6/8	4	1	0						sf									
165	163	477	492	1.5		0	0	Chord	6/8	4	1	3/8			1/4	3/2	3257										
165	163	957/2	987/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4			1/4	1	3258										
165	163	959/2	989/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8			1/8	1	3259		ornamentTrill								
166	164	480	495	0.0		0	0	Dynamic	6/8	1	1	0						sf									
166	164	480	495	1.5		0	0	Chord	6/8	1	1	3/8			1/4	3/2	3260										
166	164	963/2	993/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3261										
166	164	965/2	995/2	0.0		5/8	5/8	StaffText	6/8	1	1	0															
166	164	965/2	995/2	0.0		5/8	5/8	Chord	6/8	1	1	0	grace16after		1/16	1	3262										
166	164	965/2	995/2	0.0		5/8	5/8	Chord	6/8	1	1	0	grace16after		1/16	1	3263										
166	164	965/2	995/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3264		ornamentTrill								
166	164	480	495	0.25		0	0	Chord	6/8	2	1	1/16			1/16	1	3265							414			
166	164	1921/4	1981/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	3266							414			
166	164	961/2	991/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	3267							414			
166	164	1923/4	1983/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	3268							414			
166	164	481	496	0.25		1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	3269							414			
166	164	1925/4	1985/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	3270										
166	164	963/2	993/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	3271							415			
166	164	1927/4	1987/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	3272							415			
166	164	482	497	0.25		1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	3273							415			
166	164	1929/4	1989/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	3274										
166	164	965/2	995/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	3275		articStaccatoAbove								
166	164	1931/4	1991/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	3276		articStaccatoAbove								
166	164	480	495	1.0		0	0	Chord	6/8	3	1	1/4			1/4	1	3277										
166	164	480	495	1.0		0	0	Chord	6/8	4	1	1/4			1/4	1	3278										
167	165	483	498	1.0		0	0	Chord	6/8	1	1	1/4			1/4	1	3279										
167	165	971/2	1001/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3280										
167	165	483	498	0.0		0	0	Dynamic	6/8	2	1	0						sf									
167	165	483	498	1.5		0	0	Chord	6/8	2	1	3/8			1/4	3/2	3281										
167	165	969/2	999/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	3282										
167	165	971/2	1001/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	3283		ornamentTrill								
167	165	483	498	0.25		0	0	Chord	6/8	3	1	1/16			1/16	1	3284							416			
167	165	1933/4	1993/4	0.25		1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	3285							416			
167	165	967/2	997/2	0.25		1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	3286							416			
167	165	1935/4	1995/4	0.25		3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	3287							416			
167	165	484	499	0.25		1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	3288							416			
167	165	1937/4	1997/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	3289							416			
167	165	969/2	999/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	3290							416			
167	165	1939/4	1999/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	3291							416			
167	165	485	500	0.25		1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	3292							416			
167	165	1941/4	2001/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	3293										
167	165	971/2	1001/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	3294		articStaccatoAbove								
167	165	1943/4	2003/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	3295		articStaccatoAbove								
167	165	483	498	1.0		0	0	Chord	6/8	4	1	1/4			1/4	1	3296										
167	165	971/2	1001/2	0.25		5/8	5/8	Chord	6/8	4	1	1/16			1/16	1	3297										
167	165	1943/4	2003/4	0.25		11/16	11/16	Chord	6/8	4	1	1/16			1/16	1	3298										
168	166	486	501	0.0		0	0	Dynamic	6/8	1	1	0						ff									
168	166	486	501	1.5		0	0	Chord	6/8	1	1	3/8			1/4	3/2	3299										
168	166	975/2	1005/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3300										
168	166	977/2	1007/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3301		ornamentTrill								
168	166	486	501	0.0		0	0	Dynamic	6/8	2	1	0						ff									
168	166	486	501	0.25		0	0	Chord	6/8	2	1	1/16			1/16	1	3302										
168	166	1945/4	2005/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	3303							417			
168	166	973/2	1003/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	3304							417			
168	166	1947/4	2007/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	3305							417			
168	166	487	502	0.25		1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	3306							417			
168	166	1949/4	2009/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	3307							417			
168	166	975/2	1005/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	3308							417			
168	166	1951/4	2011/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	3309							417			
168	166	488	503	0.25		1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	3310							417			
168	166	1953/4	2013/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	3311							417			
168	166	977/2	1007/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	3312							417			
168	166	1955/4	2015/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	3313										
168	166	486	501	0.0		0	0	Dynamic	6/8	3	1	0						ff									
168	166	486	501	1.5		0	0	Chord	6/8	3	1	3/8			1/4	3/2	3314										
168	166	975/2	1005/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4			1/4	1	3315										
168	166	977/2	1007/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3316		ornamentTrill								
168	166	486	501	0.0		0	0	Dynamic	6/8	4	1	0						ff									
168	166	486	501	0.25		0	0	Chord	6/8	4	1	1/16			1/16	1	3317										
168	166	1945/4	2005/4	0.25		1/16	1/16	Chord	6/8	4	1	1/16			1/16	1	3318							418			
168	166	973/2	1003/2	0.25		1/8	1/8	Chord	6/8	4	1	1/16			1/16	1	3319							418			
168	166	1947/4	2007/4	0.25		3/16	3/16	Chord	6/8	4	1	1/16			1/16	1	3320							418			
168	166	487	502	0.25		1/4	1/4	Chord	6/8	4	1	1/16			1/16	1	3321							418			
168	166	1949/4	2009/4	0.25		5/16	5/16	Chord	6/8	4	1	1/16			1/16	1	3322							418			
168	166	975/2	1005/2	0.25		3/8	3/8	Chord	6/8	4	1	1/16			1/16	1	3323							418			
168	166	1951/4	2011/4	0.25		7/16	7/16	Chord	6/8	4	1	1/16			1/16	1	3324							418			
168	166	488	503	0.25		1/2	1/2	Chord	6/8	4	1	1/16			1/16	1	3325							418			
168	166	1953/4	2013/4	0.25		9/16	9/16	Chord	6/8	4	1	1/16			1/16	1	3326							418			
168	166	977/2	1007/2	0.25		5/8	5/8	Chord	6/8	4	1	1/16			1/16	1	3327							418			
168	166	1955/4	2015/4	0.25		11/16	11/16	Chord	6/8	4	1	1/16			1/16	1	3328										
169	167	489	504	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	3329		articStaccatoBelow								
169	167	1957/4	2017/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	3330							419			
169	167	979/2	1009/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	3331							419			
169	167	1959/4	2019/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	3332							419			
169	167	490	505	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3333										
169	167	981/2	1011/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3334							420			
169	167	983/2	1013/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	3335										
169	167	489	504	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	3336							421			
169	167	979/2	1009/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3337							421			
169	167	490	505	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3338							421			
169	167	981/2	1011/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	3339										
169	167	1967/4	2027/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	3340										
169	167	489	504	0.5		0	0	Chord	6/8	3	1	1/8			1/8	1	3341										
169	167	1959/4	2019/4	0.25		3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	3342							422			
169	167	490	505	0.25		1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	3343							422			
169	167	1961/4	2021/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	3344										
169	167	981/2	1011/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	3345		articStaccatoBelow								
169	167	1963/4	2023/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	3346							423			
169	167	491	506	0.25		1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	3347							423			
169	167	1965/4	2025/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	3348							423			
169	167	983/2	1013/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8			1/8	1	3349										
169	167	489	504	1.5		0	0	Chord	6/8	4	1	3/8			1/4	3/2	3350										
169	167	981/2	1011/2	0.75		3/8	3/8	Chord	6/8	4	1	3/16			1/8	3/2	3351										
169	167	1965/4	2025/4	0.25		9/16	9/16	Chord	6/8	4	1	1/16			1/16	1	3352							424			
169	167	983/2	1013/2	0.25		5/8	5/8	Chord	6/8	4	1	1/16			1/16	1	3353							424			
169	167	1967/4	2027/4	0.25		11/16	11/16	Chord	6/8	4	1	1/16			1/16	1	3354										
170	168	492	507	0.25		0	0	Chord	6/8	1	1	1/16			1/16	1	3355							425			
170	168	1969/4	2029/4	0.25		1/16	1/16	Chord	6/8	1	1	1/16			1/16	1	3356							425			
170	168	985/2	1015/2	0.25		1/8	1/8	Chord	6/8	1	1	1/16			1/16	1	3357							425			
170	168	1971/4	2031/4	0.25		3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	3358							425			
170	168	493	508	0.25		1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	3359							425			
170	168	1973/4	2033/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	3360							425			
170	168	987/2	1017/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16			1/16	1	3361							425			
170	168	1975/4	2035/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16			1/16	1	3362							425			
170	168	494	509	0.25		1/2	1/2	Chord	6/8	1	1	1/16			1/16	1	3363							425			
170	168	1977/4	2037/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	3364							425			
170	168	989/2	1019/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	3365							425			
170	168	1979/4	2039/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	3366										
170	168	492	507	0.25		0	0	Chord	6/8	2	1	1/16			1/16	1	3367		articStaccatoBelow								
170	168	1969/4	2029/4	0.25		1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	3368							426			
170	168	985/2	1015/2	0.25		1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	3369							426			
170	168	1971/4	2031/4	0.25		3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	3370							426			
170	168	493	508	0.25		1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	3371							426			
170	168	1973/4	2033/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	3372							426			
170	168	987/2	1017/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	3373							426			
170	168	1975/4	2035/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	3374							426			
170	168	494	509	0.25		1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	3375							426			
170	168	1977/4	2037/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	3376							426			
170	168	989/2	1019/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	3377							426			
170	168	1979/4	2039/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	3378										
170	168	492	507	0.25		0	0	Chord	6/8	3	1	1/16			1/16	1	3379		articStaccatoBelow								
170	168	1969/4	2029/4	0.25		1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	3380							427			
170	168	985/2	1015/2	0.25		1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	3381							427			
170	168	1971/4	2031/4	0.25		3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	3382							427			
170	168	493	508	0.25		1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	3383							427			
170	168	1973/4	2033/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	3384							427			
170	168	987/2	1017/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	3385							427			
170	168	1975/4	2035/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	3386							427			
170	168	494	509	0.25		1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	3387							427			
170	168	1977/4	2037/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	3388							427			
170	168	989/2	1019/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	3389							427			
170	168	1979/4	2039/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	3390										
170	168	492	507	1.5		0	0	Chord	6/8	4	1	3/8			1/4	3/2	3391										
170	168	987/2	1017/2	0.75		3/8	3/8	Chord	6/8	4	1	3/16			1/8	3/2	3392										
170	168	1977/4	2037/4	0.25		9/16	9/16	Chord	6/8	4	1	1/16			1/16	1	3393							428			
170	168	989/2	1019/2	0.25		5/8	5/8	Chord	6/8	4	1	1/16			1/16	1	3394							428			
170	168	1979/4	2039/4	0.25		11/16	11/16	Chord	6/8	4	1	1/16			1/16	1	3395										
171	169	495	510	0.5		0	0	Chord	6/8	1	1	1/8			1/8	1	3396		articStaccatoAbove								
171	169	991/2	1021/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	3397		articStaccatoAbove								
171	169	496	511	0.5		1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	3398		articStaccatoAbove								
171	169	993/2	1023/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4			1/4	1	3399										
171	169	495	510	0.5		0	0	Chord	6/8	2	1	1/8			1/8	1	3400		articStaccatoAbove								
171	169	991/2	1021/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8			1/8	1	3401		articStaccatoAbove								
171	169	496	511	0.5		1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	3402		articStaccatoAbove								
171	169	993/2	1023/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	3403										
171	169	495	510	0.5		0	0	Chord	6/8	3	1	1/8			1/8	1	3404		articStaccatoBelow								
171	169	991/2	1021/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8			1/8	1	3405		articStaccatoBelow								
171	169	496	511	0.5		1/4	1/4	Chord	6/8	3	1	1/8			1/8	1	3406		articStaccatoBelow								
171	169	993/2	1023/2	0.0		3/8	3/8	Dynamic	6/8	3	1	0						sf									
171	169	993/2	1023/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	3407							429			
171	169	1987/4	2047/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	3408							429			
171	169	497	512	0.25		1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	3409							429			
171	169	1989/4	2049/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	3410							429			
171	169	995/2	1025/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	3411							429			
171	169	1991/4	2051/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	3412							429			
171	169	495	510	0.25		0	0	Chord	6/8	4	1	1/16			1/16	1	3413							430			
171	169	1981/4	2041/4	0.25		1/16	1/16	Chord	6/8	4	1	1/16			1/16	1	3414							430			
171	169	991/2	1021/2	0.25		1/8	1/8	Chord	6/8	4	1	1/16			1/16	1	3415							430			
171	169	1983/4	2043/4	0.25		3/16	3/16	Chord	6/8	4	1	1/16			1/16	1	3416							430			
171	169	496	511	0.25		1/4	1/4	Chord	6/8	4	1	1/16			1/16	1	3417							430			
171	169	1985/4	2045/4	0.25		5/16	5/16	Chord	6/8	4	1	1/16			1/16	1	3418										
171	169	993/2	1023/2	0.0		3/8	3/8	Dynamic	6/8	4	1	0						sf									
171	169	993/2	1023/2	1.5		3/8	3/8	Chord	6/8	4	1	3/8			1/4	3/2	3419										
172	170	498	513	0.0		0	0	Spanner	6/8	3	1	0												429		44	
172	170	498	513	0.25		0	0	Chord	6/8	3	1	1/16			1/16	1	3420							429		44	
172	170	1993/4	2053/4	0.25		1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	3421							429		44	
172	170	997/2	1027/2	0.25		1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	3422							429		44	
172	170	1995/4	2055/4	0.25		3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	3423							429		44	
172	170	499	514	0.25		1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	3424							429		44	
172	170	1997/4	2057/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	3425							429		44	
172	170	999/2	1029/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	3426							429		44	
172	170	1999/4	2059/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	3427							429		44	
172	170	500	515	0.25		1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	3428							429		44	
172	170	2001/4	2061/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	3429							429		44	
172	170	1001/2	1031/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	3430							429		44	
172	170	2003/4	2063/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	3431									44	
172	170	498	513	0.0		0	0	Spanner	6/8	4	1	0														45	
172	170	498	513	3.0		0	0	Chord	6/8	4	1	3/4			1/2	3/2	3432									45	
173	171	501	516	0.0		0	0	Dynamic	6/8	3	1	0						p									
173	171	501	516	0.0		0	0	Spanner	6/8	3	1	0															
173	171	501	516	0.25		0	0	Chord	6/8	3	1	1/16			1/16	1	3433							431			
173	171	2005/4	2065/4	0.25		1/16	1/16	Chord	6/8	3	1	1/16			1/16	1	3434							431			
173	171	1003/2	1033/2	0.25		1/8	1/8	Chord	6/8	3	1	1/16			1/16	1	3435							431			
173	171	2007/4	2067/4	0.25		3/16	3/16	Chord	6/8	3	1	1/16			1/16	1	3436							431			
173	171	502	517	0.25		1/4	1/4	Chord	6/8	3	1	1/16			1/16	1	3437							431			
173	171	2009/4	2069/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16			1/16	1	3438							431			
173	171	1005/2	1035/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16			1/16	1	3439							431			
173	171	2011/4	2071/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16			1/16	1	3440							431			
173	171	503	518	0.25		1/2	1/2	Chord	6/8	3	1	1/16			1/16	1	3441							431			
173	171	2013/4	2073/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16			1/16	1	3442							431			
173	171	1007/2	1037/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16			1/16	1	3443							431			
173	171	2015/4	2075/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16			1/16	1	3444										
173	171	501	516	0.0		0	0	Dynamic	6/8	4	1	0						p									
173	171	501	516	0.0		0	0	Spanner	6/8	4	1	0															
173	171	501	516	0.75		0	0	Chord	6/8	4	1	3/16			1/8	3/2	3445							432			
