mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
86	86	1361/8	1361/8	0.0	1/32	1/32	Dynamic	2/4	1	1	0					pp											
86	86	1361/8	1361/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1590									283			
86	86	681/4	681/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1591									283			
86	86	1363/8	1363/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1592									283			
86	86	341/2	341/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1593									283			
86	86	1365/8	1365/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1594									283			
86	86	683/4	683/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1595									283			
86	86	1367/8	1367/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1596									283			
86	86	171	171	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1597									283			
86	86	1369/8	1369/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1598									283			
86	86	685/4	685/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1599									283			
86	86	1371/8	1371/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1600									283			
86	86	343/2	343/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1601									283			
86	86	1373/8	1373/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1602									283			
86	86	687/4	687/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1603									283			
86	86	1375/8	1375/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1604												
86	86	170	170	0.0	0	0	Dynamic	2/4	2	1	0					pp											
86	86	170	170	0.0	0	0	Spanner	2/4	2	1	0																
86	86	170	170	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1605									284			
86	86	341/2	341/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1606									284			
86	86	171	171	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1607									284			
86	86	343/2	343/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1608												
86	86	170	170	0.0	0	0	Dynamic	2/4	3	1	0					pp											
86	86	170	170	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1609												
86	86	681/4	681/4	0.5	1/16	1/16	Chord	2/4	3	1	1/8		1/8	1	1610												
86	86	683/4	683/4	0.5	3/16	3/16	Chord	2/4	3	1	1/8		1/8	1	1611												
86	86	685/4	685/4	0.5	5/16	5/16	Chord	2/4	3	1	1/8		1/8	1	1612												
86	86	687/4	687/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1613												
86	86	170	170	0.0	0	0	Dynamic	2/4	4	1	0					pp											
86	86	170	170	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1614									285			
86	86	341/2	341/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1615									285			
86	86	171	171	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1616												
86	86	343/2	343/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1617												
87	87	172	172	0.0	0	0	StaffText	2/4	1	1	0							cresc.									
87	87	172	172	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1618									286			
87	87	1377/8	1377/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1619									286			
87	87	689/4	689/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1620									286			
87	87	1379/8	1379/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1621									286			
87	87	345/2	345/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1622									286			
87	87	1381/8	1381/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1623									286			
87	87	691/4	691/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1624									286			
87	87	1383/8	1383/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1625									286			
87	87	173	173	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1626									286			
87	87	1385/8	1385/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1627									286			
87	87	693/4	693/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1628									286			
87	87	1387/8	1387/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1629									286			
87	87	347/2	347/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1630									286			
87	87	1389/8	1389/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1631									286			
87	87	695/4	695/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1632									286			
87	87	1391/8	1391/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1633												
87	87	172	172	0.0	0	0	StaffText	2/4	2	1	0							cresc.									
87	87	172	172	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1634									287			
87	87	345/2	345/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1635									287			
87	87	173	173	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1636												
87	87	347/2	347/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1637									288			
87	87	172	172	0.0	0	0	StaffText	2/4	3	1	0							cresc.									
87	87	172	172	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1638												
87	87	689/4	689/4	0.5	1/16	1/16	Chord	2/4	3	1	1/8		1/8	1	1639												
87	87	691/4	691/4	0.5	3/16	3/16	Chord	2/4	3	1	1/8		1/8	1	1640												
87	87	693/4	693/4	0.5	5/16	5/16	Chord	2/4	3	1	1/8		1/8	1	1641												
87	87	695/4	695/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1642												
87	87	172	172	0.0	0	0	StaffText	2/4	4	1	0							cresc.									
87	87	172	172	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1643												
87	87	345/2	345/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1644												
87	87	173	173	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1645												
87	87	347/2	347/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1646												
88	88	174	174	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1647									289			
88	88	1393/8	1393/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1648									289			
88	88	697/4	697/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1649									289			
88	88	1395/8	1395/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1650									289			
88	88	349/2	349/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1651									289			
88	88	1397/8	1397/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1652									289			
88	88	699/4	699/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1653									289			
88	88	1399/8	1399/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1654									289			
88	88	175	175	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1655									289			
88	88	1401/8	1401/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1656									289			
88	88	701/4	701/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1657									289			
88	88	1403/8	1403/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1658									289			
88	88	351/2	351/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1659									289			
88	88	1405/8	1405/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1660									289			
88	88	703/4	703/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1661									289			
88	88	1407/8	1407/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1662												
88	88	174	174	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1663									288			
88	88	349/2	349/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1664									288			
88	88	175	175	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1665									288			
88	88	351/2	351/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1666									288			
88	88	174	174	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1667												
88	88	697/4	697/4	0.5	1/16	1/16	Chord	2/4	3	1	1/8		1/8	1	1668												
88	88	699/4	699/4	0.5	3/16	3/16	Chord	2/4	3	1	1/8		1/8	1	1669												
88	88	701/4	701/4	0.5	5/16	5/16	Chord	2/4	3	1	1/8		1/8	1	1670												
88	88	703/4	703/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1671												
88	88	174	174	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1672												
88	88	349/2	349/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1673									290			
88	88	175	175	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1674									290			
88	88	351/2	351/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1675									290			
89	89	176	176	0.125	0	0	Chord	2/4	1	1	1/32		1/32	1	1676									291			
89	89	1409/8	1409/8	0.125	1/32	1/32	Chord	2/4	1	1	1/32		1/32	1	1677									291			
89	89	705/4	705/4	0.125	1/16	1/16	Chord	2/4	1	1	1/32		1/32	1	1678									291			
89	89	1411/8	1411/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1679									291			
89	89	353/2	353/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1680									291			
89	89	1413/8	1413/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1681									291			
89	89	707/4	707/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1682									291			
89	89	1415/8	1415/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1683									291			
89	89	177	177	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1684									291			
89	89	1417/8	1417/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1685									291			
89	89	709/4	709/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1686									291			
89	89	1419/8	1419/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1687									291			
89	89	355/2	355/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1688									291			
89	89	1421/8	1421/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1689									291			
89	89	711/4	711/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1690									291			
89	89	1423/8	1423/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1691												
89	89	176	176	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1692												
89	89	353/2	353/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1693									292			
89	89	177	177	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1694									292			
89	89	355/2	355/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1695												
89	89	176	176	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1696												
89	89	705/4	705/4	0.5	1/16	1/16	Chord	2/4	3	1	1/8		1/8	1	1697												
89	89	707/4	707/4	0.5	3/16	3/16	Chord	2/4	3	1	1/8		1/8	1	1698												
89	89	709/4	709/4	0.5	5/16	5/16	Chord	2/4	3	1	1/8		1/8	1	1699												
89	89	711/4	711/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1700												
89	89	176	176	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1701									290			
89	89	353/2	353/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1702									290			
89	89	177	177	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1703									290			
89	89	355/2	355/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1704												
90	90	178	178	0.0	0	0	Dynamic	2/4	1	1	0					p											
90	90	178	178	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1705												
90	90	178	178	0.0	0	0	Dynamic	2/4	2	1	0					p											
90	90	178	178	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	1706												
90	90	179	179	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	1707									293			
90	90	1433/8	1433/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	1708									293			
90	90	717/4	717/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	1709									293			
90	90	1435/8	1435/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	1710									293			
90	90	359/2	359/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	1711									293			
90	90	1437/8	1437/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	1712									293			
90	90	719/4	719/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	1713									293			
90	90	1439/8	1439/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	1714												
90	90	178	178	0.0	0	0	Dynamic	2/4	3	1	0					p											
90	90	178	178	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1715		articStaccatoBelow										
90	90	713/4	713/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1716		articStaccatoBelow										
90	90	357/2	357/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1717		articStaccatoBelow										
90	90	715/4	715/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1718		articStaccatoBelow										
90	90	179	179	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1719		articStaccatoBelow										
90	90	717/4	717/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1720		articStaccatoBelow										
90	90	359/2	359/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1721		articStaccatoBelow										
90	90	719/4	719/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1722		articStaccatoBelow										
90	90	178	178	0.0	0	0	Dynamic	2/4	4	1	0					p											
90	90	178	178	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1723												
91	91	180	180	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1724												
91	91	361/2	361/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1725									294			
91	91	1445/8	1445/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1726									294			
91	91	723/4	723/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1727									294			
91	91	1447/8	1447/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1728												
91	91	181	181	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1729									295			
91	91	1449/8	1449/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1730												
91	91	725/4	725/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1731									296			
91	91	1451/8	1451/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1732												
91	91	363/2	363/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1733									297			
91	91	1453/8	1453/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1734												
91	91	727/4	727/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1735									298			
91	91	1455/8	1455/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1736												
91	91	180	180	0.375	0	0	Chord	2/4	2	1	3/32		1/16	3/2	1737									299			
91	91	1443/8	1443/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	1738												
91	91	361/2	361/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1739		articStaccatoBelow										
91	91	180	180	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1740									300			
91	91	721/4	721/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1741									300			
91	91	361/2	361/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1742									300			
91	91	723/4	723/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1743												
91	91	181	181	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1744		articStaccatoAbove										
91	91	725/4	725/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1745		articStaccatoAbove										
91	91	363/2	363/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1746		articStaccatoAbove										
91	91	727/4	727/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1747		articStaccatoAbove										
91	91	180	180	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1748		articStaccatoBelow										
91	91	721/4	721/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1749		articStaccatoBelow										
91	91	361/2	361/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1750		articStaccatoBelow										
91	91	723/4	723/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1751		articStaccatoBelow										
91	91	181	181	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1752		articStaccatoAbove										
91	91	725/4	725/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1753		articStaccatoAbove										
91	91	363/2	363/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1754		articStaccatoAbove										
91	91	727/4	727/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1755		articStaccatoAbove										
92	92	182	182	0.375	0	0	Chord	2/4	1	1	3/32		1/16	3/2	1756									301			
92	92	1459/8	1459/8	0.125	3/32	3/32	Chord	2/4	1	1	1/32		1/32	1	1757												
92	92	365/2	365/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1758		articStaccatoAbove										
92	92	182	182	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1759												
92	92	365/2	365/2	0.125	1/8	1/8	Chord	2/4	2	1	1/32		1/32	1	1760									302			
92	92	1461/8	1461/8	0.125	5/32	5/32	Chord	2/4	2	1	1/32		1/32	1	1761									302			
92	92	731/4	731/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32		1/32	1	1762									302			
92	92	1463/8	1463/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32		1/32	1	1763												
92	92	183	183	0.125	1/4	1/4	Chord	2/4	2	1	1/32		1/32	1	1764									303			
92	92	1465/8	1465/8	0.125	9/32	9/32	Chord	2/4	2	1	1/32		1/32	1	1765									303			
92	92	733/4	733/4	0.125	5/16	5/16	Chord	2/4	2	1	1/32		1/32	1	1766									303			
92	92	1467/8	1467/8	0.125	11/32	11/32	Chord	2/4	2	1	1/32		1/32	1	1767									303			
92	92	367/2	367/2	0.125	3/8	3/8	Chord	2/4	2	1	1/32		1/32	1	1768									303			
92	92	1469/8	1469/8	0.125	13/32	13/32	Chord	2/4	2	1	1/32		1/32	1	1769									303			
92	92	735/4	735/4	0.125	7/16	7/16	Chord	2/4	2	1	1/32		1/32	1	1770									303			
92	92	1471/8	1471/8	0.125	15/32	15/32	Chord	2/4	2	1	1/32		1/32	1	1771												
92	92	182	182	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1772		articStaccatoAbove										
92	92	729/4	729/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1773		articStaccatoAbove										
92	92	365/2	365/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1774		articStaccatoAbove										
92	92	731/4	731/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1775		articStaccatoAbove										
92	92	183	183	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1776		articStaccatoAbove										
92	92	733/4	733/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1777		articStaccatoAbove										
92	92	367/2	367/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1778		articStaccatoAbove										
92	92	735/4	735/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1779		articStaccatoAbove										
92	92	182	182	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1780												
93	93	184	184	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1781												
93	93	369/2	369/2	0.125	1/8	1/8	Chord	2/4	1	1	1/32		1/32	1	1782									304			
93	93	1477/8	1477/8	0.125	5/32	5/32	Chord	2/4	1	1	1/32		1/32	1	1783									304			
93	93	739/4	739/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1784									304			
93	93	1479/8	1479/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1785												
93	93	185	185	0.125	1/4	1/4	Chord	2/4	1	1	1/32		1/32	1	1786									305			
93	93	1481/8	1481/8	0.125	9/32	9/32	Chord	2/4	1	1	1/32		1/32	1	1787												
93	93	741/4	741/4	0.125	5/16	5/16	Chord	2/4	1	1	1/32		1/32	1	1788									306			
93	93	1483/8	1483/8	0.125	11/32	11/32	Chord	2/4	1	1	1/32		1/32	1	1789												
93	93	371/2	371/2	0.125	3/8	3/8	Chord	2/4	1	1	1/32		1/32	1	1790									307			
93	93	1485/8	1485/8	0.125	13/32	13/32	Chord	2/4	1	1	1/32		1/32	1	1791												
93	93	743/4	743/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1792									308			
93	93	1487/8	1487/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1793												
93	93	184	184	0.375	0	0	Chord	2/4	2	1	3/32		1/16	3/2	1794									309			
93	93	1475/8	1475/8	0.125	3/32	3/32	Chord	2/4	2	1	1/32		1/32	1	1795												
93	93	369/2	369/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1796		articStaccatoAbove										
93	93	741/4	741/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1797		articStaccatoAbove										
93	93	371/2	371/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1798		articStaccatoAbove										
93	93	743/4	743/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	1799		articStaccatoAbove										
93	93	184	184	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1800									310			
93	93	737/4	737/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1801									310			
93	93	369/2	369/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1802									310			
93	93	739/4	739/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	1803												
93	93	185	185	0.25	1/4	1/4	Chord	2/4	3	1	1/16		1/16	1	1804		articStaccatoAbove										
93	93	741/4	741/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1805		articStaccatoAbove										
93	93	371/2	371/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1806		articStaccatoAbove										
93	93	743/4	743/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	1807		articStaccatoAbove										
93	93	184	184	0.25	0	0	Chord	2/4	4	1	1/16		1/16	1	1808		articStaccatoBelow										
93	93	737/4	737/4	0.25	1/16	1/16	Chord	2/4	4	1	1/16		1/16	1	1809		articStaccatoBelow										
93	93	369/2	369/2	0.25	1/8	1/8	Chord	2/4	4	1	1/16		1/16	1	1810		articStaccatoBelow										
93	93	739/4	739/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	1811		articStaccatoBelow										
93	93	185	185	0.25	1/4	1/4	Chord	2/4	4	1	1/16		1/16	1	1812		articStaccatoAbove										
93	93	741/4	741/4	0.25	5/16	5/16	Chord	2/4	4	1	1/16		1/16	1	1813		articStaccatoAbove										
93	93	371/2	371/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	1814		articStaccatoAbove										
93	93	743/4	743/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	1815		articStaccatoAbove										
94	94	186	186	0.0	0	0	StaffText	2/4	1	1	0							decresc.									
94	94	186	186	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1816		articStaccatoAbove										
94	94	747/4	747/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32		1/32	1	1817									311			
94	94	1495/8	1495/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32		1/32	1	1818												
94	94	187	187	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1819		articStaccatoAbove										
94	94	751/4	751/4	0.125	7/16	7/16	Chord	2/4	1	1	1/32		1/32	1	1820									312			
94	94	1503/8	1503/8	0.125	15/32	15/32	Chord	2/4	1	1	1/32		1/32	1	1821												
94	94	186	186	0.25	0	0	Chord	2/4	2	1	1/16		1/16	1	1822		articStaccatoBelow										
94	94	745/4	745/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1823		articStaccatoBelow										
94	94	373/2	373/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1824		articStaccatoBelow										
94	94	749/4	749/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16		1/16	1	1825		articStaccatoBelow										
94	94	375/2	375/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	1826		articStaccatoBelow										
94	94	186	186	0.0	0	0	StaffText	2/4	3	1	0							decresc.									
94	94	186	186	0.0	0	0	StaffText	2/4	3	1	0							decresc.									
94	94	186	186	0.25	0	0	Chord	2/4	3	1	1/16		1/16	1	1827		articStaccatoAbove										
94	94	745/4	745/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1828		articStaccatoAbove										
94	94	373/2	373/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	1829		articStaccatoAbove										
94	94	749/4	749/4	0.25	5/16	5/16	Chord	2/4	3	1	1/16		1/16	1	1830		articStaccatoAbove										
94	94	375/2	375/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	1831		articStaccatoAbove										
94	94	186	186	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1832												
95	95	188	188	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1833												
95	95	755/4	755/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1834		articStaccatoAbove										
95	95	189	189	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1835		articStaccatoAbove										
95	95	757/4	757/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1836		articStaccatoAbove										
95	95	379/2	379/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1837		articStaccatoAbove										
95	95	759/4	759/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1838		articStaccatoAbove										
95	95	753/4	753/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16		1/16	1	1839		articStaccatoAbove										
95	95	377/2	377/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16		1/16	1	1840		articStaccatoAbove										
95	95	753/4	753/4	0.25	1/16	1/16	Chord	2/4	3	1	1/16		1/16	1	1841		articStaccatoAbove										
