mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin
61	61	351/2	363/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1039		articStaccatoAbove						
61	61	176	182	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1040		articStaccatoAbove						
61	61	353/2	365/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1041		articStaccatoAbove						
61	61	174	180	1.5		0	0	Chord	3/4	2	1	3/8	1/4	3/2	1042								
61	61	351/2	363/2	0.0		3/8	3/8	Dynamic	3/4	2	1	0				p							
61	61	351/2	363/2	0.0		3/8	3/8	Dynamic	3/4	2	1	0				p							
61	61	351/2	363/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1043		articStaccatoBelow						
61	61	176	182	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1044		articStaccatoBelow						
61	61	353/2	365/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1045		articStaccatoBelow						
61	61	174	180	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1046							165	
61	61	349/2	361/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1047							165	
61	61	699/4	723/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1048								
61	61	175	181	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	1049		articStaccatoBelow						
61	61	351/2	363/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0				p							
61	61	351/2	363/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1050		articStaccatoAbove						
61	61	176	182	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1051		articStaccatoAbove						
61	61	353/2	365/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1052		articStaccatoAbove						
61	61	174	180	1.5		0	0	Chord	3/4	4	1	3/8	1/4	3/2	1053								
62	62	177	183	1.5		0	0	Chord	3/4	1	1	3/8	1/4	3/2	1054								
62	62	177	183	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	1055							166	
62	62	355/2	367/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1056							166	
62	62	711/4	735/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1057								
62	62	178	184	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1058		articStaccatoBelow						
62	62	357/2	369/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1059		articStaccatoBelow						
62	62	179	185	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1060		articStaccatoBelow						
62	62	359/2	371/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1061		articStaccatoBelow						
62	62	177	183	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1062								
62	62	357/2	369/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0				f							
62	62	357/2	369/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0				f							
62	62	357/2	369/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1063		articStaccatoBelow						
62	62	179	185	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1064		articStaccatoBelow						
62	62	359/2	371/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1065		articStaccatoBelow						
62	62	357/2	369/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				f							
62	62	357/2	369/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	1066		articStaccatoBelow						
62	62	179	185	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1067		articStaccatoBelow						
62	62	359/2	371/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1068		articStaccatoBelow						
63	63	363/2	375/2	0.0		3/8	3/8	Dynamic	3/4	1	1	0				p							
63	63	363/2	375/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1069		articStaccatoAbove						
63	63	182	188	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1070		articStaccatoAbove						
63	63	365/2	377/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1071		articStaccatoAbove						
63	63	180	186	1.5		0	0	Chord	3/4	2	1	3/8	1/4	3/2	1072								
63	63	363/2	375/2	0.0		3/8	3/8	Dynamic	3/4	2	1	0				p							
63	63	363/2	375/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1073		articStaccatoBelow						
63	63	182	188	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1074		articStaccatoBelow						
63	63	365/2	377/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1075		articStaccatoBelow						
63	63	180	186	0.5		0	0	Chord	3/4	3	1	1/8	1/8	1	1076							167	
63	63	361/2	373/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1077							167	
63	63	723/4	747/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1078								
63	63	181	187	0.5		1/4	1/4	Chord	3/4	3	1	1/8	1/8	1	1079		articStaccatoBelow						
63	63	363/2	375/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0				p							
63	63	363/2	375/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1080		articStaccatoAbove						
63	63	182	188	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1081		articStaccatoAbove						
63	63	365/2	377/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1082		articStaccatoAbove						
63	63	180	186	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1083								
64	64	183	189	1.5		0	0	Chord	3/4	1	1	3/8	1/4	3/2	1084								
64	64	369/2	381/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1085		articStaccatoBelow						
64	64	185	191	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1086		articStaccatoBelow						
64	64	371/2	383/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1087		articStaccatoBelow						
64	64	183	189	0.5		0	0	Chord	3/4	2	1	1/8	1/8	1	1088							168	
64	64	367/2	379/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1089							168	
64	64	735/4	759/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1090								
64	64	184	190	0.5		1/4	1/4	Chord	3/4	2	1	1/8	1/8	1	1091		articStaccatoBelow						
64	64	369/2	381/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1092		articStaccatoBelow						
64	64	185	191	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1093		articStaccatoBelow						
64	64	371/2	383/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1094		articStaccatoBelow						
64	64	183	189	1.0		0	0	Chord	3/4	3	1	1/4	1/4	1	1095								
64	64	369/2	381/2	0.5		3/8	3/8	Chord	3/4	3	1	1/8	1/8	1	1096		articStaccatoBelow						
64	64	185	191	0.5		1/2	1/2	Chord	3/4	3	1	1/8	1/8	1	1097		articStaccatoBelow						
64	64	371/2	383/2	0.5		5/8	5/8	Chord	3/4	3	1	1/8	1/8	1	1098		articStaccatoBelow						
64	64	185	191	0.0		1/2	1/2	Dynamic	3/4	4	1	0				p							
64	64	371/2	383/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1099								
65	65	186	192	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1100								
65	65	188	194	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1101								
65	65	186	192	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1102								
65	65	186	192	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	1103							169	
65	65	745/4	769/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	1104							169	
65	65	373/2	385/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1105							169	
65	65	747/4	771/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1106							169	
65	65	187	193	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1107							169	
65	65	749/4	773/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1108							169	
65	65	375/2	387/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1109							169	
65	65	751/4	775/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1110							169	
65	65	188	194	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1111							169	
65	65	753/4	777/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1112							169	
65	65	377/2	389/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1113							169	
65	65	755/4	779/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1114								
65	65	186	192	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1115								
66	66	189	195	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1116								
66	66	191	197	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1117								
66	66	189	195	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1118								
66	66	189	195	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	1119							170	
66	66	757/4	781/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	1120							170	
66	66	379/2	391/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1121							170	
66	66	759/4	783/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1122							170	
66	66	190	196	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1123							170	
66	66	761/4	785/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1124							170	
66	66	381/2	393/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1125							170	
66	66	763/4	787/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1126							170	
66	66	191	197	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1127							170	
66	66	765/4	789/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1128							170	
66	66	383/2	395/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1129							170	
66	66	767/4	791/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1130								
66	66	189	195	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1131								
67	67	192	198	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1132								
67	67	194	200	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1133								
67	67	192	198	1.0		0	0	Chord	3/4	2	1	1/4	1/4	1	1134								
67	67	192	198	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	1135							171	
67	67	769/4	793/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	1136							171	
67	67	385/2	397/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1137							171	
67	67	771/4	795/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1138							171	
67	67	193	199	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1139							171	
67	67	773/4	797/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1140							171	
67	67	387/2	399/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1141							171	
67	67	775/4	799/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1142							171	
67	67	194	200	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1143							171	
67	67	777/4	801/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1144							171	
67	67	389/2	401/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1145							171	
67	67	779/4	803/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1146								
67	67	192	198	1.0		0	0	Chord	3/4	4	1	1/4	1/4	1	1147								
68	68	195	201	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1148								
68	68	391/2	403/2	1.0		1/8	1/8	Chord	3/4	1	1	1/4	1/4	1	1149								
68	68	393/2	405/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1150								
68	68	197	203	0.5		1/2	1/2	Chord	3/4	1	1	1/8	1/8	1	1151								
68	68	395/2	407/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1152								
68	68	393/2	405/2	0.5		3/8	3/8	Chord	3/4	2	1	1/8	1/8	1	1153		articStaccatoBelow						
68	68	197	203	0.5		1/2	1/2	Chord	3/4	2	1	1/8	1/8	1	1154		articStaccatoBelow						
68	68	395/2	407/2	0.5		5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	1155		articStaccatoBelow						
68	68	195	201	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	1156							172	
68	68	781/4	805/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	1157							172	
68	68	391/2	403/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1158							172	
68	68	783/4	807/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1159							172	
68	68	196	202	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1160							172	
68	68	785/4	809/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1161							172	
68	68	393/2	405/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1162							172	
68	68	787/4	811/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1163							172	
68	68	197	203	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1164							172	
68	68	789/4	813/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1165							172	
68	68	395/2	407/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1166							172	
68	68	791/4	815/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1167								
68	68	393/2	405/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	1168								
68	68	197	203	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1169								
68	68	395/2	407/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1170								
69	69	198	204	0.0		0	0	StaffText	3/4	1	1	0						<i>cresc.</i>					
69	69	198	204	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1171								
69	69	399/2	411/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1172		articStaccatoAbove						
69	69	200	206	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1173								
69	69	198	204	0.0		0	0	StaffText	3/4	2	1	0						<i>cresc.</i>					
69	69	198	204	0.25		0	0	Chord	3/4	2	1	1/16	1/16	1	1174							173	
69	69	793/4	817/4	0.25		1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1175							173	
69	69	397/2	409/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1176							173	
69	69	795/4	819/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1177							173	
69	69	199	205	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1178							173	
69	69	797/4	821/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1179							173	
69	69	399/2	411/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1180							173	
69	69	799/4	823/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1181							173	
69	69	200	206	0.25		1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1182							173	
69	69	801/4	825/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1183							173	
69	69	401/2	413/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1184							173	
69	69	803/4	827/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1185								
69	69	198	204	0.0		0	0	StaffText	3/4	3	1	0						<i>cresc.</i>					
69	69	198	204	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	1186							174	
69	69	793/4	817/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	1187							174	
69	69	397/2	409/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1188							174	
69	69	795/4	819/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1189							174	
69	69	199	205	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1190							174	
69	69	797/4	821/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1191							174	
69	69	399/2	411/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1192							174	
69	69	799/4	823/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1193							174	
69	69	200	206	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1194							174	
69	69	801/4	825/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1195							174	
69	69	401/2	413/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1196							174	
69	69	803/4	827/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1197								
69	69	198	204	0.0		0	0	StaffText	3/4	4	1	0						<i>cresc.</i>					
69	69	198	204	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	1198								
69	69	397/2	409/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	1199								
69	69	199	205	0.5		1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	1200								
70	70	201	207	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1201								
70	70	405/2	417/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1202		articStaccatoAbove						
70	70	203	209	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1203								
70	70	201	207	0.25		0	0	Chord	3/4	2	1	1/16	1/16	1	1204							175	
70	70	805/4	829/4	0.25		1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1205							175	
70	70	403/2	415/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1206							175	
70	70	807/4	831/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1207							175	
70	70	202	208	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1208							175	
70	70	809/4	833/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1209							175	
70	70	405/2	417/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1210							175	
70	70	811/4	835/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1211							175	
70	70	203	209	0.25		1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1212							175	
70	70	813/4	837/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1213							175	
70	70	407/2	419/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1214							175	
70	70	815/4	839/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1215								
70	70	201	207	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	1216							176	
70	70	805/4	829/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	1217							176	
70	70	403/2	415/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1218							176	
70	70	807/4	831/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1219							176	
70	70	202	208	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1220							176	
70	70	809/4	833/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1221							176	
70	70	405/2	417/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1222							176	
70	70	811/4	835/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1223							176	
70	70	203	209	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1224							176	
70	70	813/4	837/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1225							176	
70	70	407/2	419/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1226							176	
70	70	815/4	839/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1227								
70	70	201	207	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	1228								
70	70	403/2	415/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	1229								
70	70	202	208	0.5		1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	1230								
71	71	204	210	1.0		0	0	Chord	3/4	1	1	1/4	1/4	1	1231								
71	71	411/2	423/2	0.5		3/8	3/8	Chord	3/4	1	1	1/8	1/8	1	1232		articStaccatoAbove						
71	71	206	212	1.0		1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	1233								
71	71	204	210	0.25		0	0	Chord	3/4	2	1	1/16	1/16	1	1234							177	
71	71	817/4	841/4	0.25		1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1235							177	
71	71	409/2	421/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1236							177	
71	71	819/4	843/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1237							177	
71	71	205	211	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1238							177	
71	71	821/4	845/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1239							177	
71	71	411/2	423/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1240							177	
71	71	823/4	847/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1241							177	
71	71	206	212	0.25		1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1242							177	
71	71	825/4	849/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1243							177	
71	71	413/2	425/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1244							177	
71	71	827/4	851/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1245								
71	71	204	210	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	1246							178	
71	71	817/4	841/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	1247							178	
71	71	409/2	421/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1248							178	
71	71	819/4	843/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1249							178	
71	71	205	211	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1250							178	
71	71	821/4	845/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1251							178	
71	71	411/2	423/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1252							178	
71	71	823/4	847/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1253							178	
71	71	206	212	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1254							178	
71	71	825/4	849/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1255							178	
71	71	413/2	425/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1256							178	
71	71	827/4	851/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1257								
71	71	204	210	0.5		0	0	Chord	3/4	4	1	1/8	1/8	1	1258								
71	71	409/2	421/2	0.5		1/8	1/8	Chord	3/4	4	1	1/8	1/8	1	1259								
71	71	205	211	0.5		1/4	1/4	Chord	3/4	4	1	1/8	1/8	1	1260								
72	72	207	213	0.5		0	0	Chord	3/4	1	1	1/8	1/8	1	1261								
72	72	415/2	427/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1262		articStaccatoAbove						
72	72	208	214	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1263								
72	72	417/2	429/2	0.0		3/8	3/8	Dynamic	3/4	1	1	0				sf							
72	72	417/2	429/2	1.0		3/8	3/8	Chord	3/4	1	1	1/4	1/4	1	1264								
72	72	419/2	431/2	0.5		5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	1265								
72	72	207	213	0.25		0	0	Chord	3/4	2	1	1/16	1/16	1	1266							179	
72	72	829/4	853/4	0.25		1/16	1/16	Chord	3/4	2	1	1/16	1/16	1	1267							179	
72	72	415/2	427/2	0.25		1/8	1/8	Chord	3/4	2	1	1/16	1/16	1	1268							179	
72	72	831/4	855/4	0.25		3/16	3/16	Chord	3/4	2	1	1/16	1/16	1	1269								
72	72	208	214	0.25		1/4	1/4	Chord	3/4	2	1	1/16	1/16	1	1270							180	
72	72	833/4	857/4	0.25		5/16	5/16	Chord	3/4	2	1	1/16	1/16	1	1271							180	
72	72	417/2	429/2	0.25		3/8	3/8	Chord	3/4	2	1	1/16	1/16	1	1272							180	
72	72	835/4	859/4	0.25		7/16	7/16	Chord	3/4	2	1	1/16	1/16	1	1273								
72	72	209	215	0.25		1/2	1/2	Chord	3/4	2	1	1/16	1/16	1	1274							181	
72	72	837/4	861/4	0.25		9/16	9/16	Chord	3/4	2	1	1/16	1/16	1	1275							181	
72	72	419/2	431/2	0.25		5/8	5/8	Chord	3/4	2	1	1/16	1/16	1	1276							181	
72	72	839/4	863/4	0.25		11/16	11/16	Chord	3/4	2	1	1/16	1/16	1	1277								
72	72	207	213	0.25		0	0	Chord	3/4	3	1	1/16	1/16	1	1278							182	
72	72	829/4	853/4	0.25		1/16	1/16	Chord	3/4	3	1	1/16	1/16	1	1279							182	
72	72	415/2	427/2	0.25		1/8	1/8	Chord	3/4	3	1	1/16	1/16	1	1280							182	
72	72	831/4	855/4	0.25		3/16	3/16	Chord	3/4	3	1	1/16	1/16	1	1281								
72	72	208	214	0.25		1/4	1/4	Chord	3/4	3	1	1/16	1/16	1	1282							183	
72	72	833/4	857/4	0.25		5/16	5/16	Chord	3/4	3	1	1/16	1/16	1	1283							183	
72	72	417/2	429/2	0.0		3/8	3/8	Dynamic	3/4	3	1	0				sf						183	
72	72	417/2	429/2	0.25		3/8	3/8	Chord	3/4	3	1	1/16	1/16	1	1284							183	
72	72	835/4	859/4	0.25		7/16	7/16	Chord	3/4	3	1	1/16	1/16	1	1285								
72	72	209	215	0.25		1/2	1/2	Chord	3/4	3	1	1/16	1/16	1	1286							184	
72	72	837/4	861/4	0.25		9/16	9/16	Chord	3/4	3	1	1/16	1/16	1	1287							184	
72	72	419/2	431/2	0.25		5/8	5/8	Chord	3/4	3	1	1/16	1/16	1	1288							184	
72	72	839/4	863/4	0.25		11/16	11/16	Chord	3/4	3	1	1/16	1/16	1	1289								
72	72	417/2	429/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				sf							
72	72	417/2	429/2	0.0		3/8	3/8	Dynamic	3/4	4	1	0				sf							
72	72	417/2	429/2	0.5		3/8	3/8	Chord	3/4	4	1	1/8	1/8	1	1290								
72	72	209	215	0.5		1/2	1/2	Chord	3/4	4	1	1/8	1/8	1	1291								
72	72	419/2	431/2	0.5		5/8	5/8	Chord	3/4	4	1	1/8	1/8	1	1292								
73	73	421/2	433/2	0.5		1/8	1/8	Chord	3/4	1	1	1/8	1/8	1	1293		articStaccatoAbove						
73	73	211	217	0.5		1/4	1/4	Chord	3/4	1	1	1/8	1/8	1	1294		articStaccatoAbove						
73	73	423/2	435/2	0.0		3/8	3/8	Dynamic	3/4	1	1	0				sf							
