mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
74	72	435/2	435/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	830									
74	72	437/2	437/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	831									
74	72	219	219	0.0	3/8	3/8	Dynamic	6/8	4	1	0				fz								
74	72	219	219	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	832									
74	72	220	220	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	833									
75	73	441/2	441/2	0.0	0	0	Dynamic	6/8	1	1	0				p								
75	73	441/2	441/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	834									
75	73	443/2	443/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	835							143		
75	73	222	222	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	836							143		
75	73	223	223	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	837							143		
75	73	441/2	441/2	0.0	0	0	Dynamic	6/8	2	1	0				p								
75	73	441/2	441/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	838									
75	73	441/2	441/2	0.0	0	0	Dynamic	6/8	3	1	0				p								
75	73	441/2	441/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	839									
75	73	441/2	441/2	0.0	0	0	Dynamic	6/8	4	1	0				p								
75	73	441/2	441/2	3.0	0	0	Chord	6/8	4	1	3/4	1/2	3/2	840							144		
76	74	447/2	447/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	841							143		
76	74	449/2	449/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	842									
76	74	449/2	449/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	843							145		
76	74	225	225	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	844							145		
76	74	226	226	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	845									
76	74	447/2	447/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	846									
76	74	447/2	447/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	847									
77	75	455/2	455/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	848							146		
77	75	228	228	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	849							146		
77	75	229	229	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	850							146		
77	75	453/2	453/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	851							147		
77	75	455/2	455/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	852									
77	75	453/2	453/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	853							148		
77	75	455/2	455/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	854							148		
77	75	228	228	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	855							148		
77	75	229	229	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	856							148		
77	75	453/2	453/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	857							149		
77	75	228	228	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	858							149		
77	75	229	229	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	859									
78	76	459/2	459/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	860		articStaccatoAbove							
78	76	461/2	461/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	861							150		
78	76	231	231	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	862							150		
78	76	232	232	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	863							150		
78	76	461/2	461/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	864							151		
78	76	231	231	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	865							151		
78	76	232	232	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	866							151		
78	76	459/2	459/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	867		articStaccatoBelow							
78	76	461/2	461/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	868							152		
78	76	231	231	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	869							152		
78	76	232	232	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	870									
78	76	459/2	459/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	871									
79	77	465/2	465/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	872		articStaccatoAbove							
79	77	467/2	467/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	873							153		
79	77	234	234	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	874							153		
79	77	235	235	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	875							153		
79	77	465/2	465/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	876		articStaccatoBelow							
79	77	465/2	465/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	877							154		
80	78	471/2	471/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	878							153		
80	78	473/2	473/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	879									
80	78	473/2	473/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	880							155		
80	78	237	237	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	881							155		
80	78	238	238	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	882							155		
80	78	471/2	471/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	883									
80	78	471/2	471/2	3.0	0	0	Chord	6/8	4	1	3/4	1/2	3/2	884									
81	79	479/2	479/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	885									
81	79	240	240	0.0	3/8	3/8	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>cresc.</i>"						
81	79	240	240	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	886									
81	79	241	241	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	887									
81	79	477/2	477/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	888							155		
81	79	479/2	479/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	889									
81	79	240	240	0.0	3/8	3/8	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>cresc.</i>"						
81	79	240	240	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	890									
81	79	477/2	477/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>cresc.</i>"						
81	79	477/2	477/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	891									
81	79	477/2	477/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>cresc.</i>"						
81	79	477/2	477/2	3.0	0	0	Chord	6/8	4	1	3/4	1/2	3/2	892									
82	80	483/2	483/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	893		articStaccatoAbove							
82	80	485/2	485/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	894							156		
82	80	243	243	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	895							156		
82	80	244	244	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	896							156		
82	80	483/2	483/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	897									
82	80	243	243	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	898							157		
82	80	483/2	483/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	899									
82	80	243	243	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	900									
82	80	483/2	483/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	901									
82	80	243	243	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	902									
83	81	489/2	489/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	903		articStaccatoAbove							
83	81	491/2	491/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	904							158		
83	81	246	246	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	905							158		
83	81	247	247	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	906							158		
83	81	489/2	489/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	907									
83	81	491/2	491/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	908							159		
83	81	246	246	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	909									
83	81	489/2	489/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	910									
83	81	246	246	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	911									
83	81	489/2	489/2	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	912									
83	81	246	246	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	913							160		
84	82	495/2	495/2	0.0	0	0	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>poco rit.</i>"						
84	82	495/2	495/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	914		articStaccatoAbove							
84	82	497/2	497/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	915							161		
84	82	249	249	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	916							161		
84	82	250	250	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	917									
84	82	495/2	495/2	0.0	0	0	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>poco rit.</i>"						
84	82	495/2	495/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	918									
84	82	249	249	0.0	3/8	3/8	Dynamic	6/8	2	1	0				p								
84	82	249	249	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	919									
84	82	495/2	495/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>poco rit.</i>"						
84	82	495/2	495/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	920									
84	82	249	249	0.0	3/8	3/8	Dynamic	6/8	3	1	0				p								
84	82	249	249	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	921									
84	82	495/2	495/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>poco rit.</i>"						
84	82	495/2	495/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	922									
84	82	249	249	0.0	3/8	3/8	Dynamic	6/8	4	1	0				p								
84	82	249	249	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	923									
85	83	501/2	501/2	0.0	0	0	Dynamic	6/8	1	1	0				p								
85	83	501/2	501/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	924									
85	83	501/2	501/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	925							162		
85	83	251	251	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	926							162		
85	83	503/2	503/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	927									
85	83	252	252	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	928							163		
85	83	505/2	505/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	929							163		
85	83	253	253	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	930									
85	83	501/2	501/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	931									
85	83	252	252	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	932							164		
85	83	501/2	501/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	933							165		
85	83	251	251	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	934							165		
85	83	503/2	503/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	935									
86	84	507/2	507/2	0.0	0	0	Spanner	6/8	1	1	0												1
86	84	507/2	507/2	0.0	0	0	Spanner	6/8	1	1	0											13	1
86	84	507/2	507/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	936							166	13	1
86	84	507/2	507/2	0.0	0	0	Spanner	6/8	2	1	0												2
86	84	255	255	0.0	3/8	3/8	Spanner	6/8	2	1	0												
86	84	255	255	0.0	3/8	3/8	Spanner	6/8	2	1	0											14	
86	84	255	255	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	937								14	
86	84	511/2	511/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	938								14	
86	84	256	256	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	939								14	
86	84	507/2	507/2	0.0	0	0	Spanner	6/8	3	1	0												3
86	84	507/2	507/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	940							167		3
86	84	255	255	0.0	3/8	3/8	Spanner	6/8	3	1	0										167	15	3
86	84	255	255	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	941							167	15	3
86	84	256	256	0.0	5/8	5/8	Spanner	6/8	3	1	0											15	
86	84	256	256	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	942								15	
86	84	507/2	507/2	0.0	0	0	Spanner	6/8	4	1	0												4
86	84	507/2	507/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	943							168		4
86	84	254	254	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	944							168		4
86	84	509/2	509/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	945									4
86	84	255	255	0.0	3/8	3/8	Spanner	6/8	4	1	0											16	4
86	84	256	256	0.0	5/8	5/8	Spanner	6/8	4	1	0											16	
87	85	513/2	513/2	0.0	0	0	Spanner	6/8	1	1	0												
87	85	513/2	513/2	0.0	0	0	Spanner	6/8	1	1	0												
87	85	513/2	513/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	946							169		
87	85	513/2	513/2	0.0	0	0	Spanner	6/8	2	1	0												
87	85	258	258	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	947									
87	85	517/2	517/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	948									
87	85	259	259	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	949									
87	85	513/2	513/2	0.0	0	0	Dynamic	6/8	3	1	0				p								
87	85	513/2	513/2	0.0	0	0	Spanner	6/8	3	1	0												
87	85	513/2	513/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	950							170		
87	85	515/2	515/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	951							170		
87	85	258	258	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	952							170		
87	85	259	259	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	953							170		
87	85	513/2	513/2	0.0	0	0	Spanner	6/8	4	1	0												
87	85	513/2	513/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	954							171		
87	85	257	257	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	955							171		
87	85	515/2	515/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	956									
88	86	519/2	519/2	3.0	0	0	Chord	6/8	1	1	3/4	1/2	3/2	957									
88	86	519/2	519/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	958									
88	86	260	260	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	959									
88	86	521/2	521/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	960									
88	86	261	261	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	961							172		
88	86	523/2	523/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	962							172		
88	86	262	262	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	963									
88	86	519/2	519/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	964							170		
88	86	521/2	521/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	965							170		
88	86	261	261	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	966							170		
88	86	523/2	523/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	967							170		
88	86	262	262	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	968									
88	86	519/2	519/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	969							173		
88	86	260	260	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	970							173		
88	86	521/2	521/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	971									
89	87	525/2	525/2	0.0	0	0	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>cresc.</i>"						
89	87	525/2	525/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	972									
89	87	264	264	1.5	3/8	3/8	Chord	6/8	1	1	3/8	1/4	3/2	973							174		
89	87	525/2	525/2	0.0	0	0	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>cresc.</i>"						
89	87	525/2	525/2	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	974							175		
89	87	263	263	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	975							175		
89	87	527/2	527/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	976									
89	87	264	264	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	977							176		
89	87	525/2	525/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>cresc.</i>"						
89	87	525/2	525/2	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	978									
89	87	264	264	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	979							177		
89	87	529/2	529/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	980							177		
89	87	265	265	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	981									
89	87	525/2	525/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>cresc.</i>"						
89	87	525/2	525/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	982							178		
89	87	263	263	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	983							178		
89	87	527/2	527/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	984									
90	88	531/2	531/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	985							179		
90	88	267	267	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	986							179		
90	88	268	268	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	987									
90	88	531/2	531/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	988							180		
90	88	267	267	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	989							180		
90	88	268	268	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	990									
90	88	267	267	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	991									
90	88	535/2	535/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	992									
90	88	268	268	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	993									
90	88	531/2	531/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	994							181		
90	88	266	266	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	995							181		
90	88	533/2	533/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	996									
91	89	537/2	537/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	997							182		
91	89	539/2	539/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	998							182		
91	89	270	270	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	999							182		
91	89	271	271	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1000									
91	89	537/2	537/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1001							183		
91	89	539/2	539/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1002							183		
91	89	270	270	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1003							183		
91	89	271	271	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1004									
91	89	270	270	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	1005									
91	89	541/2	541/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	1006									
91	89	271	271	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1007									
91	89	537/2	537/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	1008							184		
91	89	269	269	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	1009							184		
91	89	539/2	539/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1010									
92	90	543/2	543/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1011							185		
92	90	545/2	545/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1012							185		
92	90	273	273	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1013							185		
92	90	547/2	547/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1014							185		
92	90	274	274	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1015									
92	90	543/2	543/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1016							186		
92	90	545/2	545/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1017							186		
92	90	273	273	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	1018							186		
92	90	547/2	547/2	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	1019							186		
92	90	274	274	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1020									
92	90	543/2	543/2	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	1021							187		
92	90	272	272	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	1022							187		
92	90	545/2	545/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1023									
92	90	273	273	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	1024									
92	90	547/2	547/2	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	1025									
92	90	274	274	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1026									
92	90	543/2	543/2	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	1027							188		
92	90	272	272	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	1028							188		
92	90	545/2	545/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1029									
93	91	549/2	549/2	1.5	0	0	Chord	6/8	1	1	3/8	1/4	3/2	1030									
93	91	549/2	549/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1031									
93	91	551/2	551/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1032							189		
93	91	276	276	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1033							189		
93	91	277	277	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1034							189		
93	91	549/2	549/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1035									
93	91	551/2	551/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1036							190		
93	91	276	276	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1037							190		
93	91	277	277	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1038							190		
93	91	549/2	549/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1039							191		
93	91	551/2	551/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1040							191		
93	91	276	276	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	1041							191		
93	91	277	277	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	1042							191		
94	92	279	279	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1043							192		
94	92	280	280	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1044									
94	92	555/2	555/2	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	1045							189		
94	92	557/2	557/2	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	1046							189		
94	92	279	279	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1047							189		
94	92	280	280	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1048									
94	92	555/2	555/2	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	1049							190		
94	92	557/2	557/2	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	1050							190		
94	92	279	279	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	1051							190		
94	92	280	280	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	1052									
94	92	555/2	555/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1053							191		
94	92	557/2	557/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1054							191		
94	92	279	279	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	1055									
95	93	561/2	561/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1056							193		
95	93	563/2	563/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1057							193		
95	93	282	282	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	1058							193		
95	93	283	283	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1059							193		
95	93	561/2	561/2	3.0	0	0	Chord	6/8	2	1	3/4	1/2	3/2	1060									
95	93	561/2	561/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1061									
95	93	561/2	561/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1062							194		
95	93	563/2	563/2	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	1063							194		
95	93	282	282	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	1064									
96	94	567/2	567/2	0.0	0	0	StaffText	6/8	1	1	0						"<font size=""8.2""/><i>poco rit.</i>"				193		
96	94	567/2	567/2	0.0	0	0	Spanner	6/8	1	1	0										193		5
96	94	567/2	567/2	1.0	0	0	Chord	6/8	1	1	1/4	1/4	1	1065							193		5
96	94	569/2	569/2	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	1066							193		5
96	94	285	285	0.0	3/8	3/8	Spanner	6/8	1	1	0										193		
96	94	285	285	0.0	3/8	3/8	Spanner	6/8	1	1	0										193	17	
96	94	285	285	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	1067							193, 195	17	
96	94	571/2	571/2	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	1068							193	17	
96	94	286	286	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	1069								17	
96	94	567/2	567/2	0.0	0	0	StaffText	6/8	2	1	0						"<font size=""8.2""/><i>poco rit.</i>"						
96	94	567/2	567/2	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	1070									
96	94	285	285	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	1071									
96	94	286	286	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	1072									
96	94	567/2	567/2	0.0	0	0	StaffText	6/8	3	1	0						"<font size=""8.2""/><i>poco rit.</i>"						
96	94	567/2	567/2	3.0	0	0	Chord	6/8	3	1	3/4	1/2	3/2	1073									
96	94	567/2	567/2	0.0	0	0	StaffText	6/8	4	1	0						"<font size=""8.2""/><i>poco rit.</i>"						
96	94	567/2	567/2	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	1074									
