mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	lyrics_1	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
123	114	1363/3	2789/6	0.3333333333333333		1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1696										196		
123	114	1364/3	2791/6	0.3333333333333333		5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1697										196		
123	114	455	931/2	0.3333333333333333		1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1698										196		
123	114	1366/3	2795/6	0.3333333333333333		7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1699										196		
123	114	1367/3	2797/6	0.3333333333333333		2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1700												
123	114	456	933/2	0.3333333333333333		3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1701										197		
123	114	1369/3	2801/6	0.3333333333333333		5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1702										197		
123	114	1370/3	2803/6	0.3333333333333333		11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1703										197		
123	114	454	929/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1704										198		
123	114	909/2	465	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1705										198		
123	114	455	931/2	0.0		1/2	1/2	Dynamic	2/2	2	1	0						sf										
123	114	455	931/2	2.0		1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1706												
123	114	453	927/2	3.0		0	0	Chord	2/2	3	1	3/4		1/2	3/2	1707												
123	114	456	933/2	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	1708										199		
123	114	913/2	467	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	1709										199		
123	114	453	927/2	0.0		0	0	Dynamic	2/2	4	1	0						sf										
123	114	453	927/2	3.0		0	0	Chord	2/2	4	1	3/4		1/2	3/2	1710												
123	114	456	933/2	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	1711										200		
123	114	913/2	467	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	1712										200		
124	115	457	935/2	0.3333333333333333		0	0	Chord	2/2	1	1	1/12		1/8	2/3	1713										197		
124	115	1372/3	2807/6	0.3333333333333333		1/12	1/12	Chord	2/2	1	1	1/12		1/8	2/3	1714										197		
124	115	1373/3	2809/6	0.3333333333333333		1/6	1/6	Chord	2/2	1	1	1/12		1/8	2/3	1715												
124	115	458	937/2	0.3333333333333333		1/4	1/4	Chord	2/2	1	1	1/12		1/8	2/3	1716										201		
124	115	1375/3	2813/6	0.3333333333333333		1/3	1/3	Chord	2/2	1	1	1/12		1/8	2/3	1717										201		
124	115	1376/3	2815/6	0.3333333333333333		5/12	5/12	Chord	2/2	1	1	1/12		1/8	2/3	1718										201		
124	115	459	939/2	0.3333333333333333		1/2	1/2	Chord	2/2	1	1	1/12		1/8	2/3	1719										201		
124	115	1378/3	2819/6	0.3333333333333333		7/12	7/12	Chord	2/2	1	1	1/12		1/8	2/3	1720										201		
124	115	1379/3	2821/6	0.3333333333333333		2/3	2/3	Chord	2/2	1	1	1/12		1/8	2/3	1721												
124	115	460	941/2	0.3333333333333333		3/4	3/4	Chord	2/2	1	1	1/12		1/8	2/3	1722										202		
124	115	1381/3	2825/6	0.3333333333333333		5/6	5/6	Chord	2/2	1	1	1/12		1/8	2/3	1723										202		
124	115	1382/3	2827/6	0.3333333333333333		11/12	11/12	Chord	2/2	1	1	1/12		1/8	2/3	1724										202		
124	115	457	935/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1725			articStaccatoBelow									
124	115	458	937/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1726										203		
124	115	917/2	469	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1727										203		
124	115	459	939/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1728			articStaccatoBelow									
124	115	460	941/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1729										204		
124	115	921/2	471	0.0		7/8	7/8	Dynamic	2/2	2	1	0						ff								204		
124	115	921/2	471	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1730										204		
124	115	457	935/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1731			articStaccatoBelow									
124	115	458	937/2	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	1732										205		
124	115	917/2	469	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1733										205		
124	115	459	939/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1734			articStaccatoBelow									
124	115	460	941/2	0.5		3/4	3/4	Chord	2/2	3	1	1/8		1/8	1	1735										206		
124	115	921/2	471	0.5		7/8	7/8	Chord	2/2	3	1	1/8		1/8	1	1736										206		
124	115	457	935/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1737			articStaccatoBelow									
124	115	458	937/2	0.5		1/4	1/4	Chord	2/2	4	1	1/8		1/8	1	1738										207		
124	115	917/2	469	0.5		3/8	3/8	Chord	2/2	4	1	1/8		1/8	1	1739										207		
124	115	459	939/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1740			articStaccatoBelow									
124	115	460	941/2	0.5		3/4	3/4	Chord	2/2	4	1	1/8		1/8	1	1741										208		
124	115	921/2	471	0.5		7/8	7/8	Chord	2/2	4	1	1/8		1/8	1	1742										208		
125	116	461	943/2	3.0		0	0	Chord	2/2	1	1	3/4		1/2	3/2	1743												
125	116	461	943/2	1.0		0	0	Chord	2/2	1	2	1/4		1/4	1	1744												
125	116	461	943/2	0.0		0	0	Dynamic	2/2	2	1	0						ff										
125	116	461	943/2	3.0		0	0	Chord	2/2	2	1	3/4		1/2	3/2	1745												
125	116	464	949/2	0.0		3/4	3/4	Dynamic	2/2	2	1	0						p										
125	116	464	949/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1746												
125	116	461	943/2	0.0		0	0	Dynamic	2/2	3	1	0						ff										
125	116	461	943/2	3.0		0	0	Chord	2/2	3	1	3/4		1/2	3/2	1747												
125	116	461	943/2	0.0		0	0	Dynamic	2/2	4	1	0						ff										
125	116	461	943/2	3.0		0	0	Chord	2/2	4	1	3/4		1/2	3/2	1748												
126	117	465	951/2	0.0		0	0	Dynamic	2/2	1	1	0						p										
126	117	465	951/2	4.0		0	0	Chord	2/2	1	1	1		1	1	1749												
126	117	465	951/2	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	1750										209		
126	117	467	955/2	2.0		1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1751										210		
126	117	465	951/2	0.0		0	0	Dynamic	2/2	3	1	0						p										
126	117	465	951/2	4.0		0	0	Chord	2/2	3	1	1		1	1	1752										211		
126	117	465	951/2	0.0		0	0	Dynamic	2/2	4	1	0						p										
126	117	465	951/2	4.0		0	0	Chord	2/2	4	1	1		1	1	1753										212		
127	118	469	959/2	4.0		0	0	Chord	2/2	1	1	1		1	1	1754												
127	118	469	959/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1755										213		
127	118	470	961/2	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1756										213		
127	118	471	963/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1757										213		
127	118	472	965/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1758												
127	118	469	959/2	4.0		0	0	Chord	2/2	3	1	1		1	1	1759												
127	118	469	959/2	4.0		0	0	Chord	2/2	4	1	1		1	1	1760												
128	119	473	967/2	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	1761												
128	119	475	971/2	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1762												
128	119	473	967/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1763										214		
128	119	474	969/2	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1764										214		
128	119	475	971/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1765										214		
128	119	476	973/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1766												
128	119	473	967/2	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1767										215		
128	119	475	971/2	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1768												
128	119	473	967/2	2.0		0	0	Chord	2/2	4	1	1/2		1/2	1	1769										216		
128	119	475	971/2	2.0		1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	1770												
129	120	477	975/2	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	1771										217		
129	120	479	979/2	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1772												
129	120	477	975/2	4.0		0	0	Chord	2/2	2	1	1		1	1	1773												
129	120	477	975/2	4.0		0	0	Chord	2/2	3	1	1		1	1	1774												
129	120	477	975/2	4.0		0	0	Chord	2/2	4	1	1		1	1	1775												
130	121	481	983/2	4.0		0	0	Chord	2/2	1	1	1		1	1	1776										218		
130	121	481	983/2	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	1777										219		
130	121	483	987/2	2.0		1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1778												
130	121	481	983/2	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1779										220		
130	121	483	987/2	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1780												
130	121	481	983/2	2.0		0	0	Chord	2/2	4	1	1/2		1/2	1	1781										221		
130	121	483	987/2	2.0		1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	1782												
131	122	485	991/2	4.0		0	0	Chord	2/2	1	1	1		1	1	1783												
131	122	485	991/2	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	1784										222		
131	122	487	995/2	2.0		1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	1785												
131	122	485	991/2	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1786										223		
131	122	487	995/2	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1787												
131	122	485	991/2	2.0		0	0	Chord	2/2	4	1	1/2		1/2	1	1788										224		
131	122	487	995/2	2.0		1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	1789												
132	123	489	999/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1790										225		
132	123	490	1001/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1791										225		
132	123	491	1003/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1792										225		
132	123	492	1005/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1793												
132	123	489	999/2	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	1794										226		
132	123	490	1001/2	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	1795										226		
132	123	491	1003/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1796										226		
132	123	492	1005/2	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	1797												
132	123	489	999/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1798										227		
132	123	490	1001/2	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1799										227		
132	123	491	1003/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1800										227		
132	123	492	1005/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1801												
132	123	489	999/2	2.0		0	0	Chord	2/2	4	1	1/2		1/2	1	1802										228		
132	123	491	1003/2	2.0		1/2	1/2	Chord	2/2	4	1	1/2		1/2	1	1803												
133	124	493	1007/2	0.0		0	0	Chord	2/2	1	1	0	acciaccatura	1/8	1	1804												
133	124	493	1007/2	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	1805										229		
133	124	987/2	504	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1806										229		
133	124	494	1009/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1807										229		
133	124	989/2	505	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1808												
133	124	495	1011/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1809			articStaccatoAbove									
133	124	496	1013/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1810												
133	124	493	1007/2	0.0		0	0	Chord	2/2	2	1	0	acciaccatura	1/8	1	1811												
133	124	493	1007/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1812										230		
133	124	987/2	504	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1813										230		
133	124	494	1009/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1814										230		
133	124	989/2	505	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1815												
133	124	495	1011/2	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	1816			articStaccatoAbove									
133	124	493	1007/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1817												
133	124	493	1007/2	0.0		0	0	StaffText	2/2	4	1	0								pizz.								
133	124	493	1007/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1818												
134	125	497	1015/2	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	1819										231		
134	125	499	1019/2	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1820												
134	125	497	1015/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1821			articStaccatoBelow									
134	125	995/2	508	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1822			articStaccatoBelow									
134	125	498	1017/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1823			articStaccatoBelow									
134	125	997/2	509	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1824			articStaccatoBelow									
134	125	499	1019/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1825												
134	125	999/2	510	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1826												
134	125	500	1021/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1827												
134	125	1001/2	511	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1828												
134	125	497	1015/2	2.0		0	0	Chord	2/2	3	1	1/2		1/2	1	1829										232		
134	125	499	1019/2	2.0		1/2	1/2	Chord	2/2	3	1	1/2		1/2	1	1830												
134	125	497	1015/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1831												
135	126	501	1023/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1832										233		
135	126	502	1025/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1833										233		
135	126	503	1027/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1834										233		
135	126	504	1029/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1835												
135	126	501	1023/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1836												
135	126	1003/2	512	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1837												
135	126	502	1025/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1838												
135	126	1005/2	513	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1839												
135	126	503	1027/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1840												
135	126	1007/2	514	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1841												
135	126	504	1029/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1842												
135	126	1009/2	515	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1843												
135	126	501	1023/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1844										234		
135	126	502	1025/2	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1845										234		
135	126	503	1027/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1846										234		
135	126	504	1029/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1847												
135	126	501	1023/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1848												
136	127	505	1031/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1849										235		
136	127	506	1033/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1850										235		
136	127	507	1035/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1851										235		
136	127	508	1037/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1852												
136	127	505	1031/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1853												
136	127	1011/2	516	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1854												
136	127	506	1033/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1855												
136	127	1013/2	517	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1856												
136	127	507	1035/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1857												
136	127	1015/2	518	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1858												
136	127	508	1037/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1859												
136	127	1017/2	519	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1860												
136	127	505	1031/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1861												
136	127	506	1033/2	0.5		1/4	1/4	Chord	2/2	3	1	1/8		1/8	1	1862										236		
136	127	1013/2	517	0.5		3/8	3/8	Chord	2/2	3	1	1/8		1/8	1	1863										236		
136	127	507	1035/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1864												
136	127	508	1037/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1865												
136	127	505	1031/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1866												
136	127	507	1035/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1867												
137	128	509	1039/2	4.0		0	0	Chord	2/2	1	1	1		1	1	1868												
137	128	509	1039/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1869												
137	128	1019/2	520	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1870												
137	128	510	1041/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1871												
137	128	1021/2	521	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1872												
137	128	511	1043/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1873												
137	128	1023/2	522	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1874												
137	128	512	1045/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1875												
137	128	1025/2	523	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1876												
137	128	509	1039/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1877												
137	128	509	1039/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1878												
138	129	513	1047/2	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	1879												
138	129	515	1051/2	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1880												
138	129	513	1047/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1881												
138	129	1027/2	524	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1882												
138	129	514	1049/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1883												
138	129	1029/2	525	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1884												
138	129	515	1051/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1885												
138	129	1031/2	526	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1886												
138	129	516	1053/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1887												
138	129	1033/2	527	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1888												
138	129	514	1049/2	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1889										237		
138	129	515	1051/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1890										237		
138	129	516	1053/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1891												
138	129	513	1047/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1892												
138	129	515	1051/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1893												
139	130	517	1055/2	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	1894												
139	130	519	1059/2	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1895										238		
139	130	517	1055/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1896												
139	130	1035/2	528	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1897												
139	130	518	1057/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1898												
139	130	1037/2	529	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1899												
139	130	519	1059/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1900												
139	130	1039/2	530	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1901												
139	130	520	1061/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1902												
139	130	1041/2	531	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1903												
139	130	518	1057/2	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1904										239		
139	130	519	1059/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1905										239		
139	130	520	1061/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1906												
139	130	517	1055/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1907												
139	130	519	1059/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1908												
140	131	521	1063/2	1.0		0	0	Chord	2/2	1	1	1/4		1/4	1	1909										238		
140	131	522	1065/2	1.0		1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	1910										238		
140	131	523	1067/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1911										238		
140	131	524	1069/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1912												
140	131	521	1063/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1913												
140	131	1043/2	532	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1914												
140	131	522	1065/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1915												
140	131	1045/2	533	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1916												
140	131	523	1067/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1917												
140	131	1047/2	534	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1918												
140	131	524	1069/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1919												
140	131	1049/2	535	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1920												
140	131	522	1065/2	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1921												
140	131	524	1069/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1922												
140	131	521	1063/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1923												
140	131	523	1067/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1924												
141	132	525	1071/2	0.0		0	0	Chord	2/2	1	1	0	acciaccatura	1/8	1	1925												
141	132	525	1071/2	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	1926										240		
141	132	1051/2	536	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	1927										240		
141	132	526	1073/2	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	1928										240		
141	132	1053/2	537	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	1929												
141	132	527	1075/2	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	1930			articStaccatoAbove									
141	132	528	1077/2	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	1931			articStaccatoAbove									
141	132	525	1071/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1932												
141	132	1051/2	536	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1933												
141	132	526	1073/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1934												
141	132	1053/2	537	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1935												
141	132	527	1075/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1936												
141	132	1055/2	538	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1937												
141	132	528	1077/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1938												
141	132	1057/2	539	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1939												
141	132	526	1073/2	2.0		1/4	1/4	Chord	2/2	3	1	1/2		1/2	1	1940										241		
141	132	528	1077/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1941										241		
141	132	525	1071/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1942												
141	132	528	1077/2	1.0		3/4	3/4	Chord	2/2	4	1	1/4		1/4	1	1943												
142	133	529	1079/2	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	1944												
142	133	531	1083/2	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1945												
142	133	529	1079/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1946												
142	133	1059/2	540	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1947												
142	133	530	1081/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1948												
142	133	1061/2	541	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1949												
142	133	531	1083/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1950												
142	133	1063/2	542	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1951												
142	133	532	1085/2	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	1952												
142	133	1065/2	543	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	1953												
142	133	529	1079/2	1.0		0	0	Chord	2/2	3	1	1/4		1/4	1	1954												
142	133	530	1081/2	1.0		1/4	1/4	Chord	2/2	3	1	1/4		1/4	1	1955										242		
142	133	531	1083/2	1.0		1/2	1/2	Chord	2/2	3	1	1/4		1/4	1	1956										242		
142	133	532	1085/2	1.0		3/4	3/4	Chord	2/2	3	1	1/4		1/4	1	1957												
142	133	529	1079/2	1.0		0	0	Chord	2/2	4	1	1/4		1/4	1	1958												
142	133	531	1083/2	1.0		1/2	1/2	Chord	2/2	4	1	1/4		1/4	1	1959												
143	134	533	1087/2	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	1960												
143	134	535	1091/2	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	1961												
143	134	533	1087/2	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	1962												
143	134	1067/2	544	0.5		1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	1963												
143	134	534	1089/2	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	1964												
143	134	1069/2	545	0.5		3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	1965												
143	134	535	1091/2	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	1966												
143	134	1071/2	546	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	1967												
