mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
113	113	337/2	337/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1389							244		65
113	113	675/4	675/4	0.0	3/16	3/16	Spanner	3/8	1	1	0										244		
113	113	675/4	675/4	0.0	3/16	3/16	Spanner	3/8	1	1	0										244	31	
113	113	675/4	675/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1390							244	31	
113	113	169	169	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1391							244	31	
113	113	677/4	677/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1392								31	
113	113	168	168	0.0	0	0	Spanner	3/8	2	1	0												66
113	113	168	168	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1393							245		66
113	113	337/2	337/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										245		
113	113	337/2	337/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										245	32	
113	113	337/2	337/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1394							245	32	
113	113	169	169	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1395								32	
113	113	168	168	0.0	0	0	Spanner	3/8	3	1	0												67
113	113	168	168	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1396							246		67
113	113	337/2	337/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										246		
113	113	337/2	337/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										246	33	
113	113	337/2	337/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1397							246	33	
113	113	169	169	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1398								33	
113	113	168	168	0.0	0	0	Spanner	3/8	4	1	0												68
113	113	168	168	0.0	0	0	Spanner	3/8	4	1	0											34	68
113	113	168	168	1.5	0	0	Chord	3/8	4	1	3/8	1/4	3/2	1399								34	68
114	114	339/2	339/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
114	114	339/2	339/2	0.0	0	0	Spanner	3/8	1	1	0												
114	114	339/2	339/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1400		articStaccatoAbove							
114	114	679/4	679/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1401							247		
114	114	170	170	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1402							247		
114	114	681/4	681/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1403							247		
114	114	341/2	341/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1404							247		
114	114	683/4	683/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1405									
114	114	339/2	339/2	0.0	0	0	Spanner	3/8	2	1	0												
114	114	339/2	339/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1406							248		
114	114	170	170	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1407							248		
114	114	341/2	341/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1408									
114	114	339/2	339/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
114	114	339/2	339/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
114	114	339/2	339/2	0.0	0	0	Spanner	3/8	3	1	0												
114	114	339/2	339/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1409							249		
114	114	170	170	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1410							249		
114	114	341/2	341/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1411									
114	114	339/2	339/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
114	114	339/2	339/2	0.0	0	0	Spanner	3/8	4	1	0												
114	114	339/2	339/2	0.0	0	0	Spanner	3/8	4	1	0												
114	114	339/2	339/2	1.5	0	0	Chord	3/8	4	1	3/8	1/4	3/2	1412									
115	115	171	171	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1413		articStaccatoAbove							
115	115	685/4	685/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1414							250		
115	115	343/2	343/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1415							250		
115	115	687/4	687/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1416							250		
115	115	172	172	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1417							250		
115	115	689/4	689/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1418									
115	115	171	171	1.0	0	0	Chord	3/8	2	1	1/4	1/4	1	1419							251		
115	115	172	172	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1420									
115	115	171	171	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1421							252		
115	115	343/2	343/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1422							252		
115	115	172	172	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1423									
115	115	171	171	1.5	0	0	Chord	3/8	4	1	3/8	1/4	3/2	1424									
116	116	345/2	345/2	0.0	0	0	StaffText	3/8	1	1	0						<i>cresc.</i>						
116	116	345/2	345/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1425		articStaccatoAbove							
116	116	691/4	691/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1426							253		
116	116	173	173	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1427							253		
116	116	693/4	693/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1428							253		
116	116	347/2	347/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1429							253		
116	116	695/4	695/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1430							254		
116	116	345/2	345/2	0.0	0	0	StaffText	3/8	2	1	0						<i>cresc.</i>						
116	116	345/2	345/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1431							255		
116	116	173	173	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1432							255		
116	116	347/2	347/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1433							255		
116	116	345/2	345/2	0.0	0	0	StaffText	3/8	3	1	0						<i>cresc.</i>						
116	116	345/2	345/2	1.5	0	0	Chord	3/8	3	1	3/8	1/4	3/2	1434									
116	116	345/2	345/2	0.0	0	0	StaffText	3/8	4	1	0						<i>cresc.</i>						
116	116	345/2	345/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1435							256		
116	116	173	173	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1436							256		
116	116	347/2	347/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1437							256		
117	117	174	174	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1438									
117	117	697/4	697/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1439							257		
117	117	349/2	349/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1440									
117	117	699/4	699/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1441							258		
117	117	175	175	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1442									
117	117	701/4	701/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1443							259		
117	117	174	174	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1444							255		
117	117	349/2	349/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1445							255		
117	117	175	175	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1446							255		
117	117	174	174	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1447							260		
117	117	349/2	349/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1448							260		
117	117	175	175	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1449									
117	117	174	174	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1450							256		
117	117	349/2	349/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1451							256		
117	117	175	175	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1452							256		
118	118	351/2	351/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1453									
118	118	703/4	703/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1454							261		
118	118	176	176	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1455									
118	118	705/4	705/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1456							262		
118	118	353/2	353/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1457									
118	118	707/4	707/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1458							263		
118	118	351/2	351/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1459							255		
118	118	176	176	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1460							255		
118	118	353/2	353/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1461							255		
118	118	351/2	351/2	1.5	0	0	Chord	3/8	3	1	3/8	1/4	3/2	1462									
118	118	351/2	351/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1463							256		
118	118	176	176	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1464							256		
118	118	353/2	353/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1465							256		
119	119	177	177	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1466									
119	119	709/4	709/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1467							264		
119	119	355/2	355/2	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1468									
119	119	711/4	711/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1469							265		
119	119	178	178	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1470									
119	119	713/4	713/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1471							266		
119	119	177	177	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1472							255		
119	119	355/2	355/2	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1473							255		
119	119	178	178	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1474							255		
119	119	177	177	1.0	0	0	Chord	3/8	3	1	1/4	1/4	1	1475							267		
119	119	178	178	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1476									
119	119	177	177	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1477							256		
119	119	355/2	355/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1478							256		
119	119	178	178	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1479							256		
120	120	357/2	357/2	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1480									
120	120	715/4	715/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1481									
120	120	179	179	0.25	1/8	1/8	Chord	3/8	1	1	1/16	1/16	1	1482									
120	120	717/4	717/4	0.25	3/16	3/16	Chord	3/8	1	1	1/16	1/16	1	1483									
120	120	359/2	359/2	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1484									
120	120	719/4	719/4	0.25	5/16	5/16	Chord	3/8	1	1	1/16	1/16	1	1485									
120	120	357/2	357/2	0.5	0	0	Chord	3/8	2	1	1/8	1/8	1	1486							255		
120	120	179	179	0.5	1/8	1/8	Chord	3/8	2	1	1/8	1/8	1	1487							255		
120	120	359/2	359/2	0.5	1/4	1/4	Chord	3/8	2	1	1/8	1/8	1	1488									
120	120	357/2	357/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1489							268		
120	120	179	179	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1490							268		
120	120	359/2	359/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1491									
120	120	357/2	357/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1492							256		
120	120	179	179	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1493							256		
120	120	359/2	359/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1494									
121	121	180	180	0.0	0	0	Dynamic	3/8	1	1	0				p								
121	121	180	180	0.0	0	0	Spanner	3/8	1	1	0												69
121	121	180	180	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1495							269		69
121	121	361/2	361/2	0.0	1/8	1/8	Spanner	3/8	1	1	0										269		
121	121	361/2	361/2	0.0	1/8	1/8	Spanner	3/8	1	1	0										269	35	
121	121	361/2	361/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1496							269	35	
121	121	181	181	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1497								35	
121	121	180	180	0.0	0	0	Spanner	3/8	2	1	0												70
121	121	180	180	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1498		articStaccatoBelow							70
121	121	721/4	721/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1499							270		70
121	121	361/2	361/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										270		
121	121	361/2	361/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										270	36	
121	121	361/2	361/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1500							270	36	
121	121	723/4	723/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1501							270	36	
121	121	181	181	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1502							270	36	
121	121	725/4	725/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1503								36	
121	121	180	180	0.0	0	0	Dynamic	3/8	3	1	0				p								
121	121	180	180	0.0	0	0	Spanner	3/8	3	1	0												71
121	121	180	180	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1504							271		71
121	121	361/2	361/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										271		
121	121	361/2	361/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										271	37	
121	121	361/2	361/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1505							271	37	
121	121	181	181	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1506								37	
121	121	180	180	0.0	0	0	Dynamic	3/8	4	1	0				p								
121	121	180	180	0.0	0	0	Dynamic	3/8	4	1	0				p								
121	121	180	180	0.0	0	0	Spanner	3/8	4	1	0												72
121	121	180	180	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1507							272		72
121	121	361/2	361/2	0.0	1/8	1/8	Spanner	3/8	4	1	0										272		
121	121	361/2	361/2	0.0	1/8	1/8	Spanner	3/8	4	1	0										272	38	
121	121	361/2	361/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1508							272	38	
121	121	181	181	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1509								38	
122	122	363/2	363/2	0.0	0	0	Spanner	3/8	1	1	0												
122	122	363/2	363/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	1510									
122	122	363/2	363/2	0.0	0	0	Spanner	3/8	2	1	0												
122	122	363/2	363/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1511		articStaccatoBelow							
122	122	727/4	727/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1512							273		
122	122	182	182	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1513							273		
122	122	729/4	729/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1514							273		
122	122	365/2	365/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1515							273		
122	122	731/4	731/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1516									
122	122	363/2	363/2	0.0	0	0	Spanner	3/8	3	1	0												
122	122	363/2	363/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1517							274		
122	122	182	182	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1518							274		
122	122	365/2	365/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1519									
122	122	363/2	363/2	0.0	0	0	Spanner	3/8	4	1	0												
122	122	363/2	363/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1520							275		
122	122	182	182	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1521							275		
122	122	365/2	365/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1522									
123	123	183	183	0.0	0	0	Spanner	3/8	1	1	0												73
123	123	183	183	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1523							276		73
123	123	733/4	733/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1524							276		73
123	123	367/2	367/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1525							276		73
123	123	184	184	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1526									73
123	123	183	183	0.0	0	0	Spanner	3/8	2	1	0												74
123	123	183	183	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1527							277		74
123	123	733/4	733/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1528							277		74
123	123	367/2	367/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1529							277		74
123	123	735/4	735/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1530							277		74
123	123	184	184	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1531							277		74
123	123	737/4	737/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1532									74
123	123	183	183	0.0	0	0	Spanner	3/8	3	1	0												75
123	123	183	183	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1533							278		75
123	123	367/2	367/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1534							278		75
123	123	184	184	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1535									75
123	123	183	183	0.0	0	0	Spanner	3/8	4	1	0												76
123	123	183	183	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1536							279		76
123	123	367/2	367/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1537							279		76
123	123	184	184	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1538									76
124	124	369/2	369/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
124	124	369/2	369/2	0.0	0	0	Spanner	3/8	1	1	0												
124	124	369/2	369/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1539							280		
124	124	185	185	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	1540									
124	124	369/2	369/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
124	124	369/2	369/2	0.0	0	0	Spanner	3/8	2	1	0												
124	124	369/2	369/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1541							281		
124	124	739/4	739/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1542							281		
124	124	185	185	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1543							281		
124	124	741/4	741/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1544							281		
124	124	371/2	371/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1545							281		
124	124	743/4	743/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1546									
124	124	369/2	369/2	0.0	0	0	Spanner	3/8	3	1	0												
124	124	369/2	369/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1547							282		
124	124	185	185	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1548							282		
124	124	371/2	371/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1549									
124	124	369/2	369/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
124	124	369/2	369/2	0.0	0	0	Spanner	3/8	4	1	0												
124	124	369/2	369/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1550							283		
124	124	185	185	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1551							283		
124	124	371/2	371/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1552									
125	125	186	186	0.0	0	0	Spanner	3/8	1	1	0												77
125	125	186	186	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1553							284		77
125	125	373/2	373/2	0.0	1/8	1/8	Spanner	3/8	1	1	0										284		
125	125	373/2	373/2	0.0	1/8	1/8	Spanner	3/8	1	1	0										284	39	
125	125	373/2	373/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1554							284	39	
125	125	187	187	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1555								39	
125	125	186	186	0.0	0	0	Spanner	3/8	2	1	0												78
125	125	186	186	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1556		articStaccatoBelow							78
125	125	745/4	745/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1557							285		78
125	125	373/2	373/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										285		
125	125	373/2	373/2	0.0	1/8	1/8	Spanner	3/8	2	1	0										285	40	
125	125	373/2	373/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1558							285	40	
125	125	747/4	747/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1559							285	40	
125	125	187	187	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1560							285	40	
125	125	749/4	749/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1561								40	
125	125	186	186	0.0	0	0	Spanner	3/8	3	1	0												79
125	125	186	186	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1562							286		79
125	125	373/2	373/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										286		
125	125	373/2	373/2	0.0	1/8	1/8	Spanner	3/8	3	1	0										286	41	
125	125	373/2	373/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1563							286	41	
125	125	187	187	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1564								41	
125	125	186	186	0.0	0	0	Spanner	3/8	4	1	0												80
125	125	186	186	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1565							287		80
125	125	373/2	373/2	0.0	1/8	1/8	Spanner	3/8	4	1	0										287		
125	125	373/2	373/2	0.0	1/8	1/8	Spanner	3/8	4	1	0										287	42	
125	125	373/2	373/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1566							287	42	
125	125	187	187	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1567								42	
126	126	375/2	375/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
126	126	375/2	375/2	0.0	0	0	Spanner	3/8	1	1	0												
126	126	375/2	375/2	1.5	0	0	Chord	3/8	1	1	3/8	1/4	3/2	1568									
126	126	375/2	375/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
126	126	375/2	375/2	0.0	0	0	Spanner	3/8	2	1	0												
126	126	375/2	375/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1569		articStaccatoBelow							
126	126	751/4	751/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1570							288		
126	126	188	188	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1571							288		
126	126	753/4	753/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1572							288		
126	126	377/2	377/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1573							288		
126	126	755/4	755/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1574									
126	126	375/2	375/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
126	126	375/2	375/2	0.0	0	0	Spanner	3/8	3	1	0												
126	126	375/2	375/2	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1575							289		
126	126	188	188	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1576							289		
126	126	377/2	377/2	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1577									
126	126	375/2	375/2	0.0	0	0	Dynamic	3/8	4	1	0				p								
126	126	375/2	375/2	0.0	0	0	Spanner	3/8	4	1	0												
126	126	375/2	375/2	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1578							290		
126	126	188	188	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1579							290		
126	126	377/2	377/2	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1580									
127	127	189	189	0.0	0	0	Spanner	3/8	1	1	0												81
127	127	189	189	0.25	0	0	Chord	3/8	1	1	1/16	1/16	1	1581							291		81
127	127	757/4	757/4	0.25	1/16	1/16	Chord	3/8	1	1	1/16	1/16	1	1582							291		81
127	127	379/2	379/2	0.5	1/8	1/8	Chord	3/8	1	1	1/8	1/8	1	1583							291		81
127	127	190	190	0.25	1/4	1/4	Chord	3/8	1	1	1/16	1/16	1	1584									81
127	127	189	189	0.0	0	0	Spanner	3/8	2	1	0												82
127	127	189	189	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1585							292		82
127	127	757/4	757/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1586							292		82
127	127	379/2	379/2	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1587							292		82
127	127	759/4	759/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1588							292		82
127	127	190	190	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1589							292		82
127	127	761/4	761/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1590									82
127	127	189	189	0.0	0	0	Spanner	3/8	3	1	0												83
127	127	189	189	0.5	0	0	Chord	3/8	3	1	1/8	1/8	1	1591							293		83
127	127	379/2	379/2	0.5	1/8	1/8	Chord	3/8	3	1	1/8	1/8	1	1592							293		83
127	127	190	190	0.5	1/4	1/4	Chord	3/8	3	1	1/8	1/8	1	1593									83
127	127	189	189	0.0	0	0	Spanner	3/8	4	1	0												84
127	127	189	189	0.5	0	0	Chord	3/8	4	1	1/8	1/8	1	1594							294		84
127	127	379/2	379/2	0.5	1/8	1/8	Chord	3/8	4	1	1/8	1/8	1	1595							294		84
127	127	190	190	0.5	1/4	1/4	Chord	3/8	4	1	1/8	1/8	1	1596									84
128	128	381/2	381/2	0.0	0	0	Dynamic	3/8	1	1	0				p								
128	128	381/2	381/2	0.0	0	0	Spanner	3/8	1	1	0												
128	128	381/2	381/2	0.5	0	0	Chord	3/8	1	1	1/8	1/8	1	1597							295		
128	128	191	191	1.0	1/8	1/8	Chord	3/8	1	1	1/4	1/4	1	1598									
128	128	381/2	381/2	0.0	0	0	Dynamic	3/8	2	1	0				p								
128	128	381/2	381/2	0.0	0	0	Spanner	3/8	2	1	0												
128	128	381/2	381/2	0.25	0	0	Chord	3/8	2	1	1/16	1/16	1	1599							296		
128	128	763/4	763/4	0.25	1/16	1/16	Chord	3/8	2	1	1/16	1/16	1	1600							296		
128	128	191	191	0.25	1/8	1/8	Chord	3/8	2	1	1/16	1/16	1	1601							296		
128	128	765/4	765/4	0.25	3/16	3/16	Chord	3/8	2	1	1/16	1/16	1	1602							296		
128	128	383/2	383/2	0.25	1/4	1/4	Chord	3/8	2	1	1/16	1/16	1	1603							296		
128	128	767/4	767/4	0.25	5/16	5/16	Chord	3/8	2	1	1/16	1/16	1	1604									
128	128	381/2	381/2	0.0	0	0	Dynamic	3/8	3	1	0				p								
