mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin	Trill:trill
167	167	665/2	665/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1873							373			
167	167	333	333	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1874							373			
167	167	667/2	667/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1875										
167	167	332	332	0.0	0	0	Dynamic	2/4	4	1	0					p									
167	167	332	332	0.0	0	0	Spanner	2/4	4	1	0														
167	167	332	332	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1876							374			
167	167	665/2	665/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1877							374			
167	167	333	333	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1878							374			
167	167	667/2	667/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1879										
168	168	334	334	0.0	0	0	Dynamic	2/4	1	1	0					f									
168	168	334	334	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	1880										
168	168	334	334	0.0	0	0	Dynamic	2/4	2	1	0					f									
168	168	334	334	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1881							375			
168	168	669/2	669/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1882							375			
168	168	335	335	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1883							375			
168	168	671/2	671/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1884										
168	168	334	334	0.0	0	0	Dynamic	2/4	3	1	0					f									
168	168	334	334	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1885							376			
168	168	669/2	669/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1886							376			
168	168	335	335	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1887							376			
168	168	671/2	671/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1888										
168	168	334	334	0.0	0	0	Dynamic	2/4	4	1	0					f									
168	168	334	334	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1889							377			
168	168	669/2	669/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1890							377			
168	168	335	335	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1891							377			
168	168	671/2	671/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1892										
169	169	336	336	0.0	0	0	Spanner	2/4	1	1	0													53	
169	169	336	336	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1893							378		53	
169	169	1345/4	1345/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	1894							378		53	
169	169	673/2	673/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	1895							378		53	
169	169	1347/4	1347/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1896							378		53	
169	169	337	337	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1897							378		53	
169	169	1349/4	1349/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	1898									53	
169	169	675/2	675/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1899		articStaccatoBelow							53	
169	169	1351/4	1351/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1900		articStaccatoBelow							53	
169	169	336	336	0.0	0	0	Spanner	2/4	2	1	0													54	
169	169	336	336	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1901							379		54	
169	169	673/2	673/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1902							379		54	
169	169	337	337	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1903							379		54	
169	169	675/2	675/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1904									54	
169	169	336	336	0.0	0	0	Spanner	2/4	3	1	0													55	
169	169	336	336	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1905							380		55	
169	169	673/2	673/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1906							380		55	
169	169	337	337	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1907							380		55	
169	169	675/2	675/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1908									55	
169	169	336	336	0.0	0	0	Spanner	2/4	4	1	0													56	
169	169	336	336	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1909							381		56	
169	169	673/2	673/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1910							381		56	
169	169	337	337	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1911							381		56	
169	169	675/2	675/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1912									56	
170	170	338	338	0.0	0	0	Dynamic	2/4	1	1	0					p									
170	170	338	338	0.0	0	0	Spanner	2/4	1	1	0														
170	170	338	338	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1913							382			
170	170	677/2	677/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	1914							382			
170	170	679/2	679/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	1915							382			
170	170	1359/4	1359/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1916										
170	170	338	338	0.0	0	0	Dynamic	2/4	2	1	0					p									
170	170	338	338	0.0	0	0	Spanner	2/4	2	1	0														
170	170	338	338	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1917							383			
170	170	677/2	677/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1918							383			
170	170	339	339	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1919							383			
170	170	679/2	679/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1920										
170	170	338	338	0.0	0	0	Dynamic	2/4	3	1	0					p									
170	170	338	338	0.0	0	0	Spanner	2/4	3	1	0														
170	170	338	338	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1921							384			
170	170	677/2	677/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1922							384			
170	170	339	339	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1923							384			
170	170	679/2	679/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1924										
170	170	338	338	0.0	0	0	Dynamic	2/4	4	1	0					p									
170	170	338	338	0.0	0	0	Spanner	2/4	4	1	0														
170	170	338	338	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1925							385			
170	170	677/2	677/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1926							385			
170	170	339	339	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1927							385			
170	170	679/2	679/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1928										
171	171	340	340	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	1929							386			
171	171	1361/4	1361/4	0.5	1/16	1/16	Chord	2/4	1	1	1/8		1/8	1	1930										
171	171	1363/4	1363/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	1931		articStaccatoBelow								
171	171	341	341	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	1932							387			
171	171	1365/4	1365/4	0.5	5/16	5/16	Chord	2/4	1	1	1/8		1/8	1	1933										
171	171	1367/4	1367/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	1934		articStaccatoBelow								
171	171	340	340	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1935							388			
171	171	681/2	681/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1936							388			
171	171	341	341	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1937							388			
171	171	683/2	683/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1938										
171	171	340	340	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1939							389			
171	171	681/2	681/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1940							389			
171	171	341	341	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1941							389			
171	171	683/2	683/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1942										
171	171	340	340	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	1943							390			
171	171	681/2	681/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	1944							390			
171	171	341	341	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	1945							390			
171	171	683/2	683/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1946										
172	172	342	342	0.0	0	0	StaffText	2/4	1	1	0							<i>cresc.</i>							
172	172	342	342	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1947							391			
172	172	343	343	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1948										
172	172	343	343	0.0	1/4	1/4	StaffText	2/4	2	1	0							<i>cresc.</i>							
172	172	343	343	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1949							392			
172	172	687/2	687/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1950										
172	172	342	342	0.0	0	0	StaffText	2/4	3	1	0							<i>cresc.</i>							
172	172	342	342	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1951							393			
172	172	685/2	685/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1952							393			
172	172	343	343	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1953							393			
172	172	687/2	687/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1954										
172	172	342	342	0.0	0	0	StaffText	2/4	4	1	0							<i>cresc.</i>							
172	172	342	342	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1955										
173	173	344	344	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	1956										
173	173	345	345	0.0	1/4	1/4	Spanner	2/4	1	1	0													57	
173	173	345	345	1.0	1/4	1/4	Chord	2/4	1	1	1/4		1/4	1	1957									57	
173	173	345	345	0.0	1/4	1/4	Spanner	2/4	2	1	0													58	
173	173	345	345	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1958							394		58	
173	173	691/2	691/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1959									58	
173	173	344	344	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1960							395			
173	173	689/2	689/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1961							395			
173	173	345	345	0.0	1/4	1/4	Spanner	2/4	3	1	0											395		59	
173	173	345	345	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1962							395		59	
173	173	691/2	691/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1963									59	
173	173	344	344	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	1964										
173	173	691/2	691/2	0.0	3/8	3/8	Spanner	2/4	4	1	0													60	
173	173	691/2	691/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	1965									60	
174	174	346	346	0.0	0	0	Dynamic	2/4	1	1	0					p									
174	174	346	346	0.0	0	0	Spanner	2/4	1	1	0														
174	174	346	346	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1966							396			
174	174	693/2	693/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1967		ornamentTrill					396			
174	174	347	347	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	1968							396			
174	174	347	347	0.0	1/4	1/4	Chord	2/4	1	1	0	grace16	1/16	1	1969							396			
174	174	347	347	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1970							396			
174	174	695/2	695/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1971							396			
174	174	346	346	0.0	0	0	Dynamic	2/4	2	1	0					p									
174	174	346	346	0.0	0	0	Spanner	2/4	2	1	0														
174	174	346	346	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1972							397			
174	174	693/2	693/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1973										
174	174	347	347	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1974							398			
174	174	695/2	695/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1975										
174	174	346	346	0.0	0	0	Dynamic	2/4	3	1	0					p									
174	174	346	346	0.0	0	0	Spanner	2/4	3	1	0														
174	174	346	346	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1976							399			
174	174	693/2	693/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1977							399			
174	174	347	347	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1978							399			
174	174	695/2	695/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1979										
174	174	346	346	0.0	0	0	Dynamic	2/4	4	1	0					p									
174	174	346	346	0.0	0	0	Spanner	2/4	4	1	0														
174	174	346	346	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	1980										
175	175	348	348	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1981							396			
175	175	697/2	697/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	1982							396			
175	175	699/2	699/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1983										
175	175	348	348	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1984							400			
175	175	697/2	697/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1985							400			
175	175	349	349	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	1986							400			
175	175	699/2	699/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	1987										
175	175	348	348	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	1988							401			
175	175	697/2	697/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	1989							401			
175	175	349	349	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	1990							401			
175	175	699/2	699/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	1991										
175	175	348	348	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	1992										
175	175	349	349	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	1993										
176	176	350	350	0.0	0	0	StaffText	2/4	1	1	0							<i>cresc.</i>							
176	176	350	350	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	1994							402			
176	176	701/2	701/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	1995							402			
176	176	351	351	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	1996							402			
176	176	703/2	703/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	1997										
176	176	350	350	0.0	0	0	StaffText	2/4	2	1	0							<i>cresc.</i>							
176	176	350	350	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	1998							403			
176	176	701/2	701/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	1999							403			
176	176	351	351	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2000							403			
176	176	703/2	703/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2001										
176	176	350	350	0.0	0	0	StaffText	2/4	3	1	0							<i>cresc.</i>							
176	176	350	350	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2002							404			
176	176	701/2	701/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2003							404			
176	176	351	351	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2004							404			
176	176	703/2	703/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2005										
176	176	350	350	0.0	0	0	StaffText	2/4	4	1	0							<i>cresc.</i>							
176	176	350	350	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	2006							405			
176	176	351	351	1.0	1/4	1/4	Chord	2/4	4	1	1/4		1/4	1	2007										
177	177	352	352	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2008							406			
177	177	705/2	705/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2009							406			
177	177	353	353	0.0	1/4	1/4	Spanner	2/4	1	1	0											406		61	
177	177	353	353	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2010							406		61	
177	177	707/2	707/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2011									61	
177	177	352	352	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2012							407			
177	177	705/2	705/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2013							407			
177	177	353	353	0.0	1/4	1/4	Spanner	2/4	2	1	0											407		62	
177	177	353	353	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2014							407		62	
177	177	707/2	707/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2015									62	
177	177	352	352	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2016							408			
177	177	705/2	705/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2017							408			
177	177	353	353	0.0	1/4	1/4	Spanner	2/4	3	1	0													63	
177	177	353	353	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2018									63	
177	177	707/2	707/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2019									63	
177	177	352	352	0.0	0	0	Spanner	2/4	4	1	0													64	
177	177	352	352	1.5	0	0	Chord	2/4	4	1	3/8		1/4	3/2	2020									64	
177	177	707/2	707/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2021									64	
178	178	354	354	0.0	0	0	Dynamic	2/4	1	1	0					p									
178	178	354	354	0.0	0	0	Spanner	2/4	1	1	0														
178	178	354	354	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2022							409			
178	178	709/2	709/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2023							409			
178	178	355	355	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2024							409			
178	178	711/2	711/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2025										
178	178	354	354	0.0	0	0	Dynamic	2/4	2	1	0					p									
178	178	354	354	0.0	0	0	Spanner	2/4	2	1	0														
178	178	354	354	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2026							410			
178	178	709/2	709/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2027							410			
178	178	355	355	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2028							410			
178	178	711/2	711/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2029										
178	178	354	354	0.0	0	0	Dynamic	2/4	3	1	0					p									
178	178	354	354	0.0	0	0	Spanner	2/4	3	1	0														
178	178	354	354	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2030										
178	178	709/2	709/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2031							411			
178	178	355	355	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2032							411			
178	178	711/2	711/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2033										
178	178	354	354	0.0	0	0	Dynamic	2/4	4	1	0					p									
178	178	354	354	0.0	0	0	Spanner	2/4	4	1	0														
178	178	354	354	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	2034										
179	179	356	356	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	2035							412			
179	179	713/2	713/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	2036							412			
179	179	357	357	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	2037							412			
179	179	715/2	715/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	2038										
179	179	356	356	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2039							413			
179	179	713/2	713/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2040							413			
179	179	357	357	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2041							413			
179	179	715/2	715/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2042										
179	179	356	356	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2043							414			
179	179	713/2	713/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2044							414			
179	179	357	357	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2045							414			
179	179	715/2	715/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2046										
179	179	356	356	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	2047										
180	180	358	358	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	2048										
180	180	359	359	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2049										
180	180	2155/6	2155/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2050										
180	180	1078/3	1078/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2051										
180	180	719/2	719/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2052										
180	180	1079/3	1079/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2053										
180	180	2159/6	2159/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2054										
180	180	358	358	2.0	0	0	Chord	2/4	2	1	1/2		1/2	1	2055										
180	180	358	358	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2056							415			
180	180	717/2	717/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2057							415			
180	180	359	359	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2058							415			
180	180	719/2	719/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2059										
180	180	358	358	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2060							416			
180	180	717/2	717/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2061							416			
180	180	359	359	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2062							416			
180	180	719/2	719/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2063										
181	181	360	360	0.16666666666666666	0	0	Chord	2/4	1	1	1/24		1/16	2/3	2064										
181	181	2161/6	2161/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24		1/16	2/3	2065										
181	181	1081/3	1081/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24		1/16	2/3	2066										
181	181	721/2	721/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24		1/16	2/3	2067										
181	181	1082/3	1082/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24		1/16	2/3	2068										
181	181	2165/6	2165/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24		1/16	2/3	2069										
181	181	361	361	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24		1/16	2/3	2070										
181	181	2167/6	2167/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24		1/16	2/3	2071										
181	181	1084/3	1084/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24		1/16	2/3	2072										
181	181	723/2	723/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24		1/16	2/3	2073										
181	181	1085/3	1085/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24		1/16	2/3	2074										
181	181	2171/6	2171/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24		1/16	2/3	2075										
181	181	360	360	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2076										
181	181	721/2	721/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24		1/16	2/3	2077										
181	181	1082/3	1082/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24		1/16	2/3	2078										
181	181	2165/6	2165/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24		1/16	2/3	2079										
181	181	361	361	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24		1/16	2/3	2080										
181	181	2167/6	2167/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24		1/16	2/3	2081										
181	181	1084/3	1084/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24		1/16	2/3	2082										
181	181	723/2	723/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24		1/16	2/3	2083										
181	181	1085/3	1085/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24		1/16	2/3	2084										
181	181	2171/6	2171/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24		1/16	2/3	2085										
181	181	360	360	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2086							417			
181	181	721/2	721/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2087							417			
181	181	361	361	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2088							417			
181	181	723/2	723/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2089										
181	181	360	360	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	2090							418			
181	181	721/2	721/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	2091							418			
181	181	361	361	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	2092							418			
181	181	723/2	723/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	2093										
182	182	362	362	0.0	0	0	StaffText	2/4	1	1	0							<i>cresc.</i>							
182	182	362	362	0.0	0	0	Spanner	2/4	1	1	0														0
182	182	362	362	2.0	0	0	Chord	2/4	1	1	1/2		1/2	1	2094							419			0
182	182	362	362	0.0	0	0	StaffText	2/4	2	1	0							<i>cresc.</i>							
182	182	362	362	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2095							420			
182	182	725/2	725/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2096							420			
182	182	363	363	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2097							420			
182	182	727/2	727/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2098							420			
182	182	363	363	0.0	1/4	1/4	StaffText	2/4	3	1	0							<i>cresc.</i>							
182	182	363	363	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	2099							421			
182	182	727/2	727/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	2100							421			
183	183	364	364	1.5	0	0	Chord	2/4	1	1	3/8		1/4	3/2	2101										0
183	183	731/2	731/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	2102							422			0
183	183	1463/4	1463/4	0.0	7/16	7/16	Spanner	2/4	1	1	0														
183	183	1463/4	1463/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	2103										
183	183	364	364	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	2104							420			
183	183	729/2	729/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	2105							420			
183	183	365	365	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	2106							420			
183	183	731/2	731/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	2107										
183	183	364	364	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	2108							421			
183	183	729/2	729/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	2109							421			
