mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
83	82	1291/4	1291/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3179		articStaccatoBelow							
83	82	323	323	0.5	1/8	1/8	Chord	4/4	1	1	1/8		1/8	1	3180		articStaccatoBelow							
83	82	647/2	647/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3181									
83	82	1295/4	1295/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3182		articStaccatoBelow							
83	82	324	324	0.5	3/8	3/8	Chord	4/4	1	1	1/8		1/8	1	3183									
83	82	649/2	649/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3184									
83	82	1299/4	1299/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3185		articStaccatoBelow							
83	82	325	325	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3186		articStaccatoBelow							
83	82	1301/4	1301/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3187		articStaccatoBelow							
83	82	651/2	651/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3188		articAccentBelow							
83	82	1303/4	1303/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3189									
83	82	645/2	645/2	0.0	0	0	Dynamic	4/4	2	1	0					pp								
83	82	1293/4	1293/4	0.0	3/16	3/16	StaffText	4/4	2	1	0							<i>sempre</i>						
83	82	1293/4	1293/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	3190		articStaccatoBelow							
83	82	647/2	647/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	3191		articStaccatoBelow							
83	82	1297/4	1297/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3192		articStaccatoBelow							
83	82	649/2	649/2	0.5	1/2	1/2	Chord	4/4	2	1	1/8		1/8	1	3193		articStaccatoBelow							
83	82	1301/4	1301/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3194		articStaccatoBelow							
83	82	651/2	651/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3195							257		
83	82	1303/4	1303/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3196									
83	82	326	326	0.0	7/8	7/8	Spanner	4/4	2	1	0													65
83	82	326	326	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3197							258		65
83	82	1305/4	1305/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3198									65
83	82	645/2	645/2	0.0	0	0	StaffText	4/4	3	1	0							<i>sempre</i>						
83	82	645/2	645/2	0.0	0	0	Dynamic	4/4	3	1	0					pp								
83	82	645/2	645/2	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	3199		articStaccatoAbove							
83	82	323	323	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3200		articStaccatoAbove							
83	82	647/2	647/2	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	3201		articStaccatoAbove							
83	82	324	324	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	3202		articStaccatoAbove							
83	82	649/2	649/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	3203		articStaccatoAbove							
83	82	325	325	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	3204		articStaccatoAbove							
83	82	651/2	651/2	0.5	3/4	3/4	Chord	4/4	3	1	1/8		1/8	1	3205		articStaccatoAbove							
83	82	326	326	0.0	7/8	7/8	Spanner	4/4	3	1	0													66
83	82	326	326	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3206		articStaccatoAbove							66
83	82	326	326	0.0	7/8	7/8	Spanner	4/4	4	1	0													67
83	82	326	326	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	3207									67
84	83	653/2	653/2	0.0	0	0	Dynamic	4/4	1	1	0					pp								
84	83	1309/4	1309/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3208		articStaccatoAbove							
84	83	655/2	655/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3209									
84	83	328	328	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3210									
84	83	1313/4	1313/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3211		articStaccatoAbove							
84	83	657/2	657/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3212									
84	83	329	329	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3213									
84	83	1317/4	1317/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3214		articStaccatoAbove							
84	83	659/2	659/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3215									
84	83	330	330	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3216									
84	83	1321/4	1321/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3217		articStaccatoAbove							
84	83	653/2	653/2	0.0	0	0	Dynamic	4/4	2	1	0					pp								
84	83	653/2	653/2	0.0	0	0	Spanner	4/4	2	1	0													
84	83	1311/4	1311/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3218		articStaccatoBelow							
84	83	328	328	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3219		articStaccatoBelow							
84	83	1319/4	1319/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3220		articStaccatoBelow							
84	83	330	330	0.5	7/8	7/8	Chord	4/4	2	1	1/8		1/8	1	3221		articStaccatoBelow							
84	83	653/2	653/2	0.0	0	0	Dynamic	4/4	3	1	0					pp								
84	83	653/2	653/2	0.0	0	0	Spanner	4/4	3	1	0													
84	83	1307/4	1307/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	3222		articStaccatoBelow							
84	83	327	327	0.75	1/8	1/8	Chord	4/4	3	1	3/16		1/8	3/2	3223									
84	83	1311/4	1311/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	3224		articStaccatoBelow							
84	83	328	328	0.75	3/8	3/8	Chord	4/4	3	1	3/16		1/8	3/2	3225									
84	83	1315/4	1315/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	3226		articStaccatoBelow							
84	83	329	329	0.75	5/8	5/8	Chord	4/4	3	1	3/16		1/8	3/2	3227									
84	83	1319/4	1319/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	3228		articStaccatoBelow							
84	83	330	330	0.5	7/8	7/8	Chord	4/4	3	1	1/8		1/8	1	3229									
84	83	653/2	653/2	0.0	0	0	Dynamic	4/4	4	1	0					pp								
84	83	653/2	653/2	0.0	0	0	Spanner	4/4	4	1	0													
84	83	653/2	653/2	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	3230									
84	83	1307/4	1307/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	3231		articStaccatoAbove							
84	83	327	327	0.75	1/8	1/8	Chord	4/4	4	1	3/16		1/8	3/2	3232									
84	83	1311/4	1311/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	3233		articStaccatoAbove							
84	83	328	328	0.75	3/8	3/8	Chord	4/4	4	1	3/16		1/8	3/2	3234									
84	83	1315/4	1315/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	3235		articStaccatoAbove							
84	83	329	329	0.75	5/8	5/8	Chord	4/4	4	1	3/16		1/8	3/2	3236									
84	83	1319/4	1319/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	3237		articStaccatoAbove							
84	83	330	330	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	3238									
85	84	661/2	661/2	0.5	0	0	Chord	4/4	1	1	1/8		1/8	1	3239									
85	84	1325/4	1325/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3240		articStaccatoAbove							
85	84	663/2	663/2	0.5	1/4	1/4	Chord	4/4	1	1	1/8		1/8	1	3241		articStaccatoAbove							
85	84	1329/4	1329/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3242		articStaccatoAbove							
85	84	665/2	665/2	0.5	1/2	1/2	Chord	4/4	1	1	1/8		1/8	1	3243		articStaccatoAbove							
85	84	1333/4	1333/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3244		articStaccatoAbove							
85	84	667/2	667/2	0.5	3/4	3/4	Chord	4/4	1	1	1/8		1/8	1	3245		articStaccatoAbove							
85	84	1337/4	1337/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3246		articStaccatoAbove							
85	84	1323/4	1323/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16		1/16	1	3247		articStaccatoBelow							
85	84	331	331	0.75	1/8	1/8	Chord	4/4	2	1	3/16		1/8	3/2	3248									
85	84	1327/4	1327/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16		1/16	1	3249		articStaccatoBelow							
85	84	332	332	0.75	3/8	3/8	Chord	4/4	2	1	3/16		1/8	3/2	3250									
85	84	1331/4	1331/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3251		articStaccatoBelow							
85	84	333	333	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3252		articStaccatoBelow							
85	84	1333/4	1333/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3253		articStaccatoBelow							
85	84	1335/4	1335/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3254		articStaccatoBelow							
85	84	334	334	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3255		articStaccatoBelow							
85	84	1337/4	1337/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3256		articStaccatoBelow							
85	84	661/2	661/2	0.25	0	0	Chord	4/4	3	1	1/16		1/16	1	3257									
85	84	1323/4	1323/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16		1/16	1	3258									
85	84	1325/4	1325/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16		1/16	1	3259									
85	84	1327/4	1327/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16		1/16	1	3260									
85	84	1329/4	1329/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16		1/16	1	3261									
85	84	1331/4	1331/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16		1/16	1	3262									
85	84	1333/4	1333/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16		1/16	1	3263									
85	84	1335/4	1335/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	3264		articStaccatoBelow							
85	84	334	334	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	3265		articStaccatoBelow							
85	84	1337/4	1337/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	3266		articStaccatoBelow							
85	84	661/2	661/2	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	3267		articStaccatoAbove							
85	84	331	331	0.5	1/8	1/8	Chord	4/4	4	1	1/8		1/8	1	3268		articStaccatoAbove							
85	84	663/2	663/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	3269		articStaccatoAbove							
85	84	332	332	0.5	3/8	3/8	Chord	4/4	4	1	1/8		1/8	1	3270		articStaccatoAbove							
85	84	665/2	665/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	3271		articStaccatoBelow							
85	84	333	333	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	3272		articStaccatoBelow							
85	84	667/2	667/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	3273		articStaccatoBelow							
85	84	334	334	0.5	7/8	7/8	Chord	4/4	4	1	1/8		1/8	1	3274		articStaccatoBelow							
86	85	669/2	669/2	0.0	0	0	StaffText	4/4	1	1	0							<i>cresc.</i>						
86	85	669/2	669/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	3275							259		
86	85	1339/4	1339/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16		1/16	1	3276									
86	85	335	335	0.25	1/8	1/8	Chord	4/4	1	1	1/16		1/16	1	3277		articStaccatoAbove					260		
86	85	1341/4	1341/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3278		articStaccatoAbove							
86	85	671/2	671/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3279							261		
86	85	1343/4	1343/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16		1/16	1	3280									
86	85	336	336	0.25	3/8	3/8	Chord	4/4	1	1	1/16		1/16	1	3281		articStaccatoAbove					262		
86	85	1345/4	1345/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3282		articStaccatoAbove							
86	85	673/2	673/2	0.0	1/2	1/2	StaffText	4/4	1	1	0							<i>dim.</i>						
86	85	673/2	673/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3283							263		
86	85	1347/4	1347/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16		1/16	1	3284									
86	85	337	337	0.25	5/8	5/8	Chord	4/4	1	1	1/16		1/16	1	3285		articStaccatoAbove					264		
86	85	1349/4	1349/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3286		articStaccatoAbove							
86	85	675/2	675/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3287							265		
86	85	1351/4	1351/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	3288							265		
86	85	338	338	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	3289									
86	85	1353/4	1353/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3290									
86	85	669/2	669/2	0.0	0	0	StaffText	4/4	2	1	0							<i>cresc.</i>						
86	85	669/2	669/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3291		articStaccatoBelow							
86	85	335	335	0.5	1/8	1/8	Chord	4/4	2	1	1/8		1/8	1	3292		articStaccatoBelow							
86	85	671/2	671/2	0.5	1/4	1/4	Chord	4/4	2	1	1/8		1/8	1	3293		articStaccatoBelow							
86	85	336	336	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3294		articStaccatoBelow							
86	85	673/2	673/2	0.0	1/2	1/2	StaffText	4/4	2	1	0							<i>dim.</i>						
86	85	673/2	673/2	0.25	1/2	1/2	Chord	4/4	2	1	1/16		1/16	1	3295							266		
86	85	1347/4	1347/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16		1/16	1	3296									
86	85	337	337	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3297		articStaccatoBelow							
86	85	1349/4	1349/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3298		articStaccatoBelow							
86	85	675/2	675/2	0.25	3/4	3/4	Chord	4/4	2	1	1/16		1/16	1	3299							267		
86	85	1351/4	1351/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16		1/16	1	3300									
86	85	338	338	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3301		articStaccatoBelow							
86	85	1353/4	1353/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3302		articStaccatoBelow							
86	85	669/2	669/2	0.0	0	0	StaffText	4/4	3	1	0							<i>cresc.</i>						
86	85	669/2	669/2	0.5	0	0	Chord	4/4	3	1	1/8		1/8	1	3303		articStaccatoAbove							
86	85	335	335	0.5	1/8	1/8	Chord	4/4	3	1	1/8		1/8	1	3304		articStaccatoAbove							
86	85	671/2	671/2	0.5	1/4	1/4	Chord	4/4	3	1	1/8		1/8	1	3305		articStaccatoAbove							
86	85	336	336	0.5	3/8	3/8	Chord	4/4	3	1	1/8		1/8	1	3306		articStaccatoAbove							
86	85	673/2	673/2	0.0	1/2	1/2	StaffText	4/4	3	1	0							<i>dim.</i>						
86	85	673/2	673/2	0.5	1/2	1/2	Chord	4/4	3	1	1/8		1/8	1	3307									
86	85	337	337	0.5	5/8	5/8	Chord	4/4	3	1	1/8		1/8	1	3308									
86	85	675/2	675/2	0.25	3/4	3/4	Chord	4/4	3	1	1/16		1/16	1	3309							268		
86	85	1351/4	1351/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16		1/16	1	3310									
86	85	338	338	0.25	7/8	7/8	Chord	4/4	3	1	1/16		1/16	1	3311		articStaccatoBelow							
86	85	1353/4	1353/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16		1/16	1	3312		articStaccatoBelow							
86	85	669/2	669/2	0.0	0	0	StaffText	4/4	4	1	0							<i>cresc.</i>						
86	85	669/2	669/2	0.25	0	0	Chord	4/4	4	1	1/16		1/16	1	3313									
86	85	1339/4	1339/4	0.25	1/16	1/16	Chord	4/4	4	1	1/16		1/16	1	3314		articStaccatoBelow							
86	85	335	335	0.75	1/8	1/8	Chord	4/4	4	1	3/16		1/8	3/2	3315									
86	85	1343/4	1343/4	0.25	5/16	5/16	Chord	4/4	4	1	1/16		1/16	1	3316		articStaccatoBelow							
86	85	336	336	0.75	3/8	3/8	Chord	4/4	4	1	3/16		1/8	3/2	3317									
86	85	1347/4	1347/4	0.0	9/16	9/16	StaffText	4/4	4	1	0							<i>dim.</i>						
86	85	1347/4	1347/4	0.25	9/16	9/16	Chord	4/4	4	1	1/16		1/16	1	3318		articStaccatoBelow							
86	85	337	337	0.5	5/8	5/8	Chord	4/4	4	1	1/8		1/8	1	3319									
86	85	675/2	675/2	0.25	3/4	3/4	Chord	4/4	4	1	1/16		1/16	1	3320							269		
86	85	1351/4	1351/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16		1/16	1	3321									
86	85	338	338	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	3322									
86	85	1353/4	1353/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	3323		articStaccatoBelow							
87	86	677/2	677/2	0.0	0	0	Dynamic	4/4	1	1	0					p								
87	86	677/2	677/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	3324							270		
87	86	1355/4	1355/4	0.0	1/16	1/16	StaffText	4/4	1	1	0							<i>dolce</i>						
87	86	1355/4	1355/4	0.5	1/16	1/16	Chord	4/4	1	1	1/8		1/8	1	3325									
87	86	1357/4	1357/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3326									
87	86	679/2	679/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3327							271		
87	86	1359/4	1359/4	0.5	5/16	5/16	Chord	4/4	1	1	1/8		1/8	1	3328									
87	86	1361/4	1361/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3329									
87	86	681/2	681/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3330							272		
87	86	1363/4	1363/4	0.5	9/16	9/16	Chord	4/4	1	1	1/8		1/8	1	3331									
87	86	1365/4	1365/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3332									
87	86	683/2	683/2	0.75	3/4	3/4	Chord	4/4	1	1	3/16		1/8	3/2	3333							273		
87	86	1369/4	1369/4	0.125	15/16	15/16	Chord	4/4	1	1	1/32		1/32	1	3334							273		
87	86	2739/8	2739/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32		1/32	1	3335									
87	86	677/2	677/2	0.0	0	0	Dynamic	4/4	2	1	0					p								
87	86	677/2	677/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3336							274		
87	86	339	339	0.0	1/8	1/8	StaffText	4/4	2	1	0							<i>dolce</i>						
87	86	339	339	1.0	1/8	1/8	Chord	4/4	2	1	1/4		1/4	1	3337									
87	86	340	340	0.5	3/8	3/8	Chord	4/4	2	1	1/8		1/8	1	3338									
87	86	681/2	681/2	0.125	1/2	1/2	Chord	4/4	2	1	1/32		1/32	1	3339									
87	86	2725/8	2725/8	0.125	17/32	17/32	Chord	4/4	2	1	1/32		1/32	1	3340		articStaccatoAbove							
87	86	1363/4	1363/4	0.125	9/16	9/16	Chord	4/4	2	1	1/32		1/32	1	3341		articStaccatoAbove							
87	86	2727/8	2727/8	0.125	19/32	19/32	Chord	4/4	2	1	1/32		1/32	1	3342		articStaccatoAbove							
87	86	341	341	0.125	5/8	5/8	Chord	4/4	2	1	1/32		1/32	1	3343		articStaccatoAbove							
87	86	2729/8	2729/8	0.125	21/32	21/32	Chord	4/4	2	1	1/32		1/32	1	3344		articStaccatoAbove							
87	86	1365/4	1365/4	0.125	11/16	11/16	Chord	4/4	2	1	1/32		1/32	1	3345		articStaccatoAbove							
87	86	2731/8	2731/8	0.125	23/32	23/32	Chord	4/4	2	1	1/32		1/32	1	3346		articStaccatoAbove							
87	86	683/2	683/2	0.125	3/4	3/4	Chord	4/4	2	1	1/32		1/32	1	3347		articStaccatoAbove							
87	86	2733/8	2733/8	0.125	25/32	25/32	Chord	4/4	2	1	1/32		1/32	1	3348		articStaccatoAbove							
87	86	1367/4	1367/4	0.125	13/16	13/16	Chord	4/4	2	1	1/32		1/32	1	3349		articStaccatoAbove							
87	86	2735/8	2735/8	0.125	27/32	27/32	Chord	4/4	2	1	1/32		1/32	1	3350		articStaccatoAbove							
87	86	342	342	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3351		articStaccatoAbove							
87	86	1369/4	1369/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3352		articStaccatoAbove							
87	86	677/2	677/2	0.0	0	0	Dynamic	4/4	3	1	0					p								
87	86	677/2	677/2	1.0	0	0	Chord	4/4	3	1	1/4		1/4	1	3353							275		
87	86	679/2	679/2	0.0	1/4	1/4	StaffText	4/4	3	1	0							<i>dolce</i>				275		
87	86	679/2	679/2	1.0	1/4	1/4	Chord	4/4	3	1	1/4		1/4	1	3354							275		
87	86	681/2	681/2	1.0	1/2	1/2	Chord	4/4	3	1	1/4		1/4	1	3355									
87	86	683/2	683/2	1.0	3/4	3/4	Chord	4/4	3	1	1/4		1/4	1	3356									
87	86	677/2	677/2	0.0	0	0	Dynamic	4/4	4	1	0					p								
87	86	677/2	677/2	0.5	0	0	Chord	4/4	4	1	1/8		1/8	1	3357							276		
87	86	339	339	0.0	1/8	1/8	StaffText	4/4	4	1	0							<i>dolce</i>				276		
87	86	339	339	0.25	1/8	1/8	Chord	4/4	4	1	1/16		1/16	1	3358							276		
87	86	1357/4	1357/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16		1/16	1	3359									
87	86	679/2	679/2	0.5	1/4	1/4	Chord	4/4	4	1	1/8		1/8	1	3360							277		
87	86	340	340	0.25	3/8	3/8	Chord	4/4	4	1	1/16		1/16	1	3361							277		
87	86	1361/4	1361/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16		1/16	1	3362									
87	86	681/2	681/2	0.5	1/2	1/2	Chord	4/4	4	1	1/8		1/8	1	3363							278		
87	86	341	341	0.25	5/8	5/8	Chord	4/4	4	1	1/16		1/16	1	3364							278		
87	86	1365/4	1365/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16		1/16	1	3365									
87	86	683/2	683/2	0.5	3/4	3/4	Chord	4/4	4	1	1/8		1/8	1	3366							279		
87	86	342	342	0.25	7/8	7/8	Chord	4/4	4	1	1/16		1/16	1	3367							279		
87	86	1369/4	1369/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16		1/16	1	3368									
88	87	685/2	685/2	0.0	0	0	StaffText	4/4	1	1	0							<i>più</i>						
88	87	685/2	685/2	0.0	0	0	Dynamic	4/4	1	1	0					p								
88	87	685/2	685/2	0.25	0	0	Chord	4/4	1	1	1/16		1/16	1	3369							280		
88	87	1371/4	1371/4	0.5	1/16	1/16	Chord	4/4	1	1	1/8		1/8	1	3370									
88	87	1373/4	1373/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16		1/16	1	3371									
88	87	687/2	687/2	0.25	1/4	1/4	Chord	4/4	1	1	1/16		1/16	1	3372							281		
88	87	1375/4	1375/4	0.5	5/16	5/16	Chord	4/4	1	1	1/8		1/8	1	3373									
88	87	1377/4	1377/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16		1/16	1	3374									
88	87	689/2	689/2	0.25	1/2	1/2	Chord	4/4	1	1	1/16		1/16	1	3375							282		
88	87	1379/4	1379/4	0.5	9/16	9/16	Chord	4/4	1	1	1/8		1/8	1	3376									
88	87	1381/4	1381/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16		1/16	1	3377									
88	87	691/2	691/2	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	3378							283		
88	87	1383/4	1383/4	0.5	13/16	13/16	Chord	4/4	1	1	1/8		1/8	1	3379									
88	87	1385/4	1385/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	3380									
88	87	685/2	685/2	0.0	0	0	StaffText	4/4	2	1	0							<i>più</i>						
88	87	685/2	685/2	0.5	0	0	Chord	4/4	2	1	1/8		1/8	1	3381									
88	87	343	343	0.0	1/8	1/8	Chord	4/4	2	1	0	grace32	1/32	1	3382									
88	87	343	343	0.0	1/8	1/8	Chord	4/4	2	1	0	grace32	1/32	1	3383									
88	87	343	343	0.0	1/8	1/8	Chord	4/4	2	1	0	grace32	1/32	1	3384									
88	87	343	343	0.25	1/8	1/8	Chord	4/4	2	1	1/16		1/16	1	3385		articStaccatoAbove							
88	87	1373/4	1373/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16		1/16	1	3386		articStaccatoAbove							
88	87	344	344	0.0	3/8	3/8	Chord	4/4	2	1	0	grace32	1/32	1	3387									
88	87	344	344	0.0	3/8	3/8	Chord	4/4	2	1	0	grace32	1/32	1	3388									
88	87	344	344	0.0	3/8	3/8	Chord	4/4	2	1	0	grace32	1/32	1	3389									
88	87	344	344	0.25	3/8	3/8	Chord	4/4	2	1	1/16		1/16	1	3390		articStaccatoBelow							
88	87	1377/4	1377/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16		1/16	1	3391		articStaccatoBelow							
88	87	345	345	0.0	5/8	5/8	Chord	4/4	2	1	0	grace32	1/32	1	3392									
88	87	345	345	0.0	5/8	5/8	Chord	4/4	2	1	0	grace32	1/32	1	3393									
88	87	345	345	0.0	5/8	5/8	Chord	4/4	2	1	0	grace32	1/32	1	3394									
88	87	345	345	0.25	5/8	5/8	Chord	4/4	2	1	1/16		1/16	1	3395									
88	87	1381/4	1381/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16		1/16	1	3396									
88	87	346	346	0.0	7/8	7/8	Chord	4/4	2	1	0	grace32	1/32	1	3397									
88	87	346	346	0.0	7/8	7/8	Chord	4/4	2	1	0	grace32	1/32	1	3398									
88	87	346	346	0.0	7/8	7/8	Chord	4/4	2	1	0	grace32	1/32	1	3399									
88	87	346	346	0.25	7/8	7/8	Chord	4/4	2	1	1/16		1/16	1	3400									
88	87	1385/4	1385/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16		1/16	1	3401									
88	87	685/2	685/2	0.0	0	0	StaffText	4/4	3	1	0							<i>più</i>						
88	87	685/2	685/2	0.0	0	0	Dynamic	4/4	3	1	0					p								
88	87	685/2	685/2	0.125	0	0	Chord	4/4	3	1	1/32		1/32	1	3402		articStaccatoBelow							
88	87	2741/8	2741/8	0.125	1/32	1/32	Chord	4/4	3	1	1/32		1/32	1	3403		articStaccatoBelow							
88	87	1371/4	1371/4	0.125	1/16	1/16	Chord	4/4	3	1	1/32		1/32	1	3404		articStaccatoBelow							
