mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	TextLine	TextLine_Sul C	crescendo_hairpin	decrescendo_hairpin	Trill:trill
268	268	1071/2	1071/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	4672							783					
268	268	2143/4	2143/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	4673												
268	268	534	534	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	4674							784					
268	268	1069/2	1069/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	4675												
268	268	535	535	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	4676							785					
268	268	1071/2	1071/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	4677							785					
268	268	2143/4	2143/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	4678												
269	269	536	536	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	4679		articStaccatoAbove										
269	269	1073/2	1073/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	4680		articStaccatoAbove										
269	269	537	537	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	4681		articStaccatoAbove										
269	269	1075/2	1075/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	4682		articStaccatoAbove										
269	269	536	536	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	4683		articStaccatoBelow										
269	269	1073/2	1073/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	4684		articStaccatoBelow										
269	269	537	537	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	4685		articStaccatoBelow										
269	269	1075/2	1075/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	4686		articStaccatoBelow										
270	270	538	538	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	4687							786					
270	270	1077/2	1077/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	4688												
270	270	539	539	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	4689							787					
270	270	1079/2	1079/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	4690							787					
270	270	2159/4	2159/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	4691												
270	270	538	538	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	4692												
270	270	539	539	0.0	1/4	1/4	Dynamic	2/4	3	1	0					pp											
270	270	539	539	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4693							788					
270	270	1079/2	1079/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	4694							788					
270	270	2159/4	2159/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	4695												
271	271	540	540	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	4696		articStaccatoAbove										
271	271	1081/2	1081/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	4697		articStaccatoAbove										
271	271	541	541	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	4698		articStaccatoAbove										
271	271	1083/2	1083/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	4699		articStaccatoAbove										
271	271	540	540	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4700		articStaccatoBelow										
271	271	1081/2	1081/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	4701		articStaccatoBelow										
271	271	541	541	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4702		articStaccatoBelow										
271	271	1083/2	1083/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	4703		articStaccatoBelow										
272	272	542	542	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	4704												
272	272	542	542	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4705							789					
272	272	1085/2	1085/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	4706												
272	272	543	543	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4707							790					
272	272	1087/2	1087/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	4708							790					
272	272	2175/4	2175/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	4709												
272	272	543	543	0.0	1/4	1/4	Dynamic	2/4	4	1	0					pp											
272	272	543	543	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4710							791					
272	272	1087/2	1087/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	4711							791					
272	272	2175/4	2175/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	4712												
273	273	544	544	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4713		articStaccatoBelow										
273	273	1089/2	1089/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	4714		articStaccatoBelow										
273	273	545	545	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4715		articStaccatoBelow										
273	273	1091/2	1091/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	4716		articStaccatoBelow										
273	273	544	544	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4717		articStaccatoBelow										
273	273	1089/2	1089/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	4718		articStaccatoBelow										
273	273	545	545	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4719		articStaccatoBelow										
273	273	1091/2	1091/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	4720		articStaccatoBelow										
274	274	547	547	0.0	1/4	1/4	Dynamic	2/4	2	1	0					pp											
274	274	547	547	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	4721							792					
274	274	1095/2	1095/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	4722							792					
274	274	2191/4	2191/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	4723												
274	274	546	546	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	4724												
274	274	546	546	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4725							793					
274	274	1093/2	1093/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	4726												
274	274	547	547	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4727							794					
274	274	1095/2	1095/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	4728							794					
274	274	2191/4	2191/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	4729												
275	275	548	548	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	4730		articStaccatoBelow										
275	275	1097/2	1097/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	4731		articStaccatoBelow										
275	275	549	549	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	4732		articStaccatoBelow										
275	275	1099/2	1099/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	4733		articStaccatoBelow										
275	275	549	549	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4734							795					
275	275	1099/2	1099/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	4735							795					
275	275	2199/4	2199/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	4736												
275	275	548	548	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4737		articStaccatoBelow										
275	275	1097/2	1097/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	4738		articStaccatoBelow										
275	275	549	549	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4739		articStaccatoBelow										
275	275	1099/2	1099/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	4740		articStaccatoBelow										
276	276	551	551	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	4741							796					
276	276	1103/2	1103/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	4742							796					
276	276	2207/4	2207/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	4743												
276	276	550	550	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	4744							797					
276	276	1101/2	1101/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	4745												
276	276	550	550	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4746		articStaccatoBelow										
276	276	1101/2	1101/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	4747		articStaccatoBelow										
276	276	551	551	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4748		articStaccatoBelow										
276	276	1103/2	1103/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	4749		articStaccatoBelow										
276	276	550	550	1.0	0	0	Chord	2/4	4	1	1/4		1/4	1	4750							798					
276	276	551	551	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4751							798					
276	276	1103/2	1103/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	4752							798					
276	276	2207/4	2207/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	4753												
277	277	552	552	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	4754		articStaccatoAbove										
277	277	1105/2	1105/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	4755		articStaccatoAbove										
277	277	553	553	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	4756		articStaccatoAbove										
277	277	1107/2	1107/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	4757		articStaccatoAbove										
277	277	553	553	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	4758							799					
277	277	1107/2	1107/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	4759							799					
277	277	2215/4	2215/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	4760												
277	277	552	552	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4761		articStaccatoBelow										
277	277	1105/2	1105/2	0.5	1/8	1/8	Chord	2/4	3	1	1/8		1/8	1	4762		articStaccatoBelow										
277	277	553	553	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4763		articStaccatoBelow										
277	277	1107/2	1107/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	4764												
277	277	552	552	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4765		articStaccatoBelow										
277	277	1105/2	1105/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	4766		articStaccatoBelow										
277	277	553	553	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4767		articStaccatoBelow										
277	277	1107/2	1107/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	4768		articStaccatoBelow										
278	278	554	554	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	4769												
278	278	1109/2	1109/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	4770												
278	278	555	555	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	4771												
278	278	1111/2	1111/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	4772												
278	278	554	554	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	4773							800					
278	278	1109/2	1109/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	4774												
278	278	555	555	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	4775							801					
278	278	1111/2	1111/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	4776							801					
278	278	2223/4	2223/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	4777												
278	278	554	554	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	4778												
278	278	555	555	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	4779												
278	278	554	554	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4780												
278	278	1109/2	1109/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	4781												
278	278	555	555	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4782												
278	278	1111/2	1111/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	4783												
279	279	556	556	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	4784												
279	279	1113/2	1113/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8		1/8	1	4785												
279	279	557	557	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	4786												
279	279	1115/2	1115/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	4787												
279	279	556	556	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	4788							802					
279	279	1113/2	1113/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	4789												
279	279	557	557	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	4790		articStaccatoAbove										
279	279	1115/2	1115/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	4791		articStaccatoAbove										
279	279	556	556	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	4792												
279	279	557	557	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4793							803					
279	279	1115/2	1115/2	0.25	3/8	3/8	Chord	2/4	3	1	1/16		1/16	1	4794							803					
279	279	2231/4	2231/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	4795												
279	279	556	556	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4796												
279	279	1113/2	1113/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	4797												
279	279	557	557	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4798							804					
279	279	1115/2	1115/2	0.25	3/8	3/8	Chord	2/4	4	1	1/16		1/16	1	4799							804					
279	279	2231/4	2231/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	4800												
280	280	558	558	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	4801												
280	280	559	559	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	4802							805					
280	280	1119/2	1119/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	4803							805					
280	280	2239/4	2239/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	4804												
280	280	558	558	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	4805		articStaccatoAbove										
280	280	1117/2	1117/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	4806												
280	280	559	559	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	4807							806					
280	280	1119/2	1119/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	4808							806					
280	280	2239/4	2239/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	4809												
280	280	558	558	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4810							807					
280	280	1117/2	1117/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	4811							807					
280	280	2235/4	2235/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	4812							807					
280	280	559	559	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4813							807					
280	280	1119/2	1119/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	4814												
280	280	558	558	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4815												
280	280	1117/2	1117/2	1.5	1/8	1/8	Chord	2/4	4	1	3/8		1/4	3/2	4816												
281	281	560	560	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	4817												
281	281	561	561	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	4818							808					
281	281	1123/2	1123/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	4819							808					
281	281	2247/4	2247/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	4820												
281	281	560	560	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	4821												
281	281	561	561	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	4822							809					
281	281	1123/2	1123/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16		1/16	1	4823							809					
281	281	2247/4	2247/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16		1/16	1	4824												
281	281	560	560	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4825							810					
281	281	1121/2	1121/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	4826							810					
281	281	2243/4	2243/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	4827							810					
281	281	561	561	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4828							810					
281	281	1123/2	1123/2	0.5	3/8	3/8	Chord	2/4	3	1	1/8		1/8	1	4829												
281	281	560	560	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	4830												
282	282	562	562	1.0	0	0	Chord	2/4	1	1	1/4		1/4	1	4831												
282	282	563	563	0.5	1/4	1/4	Chord	2/4	1	1	1/8		1/8	1	4832							811					
282	282	1127/2	1127/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	4833							811					
282	282	2255/4	2255/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	4834												
282	282	562	562	1.0	0	0	Chord	2/4	2	1	1/4		1/4	1	4835												
282	282	563	563	1.0	1/4	1/4	Chord	2/4	2	1	1/4		1/4	1	4836												
282	282	562	562	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4837							812					
282	282	1125/2	1125/2	0.25	1/8	1/8	Chord	2/4	3	1	1/16		1/16	1	4838							812					
282	282	2251/4	2251/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	4839												
282	282	563	563	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	4840		ornamentTrill										
282	282	562	562	2.0	0	0	Chord	2/4	4	1	1/2		1/2	1	4841												
283	283	564	564	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	4842												
283	283	1129/2	1129/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	4843												
283	283	1131/2	1131/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	4844												
283	283	564	564	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	4845												
283	283	1129/2	1129/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	4846							813					
283	283	565	565	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	4847												
283	283	1131/2	1131/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	4848							814					
283	283	564	564	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	4849		ornamentTrill										
283	283	565	565	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	4850		ornamentTrill										
283	283	564	564	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4851												
283	283	1129/2	1129/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	4852												
283	283	1131/2	1131/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	4853												
284	284	566	566	0.5	0	0	Chord	2/4	1	1	1/8		1/8	1	4854												
284	284	1133/2	1133/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4		1/4	1	4855												
284	284	1135/2	1135/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8		1/8	1	4856												
284	284	566	566	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	4857												
284	284	1133/2	1133/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8		1/8	1	4858							815					
284	284	567	567	0.5	1/4	1/4	Chord	2/4	2	1	1/8		1/8	1	4859												
284	284	1135/2	1135/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8		1/8	1	4860							816					
284	284	566	566	1.0	0	0	Chord	2/4	3	1	1/4		1/4	1	4861		ornamentTrill										
284	284	567	567	1.0	1/4	1/4	Chord	2/4	3	1	1/4		1/4	1	4862		ornamentTrill										
284	284	1133/2	1133/2	0.5	1/8	1/8	Chord	2/4	4	1	1/8		1/8	1	4863												
284	284	1135/2	1135/2	0.5	3/8	3/8	Chord	2/4	4	1	1/8		1/8	1	4864												
285	285	568	568	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	4865		articStaccatoBelow										
285	285	2273/4	2273/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	4866							817					
285	285	1137/2	1137/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	4867												
285	285	2275/4	2275/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	4868							818					
285	285	569	569	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	4869												
285	285	2277/4	2277/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	4870							819					
285	285	1139/2	1139/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	4871												
285	285	2279/4	2279/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	4872							820					
285	285	568	568	0.5	0	0	Chord	2/4	2	1	1/8		1/8	1	4873												
285	285	568	568	0.0	0	0	StaffText	2/4	3	1	0							<i>cresc.</i>									
285	285	568	568	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4874		articStaccatoBelow										
285	285	2275/4	2275/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	4875		articStaccatoBelow										
285	285	569	569	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4876		articStaccatoBelow										
285	285	2279/4	2279/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	4877		articStaccatoBelow										
285	285	568	568	0.0	0	0	StaffText	2/4	4	1	0							<i>cresc.</i>									
285	285	568	568	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4878		articStaccatoBelow										
285	285	2275/4	2275/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	4879		articStaccatoBelow										
285	285	569	569	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4880		articStaccatoBelow										
285	285	2279/4	2279/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	4881		articStaccatoBelow										
286	286	570	570	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	4882												
286	286	2281/4	2281/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	4883							821					
286	286	1141/2	1141/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	4884												
286	286	2283/4	2283/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	4885							822					
286	286	571	571	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	4886												
286	286	2285/4	2285/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	4887							823					
286	286	1143/2	1143/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	4888												
286	286	2287/4	2287/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	4889							824					
286	286	570	570	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4890		articStaccatoBelow										
286	286	2283/4	2283/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	4891		articStaccatoBelow										
286	286	571	571	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4892		articStaccatoBelow										
286	286	2287/4	2287/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	4893		articStaccatoBelow										
286	286	570	570	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4894		articStaccatoBelow										
286	286	2283/4	2283/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	4895		articStaccatoBelow										
286	286	571	571	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4896		articStaccatoBelow										
286	286	2287/4	2287/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	4897		articStaccatoBelow										
287	287	572	572	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	4898												
287	287	2289/4	2289/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	4899							825					
287	287	1145/2	1145/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	4900												
287	287	2291/4	2291/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	4901							826					
287	287	573	573	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	4902												
287	287	2293/4	2293/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	4903							827					
287	287	1147/2	1147/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	4904												
287	287	2295/4	2295/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	4905							828					
287	287	572	572	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4906		articStaccatoBelow										
287	287	2291/4	2291/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	4907		articStaccatoBelow										
287	287	573	573	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4908		articStaccatoBelow										
287	287	2295/4	2295/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	4909		articStaccatoBelow										
287	287	572	572	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4910		articStaccatoBelow										
287	287	2291/4	2291/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	4911		articStaccatoBelow										
287	287	573	573	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4912		articStaccatoBelow										
287	287	2295/4	2295/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	4913		articStaccatoBelow										
288	288	574	574	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	4914												
288	288	2297/4	2297/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	4915							829					
288	288	1149/2	1149/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16		1/16	1	4916												
288	288	2299/4	2299/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16		1/16	1	4917							830					
288	288	575	575	0.25	1/4	1/4	Chord	2/4	1	1	1/16		1/16	1	4918												
288	288	2301/4	2301/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16		1/16	1	4919							831					
288	288	1151/2	1151/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16		1/16	1	4920												
288	288	2303/4	2303/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16		1/16	1	4921							832					
288	288	574	574	0.5	0	0	Chord	2/4	3	1	1/8		1/8	1	4922		articStaccatoBelow										
288	288	2299/4	2299/4	0.25	3/16	3/16	Chord	2/4	3	1	1/16		1/16	1	4923		articStaccatoBelow										
288	288	575	575	0.5	1/4	1/4	Chord	2/4	3	1	1/8		1/8	1	4924		articStaccatoBelow										
288	288	2303/4	2303/4	0.25	7/16	7/16	Chord	2/4	3	1	1/16		1/16	1	4925		articStaccatoBelow										
288	288	574	574	0.5	0	0	Chord	2/4	4	1	1/8		1/8	1	4926		articStaccatoBelow										
288	288	2299/4	2299/4	0.25	3/16	3/16	Chord	2/4	4	1	1/16		1/16	1	4927		articStaccatoBelow										
288	288	575	575	0.5	1/4	1/4	Chord	2/4	4	1	1/8		1/8	1	4928		articStaccatoBelow										
288	288	2303/4	2303/4	0.25	7/16	7/16	Chord	2/4	4	1	1/16		1/16	1	4929		articStaccatoBelow										
289	289	576	576	0.25	0	0	Chord	2/4	1	1	1/16		1/16	1	4930												
289	289	2305/4	2305/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16		1/16	1	4931							833					
