mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	tempo_visible	slur	decrescendo_hairpin	crescendo_hairpin
174	174	1011/2	1041/2	0.0		3/8	3/8	Dynamic	6/8	2	1	0					sfp								
174	174	1011/2	1041/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2672							503		
174	174	504	519	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	2673									
174	174	1011/2	1041/2	0.0		3/8	3/8	Dynamic	6/8	3	1	0					sfp								
174	174	1011/2	1041/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	2674							504		
174	174	504	519	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2675									
174	174	1009/2	1039/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2676									
174	174	505	520	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2677									
174	174	1011/2	1041/2	0.0		3/8	3/8	Dynamic	6/8	4	1	0					sf								
174	174	1011/2	1041/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2678									
174	174	506	521	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2679									
174	174	1013/2	1043/2	0.0		5/8	5/8	Dynamic	6/8	4	1	0					p								
174	174	1013/2	1043/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2680									
175	175	507	522	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2681							502		
175	175	1015/2	1045/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2682							502		
175	175	508	523	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2683									
175	175	1017/2	1047/2	0.0		3/8	3/8	StaffText	6/8	1	1	0							<i>cresc.</i>						
175	175	1017/2	1047/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2684							505		
175	175	509	524	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2685							505		
175	175	1019/2	1049/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2686									
175	175	507	522	1.5		0	0	Chord	6/8	2	1	3/8		1/4	3/2	2687									
175	175	1017/2	1047/2	0.0		3/8	3/8	StaffText	6/8	2	1	0							<i>cresc.</i>						
175	175	1017/2	1047/2	1.5		3/8	3/8	Chord	6/8	2	1	3/8		1/4	3/2	2688									
175	175	507	522	1.5		0	0	Chord	6/8	3	1	3/8		1/4	3/2	2689									
175	175	1017/2	1047/2	0.0		3/8	3/8	StaffText	6/8	3	1	0							<i>cresc.</i>						
175	175	1017/2	1047/2	1.5		3/8	3/8	Chord	6/8	3	1	3/8		1/4	3/2	2690									
175	175	507	522	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2691									
175	175	1015/2	1045/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2692									
175	175	508	523	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2693									
175	175	1017/2	1047/2	0.0		3/8	3/8	StaffText	6/8	4	1	0							<i>cresc.</i>						
175	175	1017/2	1047/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2694									
175	175	509	524	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2695									
175	175	1019/2	1049/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2696									
176	176	510	525	0.0		0	0	Dynamic	6/8	1	1	0					p								
176	176	510	525	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2697							506		
176	176	511	526	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2698							506		
176	176	1023/2	1053/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2699							506		
176	176	1025/2	1055/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2700									
176	176	510	525	0.0		0	0	Dynamic	6/8	2	1	0					p								
176	176	510	525	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2701							507		
176	176	511	526	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2702							507		
176	176	1023/2	1053/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2703							507		
176	176	1025/2	1055/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2704									
176	176	510	525	0.0		0	0	Dynamic	6/8	3	1	0					p								
176	176	510	525	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	2705							508		
176	176	511	526	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2706							508		
176	176	1023/2	1053/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4		1/4	1	2707							508		
176	176	1025/2	1055/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2708									
176	176	510	525	0.0		0	0	Dynamic	6/8	4	1	0					p								
176	176	510	525	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2709									
176	176	1021/2	1051/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2710									
176	176	511	526	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2711									
176	176	1023/2	1053/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2712									
176	176	512	527	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2713									
176	176	1025/2	1055/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2714									
177	177	513	528	0.0		0	0	StaffText	6/8	1	1	0							<i>cresc.</i>						
177	177	513	528	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2715							509		
177	177	514	529	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2716							509		
177	177	1029/2	1059/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2717							509		
177	177	515	530	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2718							509		
177	177	1031/2	1061/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2719									
177	177	513	528	0.0		0	0	StaffText	6/8	2	1	0							<i>cresc.</i>						
177	177	513	528	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2720							510		
177	177	514	529	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2721							510		
177	177	1029/2	1059/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2722							510		
177	177	515	530	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2723							510		
177	177	1031/2	1061/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2724									
177	177	513	528	0.0		0	0	StaffText	6/8	3	1	0							<i>cresc.</i>						
177	177	513	528	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	2725							511		
177	177	514	529	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2726							511		
177	177	1029/2	1059/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2727							511		
177	177	515	530	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2728							511		
177	177	1031/2	1061/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2729									
177	177	513	528	0.0		0	0	StaffText	6/8	4	1	0							<i>cresc.</i>						
177	177	513	528	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2730									
177	177	1027/2	1057/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2731									
177	177	514	529	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2732									
177	177	1029/2	1059/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2733									
177	177	515	530	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2734									
177	177	1031/2	1061/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2735									
178	178	516	531	0.0		0	0	Dynamic	6/8	1	1	0					f								
178	178	516	531	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2736							512		
178	178	1033/2	1063/2	0.0		1/8	1/8	Spanner	6/8	1	1	0												18	
178	178	1033/2	1063/2	0.5		1/8	1/8	Chord	6/8	1	1	1/8		1/8	1	2737								18	
178	178	517	532	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2738		articStaccatoAbove						18	
178	178	1035/2	1065/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2739							513	18	
178	178	1037/2	1067/2	0.0		5/8	5/8	Spanner	6/8	1	1	0											513		
178	178	1037/2	1067/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2740							513		
178	178	516	531	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2741							514		
178	178	1033/2	1063/2	0.0		1/8	1/8	Spanner	6/8	2	1	0												19	
178	178	1033/2	1063/2	0.5		1/8	1/8	Chord	6/8	2	1	1/8		1/8	1	2742								19	
178	178	517	532	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2743							515	19	
178	178	1035/2	1065/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2744							516	19	
178	178	1037/2	1067/2	0.0		5/8	5/8	Spanner	6/8	2	1	0											516		
178	178	1037/2	1067/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2745							516		
178	178	516	531	0.0		0	0	Dynamic	6/8	3	1	0					f								
178	178	516	531	0.0		0	0	Dynamic	6/8	3	1	0					f								
178	178	516	531	0.0		0	0	Spanner	6/8	3	1	0												20	
178	178	516	531	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	2746								20	
178	178	517	532	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2747								20	
178	178	1035/2	1065/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2748							517	20	
178	178	518	533	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2749							517	20	
178	178	1037/2	1067/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2750								20	
178	178	516	531	0.0		0	0	Dynamic	6/8	4	1	0					f								
178	178	516	531	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2751									
178	178	1033/2	1063/2	0.0		1/8	1/8	Spanner	6/8	4	1	0												21	
178	178	1033/2	1063/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2752								21	
178	178	517	532	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2753								21	
178	178	1035/2	1065/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2754								21	
178	178	518	533	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2755								21	
178	178	1037/2	1067/2	0.0		5/8	5/8	Spanner	6/8	4	1	0													
178	178	1037/2	1067/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2756									
179	179	519	534	0.0		0	0	Dynamic	6/8	1	1	0					p								
179	179	519	534	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2757									
179	179	520	535	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2758							518		
179	179	1041/2	1071/2	0.5		3/8	3/8	Chord	6/8	1	1	1/8		1/8	1	2759							518		
179	179	521	536	0.5		1/2	1/2	Chord	6/8	1	1	1/8		1/8	1	2760									
179	179	1043/2	1073/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2761		articStaccatoAbove							
179	179	519	534	0.0		0	0	Dynamic	6/8	2	1	0					p								
179	179	519	534	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2762									
179	179	520	535	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2763							519		
179	179	1041/2	1071/2	0.5		3/8	3/8	Chord	6/8	2	1	1/8		1/8	1	2764							519		
179	179	521	536	0.5		1/2	1/2	Chord	6/8	2	1	1/8		1/8	1	2765									
179	179	1043/2	1073/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2766		articStaccatoBelow							
179	179	519	534	0.0		0	0	Dynamic	6/8	3	1	0					p								
179	179	519	534	0.0		0	0	Spanner	6/8	3	1	0													
179	179	519	534	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	2767									
179	179	520	535	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2768							520		
179	179	1041/2	1071/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2769							520		
179	179	521	536	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2770									
179	179	1043/2	1073/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2771		articStaccatoBelow							
179	179	519	534	0.0		0	0	Dynamic	6/8	4	1	0					p								
179	179	519	534	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2772									
179	179	1041/2	1071/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2773									
180	180	522	537	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2774							521		
180	180	523	538	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2775									
180	180	1047/2	1077/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	2776							522		
180	180	2095/4	2155/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2777									
180	180	524	539	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2778							523		
180	180	2097/4	2157/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2779									
180	180	1049/2	1079/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2780							524		
180	180	2099/4	2159/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2781									
180	180	522	537	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2782							525		
180	180	523	538	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2783									
180	180	1047/2	1077/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2784							526		
180	180	2095/4	2155/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2785									
180	180	524	539	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2786							527		
180	180	2097/4	2157/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2787									
180	180	1049/2	1079/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2788							528		
180	180	2099/4	2159/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2789									
180	180	522	537	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	2790							529		
180	180	523	538	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2791									
180	180	1047/2	1077/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	2792							530		
180	180	2095/4	2155/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	2793									
180	180	524	539	0.25		1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	2794							531		
180	180	2097/4	2157/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	2795									
180	180	1049/2	1079/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	2796							532		
180	180	2099/4	2159/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	2797									
180	180	522	537	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2798									
180	180	1047/2	1077/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2799									
181	181	525	540	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2800							533		
181	181	526	541	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2801									
181	181	1053/2	1083/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	2802							534		
181	181	2107/4	2167/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2803									
181	181	527	542	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2804							535		
181	181	2109/4	2169/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2805									
181	181	1055/2	1085/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2806									
181	181	525	540	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2807							536		
181	181	526	541	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2808									
181	181	1053/2	1083/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2809							537		
181	181	2107/4	2167/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2810									
181	181	527	542	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2811							538		
181	181	2109/4	2169/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2812									
181	181	1055/2	1085/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2813									
181	181	525	540	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	2814							539		
181	181	526	541	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2815									
181	181	1053/2	1083/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	2816							540		
181	181	2107/4	2167/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	2817									
181	181	527	542	0.25		1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	2818							541		
181	181	2109/4	2169/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	2819									
181	181	1055/2	1085/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2820									
181	181	525	540	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2821									
181	181	1053/2	1083/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2822									
182	182	528	543	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2823							542		
182	182	529	544	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2824									
182	182	1059/2	1089/2	0.25		3/8	3/8	Chord	6/8	1	1	1/16		1/16	1	2825							543		
182	182	2119/4	2179/4	0.25		7/16	7/16	Chord	6/8	1	1	1/16		1/16	1	2826									
182	182	530	545	0.25		1/2	1/2	Chord	6/8	1	1	1/16		1/16	1	2827							544		
182	182	2121/4	2181/4	0.25		9/16	9/16	Chord	6/8	1	1	1/16		1/16	1	2828									
182	182	1061/2	1091/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2829							545		
182	182	2123/4	2183/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2830									
182	182	528	543	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2831							546		
182	182	529	544	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2832									
182	182	1059/2	1089/2	0.25		3/8	3/8	Chord	6/8	2	1	1/16		1/16	1	2833							547		
182	182	2119/4	2179/4	0.25		7/16	7/16	Chord	6/8	2	1	1/16		1/16	1	2834									
182	182	530	545	0.25		1/2	1/2	Chord	6/8	2	1	1/16		1/16	1	2835							548		
182	182	2121/4	2181/4	0.25		9/16	9/16	Chord	6/8	2	1	1/16		1/16	1	2836									
182	182	1061/2	1091/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2837							549		
182	182	2123/4	2183/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2838									
182	182	528	543	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	2839							550		
182	182	529	544	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2840									
182	182	1059/2	1089/2	0.25		3/8	3/8	Chord	6/8	3	1	1/16		1/16	1	2841							551		
182	182	2119/4	2179/4	0.25		7/16	7/16	Chord	6/8	3	1	1/16		1/16	1	2842									
182	182	530	545	0.25		1/2	1/2	Chord	6/8	3	1	1/16		1/16	1	2843							552		
182	182	2121/4	2181/4	0.25		9/16	9/16	Chord	6/8	3	1	1/16		1/16	1	2844									
182	182	1061/2	1091/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	2845							553		
182	182	2123/4	2183/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	2846									
182	182	528	543	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2847									
182	182	1059/2	1089/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2848									
183	183	531	546	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2849							554		
183	183	532	547	0.25		1/4	1/4	Chord	6/8	1	1	1/16		1/16	1	2850							554		
183	183	2129/4	2189/4	0.25		5/16	5/16	Chord	6/8	1	1	1/16		1/16	1	2851									
183	183	1065/2	1095/2	1.0		3/8	3/8	Chord	6/8	1	1	1/4		1/4	1	2852							555		
183	183	1067/2	1097/2	0.25		5/8	5/8	Chord	6/8	1	1	1/16		1/16	1	2853							555		
183	183	2135/4	2195/4	0.25		11/16	11/16	Chord	6/8	1	1	1/16		1/16	1	2854									
183	183	531	546	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2855							556		
183	183	532	547	0.25		1/4	1/4	Chord	6/8	2	1	1/16		1/16	1	2856							556		
183	183	2129/4	2189/4	0.25		5/16	5/16	Chord	6/8	2	1	1/16		1/16	1	2857									
183	183	1065/2	1095/2	1.0		3/8	3/8	Chord	6/8	2	1	1/4		1/4	1	2858							557		
183	183	1067/2	1097/2	0.25		5/8	5/8	Chord	6/8	2	1	1/16		1/16	1	2859							557		
183	183	2135/4	2195/4	0.25		11/16	11/16	Chord	6/8	2	1	1/16		1/16	1	2860									
183	183	531	546	1.0		0	0	Chord	6/8	3	1	1/4		1/4	1	2861							558		
183	183	532	547	0.25		1/4	1/4	Chord	6/8	3	1	1/16		1/16	1	2862							558		
183	183	2129/4	2189/4	0.25		5/16	5/16	Chord	6/8	3	1	1/16		1/16	1	2863									
183	183	1065/2	1095/2	1.0		3/8	3/8	Chord	6/8	3	1	1/4		1/4	1	2864							559		
183	183	1067/2	1097/2	0.25		5/8	5/8	Chord	6/8	3	1	1/16		1/16	1	2865							559		
183	183	2135/4	2195/4	0.25		11/16	11/16	Chord	6/8	3	1	1/16		1/16	1	2866									
183	183	531	546	1.0		0	0	Chord	6/8	4	1	1/4		1/4	1	2867									
183	183	1065/2	1095/2	1.0		3/8	3/8	Chord	6/8	4	1	1/4		1/4	1	2868									
184	184	534	549	0.5		0	0	Chord	6/8	1	1	1/8		1/8	1	2869									
184	184	1073/2	1103/2	0.0		5/8	5/8	Dynamic	6/8	1	1	0					sf								
184	184	1073/2	1103/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2870									
184	184	534	549	0.5		0	0	Chord	6/8	2	1	1/8		1/8	1	2871									
184	184	1073/2	1103/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2872									
184	184	534	549	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	2873									
184	184	535	550	0.0		1/4	1/4	Dynamic	6/8	3	1	0					f								
184	184	535	550	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2874							560		
184	184	1071/2	1101/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2875							560		
184	184	536	551	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2876							560		
184	184	1073/2	1103/2	0.0		5/8	5/8	Dynamic	6/8	3	1	0					sf						560		
184	184	1073/2	1103/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2877							560		
184	184	534	549	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2878									
184	184	535	550	0.0		1/4	1/4	Dynamic	6/8	4	1	0					f								
184	184	535	550	0.0		1/4	1/4	StaffText	6/8	4	1	0							"<font size=""11""/>arco"						
184	184	535	550	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2879							561		
184	184	1071/2	1101/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2880							561		
184	184	536	551	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2881							561		
184	184	1073/2	1103/2	0.0		5/8	5/8	Dynamic	6/8	4	1	0					sf						561		
184	184	1073/2	1103/2	0.0		5/8	5/8	Dynamic	6/8	4	1	0					sf						561		
184	184	1073/2	1103/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2882							561		
185	185	537	552	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2883							562		
185	185	538	553	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2884									
185	185	1079/2	1109/2	0.0		5/8	5/8	Dynamic	6/8	1	1	0					sf								
185	185	1079/2	1109/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2885									
185	185	537	552	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2886							563		
185	185	538	553	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2887									
185	185	1079/2	1109/2	0.0		5/8	5/8	Dynamic	6/8	2	1	0					sf								
185	185	1079/2	1109/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2888									
185	185	537	552	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	2889							560		
185	185	1075/2	1105/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2890							560		
185	185	538	553	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2891									
185	185	1077/2	1107/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2892							564		
185	185	539	554	0.5		1/2	1/2	Chord	6/8	3	1	1/8		1/8	1	2893							564		
185	185	1079/2	1109/2	0.5		5/8	5/8	Chord	6/8	3	1	1/8		1/8	1	2894							564		
185	185	537	552	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2895							561		
185	185	1075/2	1105/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2896							561		
185	185	538	553	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2897									
185	185	1077/2	1107/2	0.5		3/8	3/8	Chord	6/8	4	1	1/8		1/8	1	2898							565		
185	185	539	554	0.0		1/2	1/2	Dynamic	6/8	4	1	0					sf						565		
185	185	539	554	0.0		1/2	1/2	Dynamic	6/8	4	1	0					sf						565		
185	185	539	554	0.5		1/2	1/2	Chord	6/8	4	1	1/8		1/8	1	2899							565		
185	185	1079/2	1109/2	0.5		5/8	5/8	Chord	6/8	4	1	1/8		1/8	1	2900							565		
186	186	540	555	1.0		0	0	Chord	6/8	1	1	1/4		1/4	1	2901							566		
186	186	541	556	0.5		1/4	1/4	Chord	6/8	1	1	1/8		1/8	1	2902									
186	186	1085/2	1115/2	0.5		5/8	5/8	Chord	6/8	1	1	1/8		1/8	1	2903									
186	186	540	555	1.0		0	0	Chord	6/8	2	1	1/4		1/4	1	2904							567		
186	186	541	556	0.5		1/4	1/4	Chord	6/8	2	1	1/8		1/8	1	2905									
186	186	1085/2	1115/2	0.5		5/8	5/8	Chord	6/8	2	1	1/8		1/8	1	2906									
186	186	540	555	0.5		0	0	Chord	6/8	3	1	1/8		1/8	1	2907							564		
186	186	1081/2	1111/2	0.5		1/8	1/8	Chord	6/8	3	1	1/8		1/8	1	2908							564		
186	186	541	556	0.5		1/4	1/4	Chord	6/8	3	1	1/8		1/8	1	2909									
186	186	1083/2	1113/2	0.5		3/8	3/8	Chord	6/8	3	1	1/8		1/8	1	2910							568		
186	186	542	557	1.0		1/2	1/2	Chord	6/8	3	1	1/4		1/4	1	2911									
186	186	540	555	0.5		0	0	Chord	6/8	4	1	1/8		1/8	1	2912							565		
186	186	1081/2	1111/2	0.5		1/8	1/8	Chord	6/8	4	1	1/8		1/8	1	2913							565		
186	186	541	556	0.5		1/4	1/4	Chord	6/8	4	1	1/8		1/8	1	2914									
