mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	dynamics	staff_text	tempo	qpm	tempo_visible	slur	crescendo_hairpin	decrescendo_hairpin
103	102	408	408	0.5	3/4	3/4	Chord	2/2	3	1	1/8	1/8	1	1294						274		
103	102	817/2	817/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1295								
103	102	405	405	0.0	0	0	Dynamic	2/2	4	1	0				f							
103	102	405	405	4.0	0	0	Chord	2/2	4	1	1	1	1	1296								
104	103	409	409	0.0	0	0	Spanner	2/2	1	1	0											29
104	103	409	409	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1297						275		29
104	103	410	410	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1298						275		29
104	103	411	411	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1299						275		29
104	103	412	412	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1300								29
104	103	409	409	0.0	0	0	Spanner	2/2	2	1	0											30
104	103	409	409	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1301						276		30
104	103	410	410	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	1302						276		30
104	103	821/2	821/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	1303								30
104	103	411	411	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	1304						277		30
104	103	823/2	823/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1305						277		30
104	103	412	412	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1306								30
104	103	409	409	0.0	0	0	Spanner	2/2	3	1	0											31
104	103	409	409	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	1307						278		31
104	103	819/2	819/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	1308						278		31
104	103	410	410	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	1309						278		31
104	103	821/2	821/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1310								31
104	103	411	411	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	1311						279		31
104	103	823/2	823/2	1.0	5/8	5/8	Chord	2/2	3	1	1/4	1/4	1	1312						279		31
104	103	825/2	825/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1313								31
104	103	409	409	0.0	0	0	Spanner	2/2	4	1	0											32
104	103	409	409	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1314								32
104	103	411	411	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	1315								32
105	104	413	413	0.0	0	0	Spanner	2/2	1	1	0											
105	104	413	413	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1316						280		
105	104	414	414	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1317						280		
105	104	415	415	0.0	1/2	1/2	StaffText	2/2	1	1	0					"<font size=""8.2""/><i>cresc.</i>"				280		
105	104	415	415	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1318						280		
105	104	416	416	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1319								
105	104	413	413	0.0	0	0	Spanner	2/2	2	1	0											
105	104	413	413	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1320								
105	104	827/2	827/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1321						281		
105	104	414	414	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1322								
105	104	415	415	0.0	1/2	1/2	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>cresc.</i>"						
105	104	415	415	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	1323								
105	104	831/2	831/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1324						282		
105	104	416	416	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1325								
105	104	413	413	0.0	0	0	Spanner	2/2	3	1	0											
105	104	413	413	1.5	0	0	Chord	2/2	3	1	3/8	1/4	3/2	1326								
105	104	829/2	829/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1327						283		
105	104	415	415	0.0	1/2	1/2	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>cresc.</i>"						
105	104	415	415	1.5	1/2	1/2	Chord	2/2	3	1	3/8	1/4	3/2	1328								
105	104	833/2	833/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1329						284		
105	104	413	413	0.0	0	0	Spanner	2/2	4	1	0											
105	104	413	413	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1330								
105	104	415	415	0.0	1/2	1/2	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>cresc.</i>"						
105	104	415	415	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	1331								
106	105	417	417	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1332						285		
106	105	418	418	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1333						285		
106	105	419	419	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1334						285		
106	105	420	420	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1335								
106	105	835/2	835/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1336						286		
106	105	418	418	1.5	1/4	1/4	Chord	2/2	2	1	3/8	1/4	3/2	1337								
106	105	839/2	839/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1338						287		
106	105	420	420	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1339								
106	105	417	417	1.5	0	0	Chord	2/2	3	1	3/8	1/4	3/2	1340								
106	105	837/2	837/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1341						288		
106	105	419	419	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1342						288		
106	105	420	420	0.5	3/4	3/4	Chord	2/2	3	1	1/8	1/8	1	1343						288		
106	105	841/2	841/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1344								
106	105	417	417	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1345								
106	105	419	419	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	1346								
107	106	421	421	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1347						289		
107	106	422	422	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1348						289		
107	106	423	423	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1349						289		
107	106	424	424	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1350								
107	106	421	421	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1351								
107	106	843/2	843/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1352						290		
107	106	422	422	1.5	1/4	1/4	Chord	2/2	2	1	3/8	1/4	3/2	1353								
107	106	847/2	847/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1354						291		
107	106	424	424	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1355								
107	106	421	421	1.5	0	0	Chord	2/2	3	1	3/8	1/4	3/2	1356								
107	106	845/2	845/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1357						292		
107	106	423	423	1.5	1/2	1/2	Chord	2/2	3	1	3/8	1/4	3/2	1358								
107	106	849/2	849/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1359						293		
107	106	421	421	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1360								
107	106	423	423	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	1361								
108	107	425	425	0.0	0	0	StaffText	2/2	1	1	0					"<font size=""8.2""/><i>r</i>"						
108	107	425	425	0.0	0	0	Dynamic	2/2	1	1	0				fz							
108	107	425	425	0.0	0	0	Spanner	2/2	1	1	0											33
108	107	425	425	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	1362						294		33
108	107	428	428	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1363								33
108	107	425	425	0.0	0	0	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>r</i>"						
108	107	425	425	0.0	0	0	Dynamic	2/2	2	1	0				fz							
108	107	851/2	851/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1364						295		
108	107	426	426	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1365								
108	107	427	427	0.0	1/2	1/2	Spanner	2/2	2	1	0											34
108	107	427	427	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	1366						296		34
108	107	855/2	855/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1367								34
108	107	428	428	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1368						297		34
108	107	857/2	857/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1369								34
108	107	425	425	0.0	0	0	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>r</i>"						
108	107	425	425	0.0	0	0	Dynamic	2/2	3	1	0				fz							
108	107	425	425	1.5	0	0	Chord	2/2	3	1	3/8	1/4	3/2	1370								
108	107	853/2	853/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1371						298		
108	107	427	427	0.0	1/2	1/2	Spanner	2/2	3	1	0											35
108	107	427	427	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1372								35
108	107	428	428	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1373						299		35
108	107	425	425	0.0	0	0	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>r</i>"						
108	107	425	425	0.0	0	0	Dynamic	2/2	4	1	0				fz							
108	107	425	425	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1374								
108	107	427	427	0.0	1/2	1/2	Spanner	2/2	4	1	0											36
108	107	427	427	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	1375								36
109	108	429	429	0.0	0	0	Dynamic	2/2	1	1	0				p							
109	108	429	429	0.0	0	0	Spanner	2/2	1	1	0											
109	108	859/2	859/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1376						300		
109	108	430	430	1.5	1/4	1/4	Chord	2/2	1	1	3/8	1/4	3/2	1377								
109	108	863/2	863/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1378						301		
109	108	432	432	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1379								
109	108	429	429	0.0	0	0	Dynamic	2/2	2	1	0				p							
109	108	429	429	0.0	0	0	Spanner	2/2	2	1	0											
109	108	429	429	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	1380								
109	108	861/2	861/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	1381						302		
109	108	431	431	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1382						303		
109	108	432	432	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1383								
109	108	865/2	865/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1384								
109	108	429	429	0.0	0	0	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>cresc.</i>"				299		
109	108	429	429	0.0	0	0	Spanner	2/2	3	1	0									299		
109	108	429	429	3.0	0	0	Chord	2/2	3	1	3/4	1/2	3/2	1385						299		
109	108	432	432	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1386								
109	108	429	429	0.0	0	0	Dynamic	2/2	4	1	0				p							
109	108	429	429	0.0	0	0	Spanner	2/2	4	1	0											
109	108	429	429	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1387								
109	108	431	431	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	1388						304		
110	109	433	433	0.0	0	0	Dynamic	2/2	1	1	0				sf							
110	109	433	433	0.0	0	0	Spanner	2/2	1	1	0											37
110	109	433	433	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	1389						305		37
110	109	436	436	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1390								37
110	109	433	433	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1391								
110	109	867/2	867/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1392						306		
110	109	434	434	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1393								
110	109	435	435	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	1394								
110	109	871/2	871/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1395						307		
110	109	436	436	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	1396								
110	109	873/2	873/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	1397						308		
110	109	433	433	1.5	0	0	Chord	2/2	3	1	3/8	1/4	3/2	1398								
110	109	869/2	869/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1399						309		
110	109	435	435	1.5	1/2	1/2	Chord	2/2	3	1	3/8	1/4	3/2	1400								
110	109	873/2	873/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1401						310		
110	109	433	433	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1402								
110	109	435	435	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	1403								
111	110	437	437	0.0	0	0	Dynamic	2/2	1	1	0				p							
111	110	437	437	0.0	0	0	Spanner	2/2	1	1	0											
111	110	437	437	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1404								
111	110	875/2	875/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1405						311		
111	110	438	438	1.5	1/4	1/4	Chord	2/2	1	1	3/8	1/4	3/2	1406								
111	110	879/2	879/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1407						312		
111	110	440	440	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	1408						312		
111	110	881/2	881/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	1409								
111	110	437	437	0.0	0	0	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>cresc.</i>"				308		
111	110	437	437	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	1410						308		
111	110	439	439	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	1411								
111	110	437	437	1.5	0	0	Chord	2/2	3	1	3/8	1/4	3/2	1412								
111	110	877/2	877/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1413						313		
111	110	439	439	1.5	1/2	1/2	Chord	2/2	3	1	3/8	1/4	3/2	1414								
111	110	881/2	881/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1415						314		
111	110	437	437	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1416								
111	110	439	439	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	1417								
111	110	440	440	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1418						315		
111	110	441	441	0.0	1	1	StaffText	2/2	4	1	0					"<font size=""8.2""/><i>cresc.</i>"				315		
112	111	441	441	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	1419								
112	111	883/2	883/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	1420						316		
112	111	442	442	1.5	1/4	1/4	Chord	2/2	1	1	3/8	1/4	3/2	1421						316		
112	111	887/2	887/2	0.0	5/8	5/8	StaffText	2/2	1	1	0					"<font size=""8.2""/><i>cresc.</i>"				316		
112	111	887/2	887/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	1422						316		
112	111	444	444	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1423								
112	111	441	441	0.0	0	0	StaffText	2/2	2	1	0					"<font size=""8.2""/><i>cresc.</i>"						
112	111	441	441	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	1424						317		
112	111	443	443	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	1425								
112	111	441	441	0.0	0	0	Dynamic	2/2	3	1	0				p							
112	111	441	441	0.0	0	0	StaffText	2/2	3	1	0					"<font size=""8.2""/><i>cresc.</i>"						
112	111	441	441	0.0	0	0	Dynamic	2/2	3	1	0				p							
112	111	441	441	1.5	0	0	Chord	2/2	3	1	3/8	1/4	3/2	1426								
112	111	885/2	885/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1427						318		
112	111	443	443	1.5	1/2	1/2	Chord	2/2	3	1	3/8	1/4	3/2	1428								
112	111	889/2	889/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1429						319		
112	111	441	441	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1430						315		
112	111	443	443	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	1431								
113	112	445	445	0.0	0	0	Spanner	2/2	1	1	0										11	
113	112	445	445	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	1432						320	11	
113	112	447	447	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	1433							11	
113	112	445	445	0.0	0	0	Spanner	2/2	2	1	0										12	
113	112	445	445	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	1434							12	
113	112	891/2	891/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	1435						321	12	
113	112	446	446	1.5	1/4	1/4	Chord	2/2	2	1	3/8	1/4	3/2	1436							12	
113	112	895/2	895/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	1437						322	12	
113	112	448	448	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1438							12	
113	112	445	445	0.0	0	0	Spanner	2/2	3	1	0										13	
113	112	445	445	1.5	0	0	Chord	2/2	3	1	3/8	1/4	3/2	1439							13	
113	112	893/2	893/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	1440						323	13	
113	112	447	447	1.5	1/2	1/2	Chord	2/2	3	1	3/8	1/4	3/2	1441							13	
113	112	897/2	897/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	1442						324	13	
113	112	445	445	0.0	0	0	Dynamic	2/2	4	1	0				rf							
113	112	445	445	0.0	0	0	Spanner	2/2	4	1	0											38
113	112	445	445	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	1443						325		38
113	112	447	447	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	1444						325		38
113	112	448	448	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1445								38
114	113	449	449	0.0	0	0	Dynamic	2/2	1	1	0				sf							
114	113	449	449	0.0	0	0	Spanner	2/2	1	1	0											
114	113	449	449	0.0	0	0	Spanner	2/2	1	1	0											39
114	113	449	449	4.0	0	0	Chord	2/2	1	1	1	1	1	1446								39
114	113	449	449	0.0	0	0	Dynamic	2/2	2	1	0				sf							
114	113	449	449	0.0	0	0	Spanner	2/2	2	1	0											
114	113	449	449	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1447								
114	113	450	450	0.0	1/4	1/4	Spanner	2/2	2	1	0											40
114	113	450	450	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1448						326		40
114	113	451	451	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1449						326		40
114	113	452	452	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1450						326		40
114	113	449	449	0.0	0	0	Dynamic	2/2	3	1	0				sf							
114	113	449	449	0.0	0	0	Spanner	2/2	3	1	0											
114	113	449	449	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1451								
114	113	450	450	0.0	1/4	1/4	Spanner	2/2	3	1	0											41
114	113	450	450	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1452						327		41
114	113	451	451	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1453						327		41
114	113	452	452	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1454						327		41
114	113	449	449	0.0	0	0	Dynamic	2/2	4	1	0				sf							
114	113	449	449	0.0	0	0	Spanner	2/2	4	1	0											
114	113	449	449	0.0	0	0	Spanner	2/2	4	1	0											42
114	113	449	449	4.0	0	0	Chord	2/2	4	1	1	1	1	1455								42
115	114	453	453	0.0	0	0	Dynamic	2/2	1	1	0				p							
115	114	453	453	0.0	0	0	Spanner	2/2	1	1	0											
115	114	453	453	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	1456								
115	114	456	456	0.0	3/4	3/4	Dynamic	2/2	1	1	0				sf							
115	114	456	456	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1457								
115	114	453	453	0.0	0	0	Dynamic	2/2	2	1	0				p					326		
115	114	453	453	0.0	0	0	Spanner	2/2	2	1	0									326		
115	114	453	453	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1458						326		
115	114	454	454	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1459						326		
115	114	455	455	0.0	1/2	1/2	Dynamic	2/2	2	1	0				sf							
115	114	455	455	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1460								
115	114	456	456	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1461								
115	114	453	453	0.0	0	0	Dynamic	2/2	3	1	0				p					327		
115	114	453	453	0.0	0	0	Spanner	2/2	3	1	0									327		
115	114	453	453	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1462						327		
115	114	454	454	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1463						327		
115	114	455	455	0.0	1/2	1/2	Dynamic	2/2	3	1	0				sf							
115	114	455	455	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1464								
115	114	456	456	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1465								
115	114	453	453	0.0	0	0	Dynamic	2/2	4	1	0				p							
115	114	453	453	0.0	0	0	Spanner	2/2	4	1	0											
115	114	453	453	3.0	0	0	Chord	2/2	4	1	3/4	1/2	3/2	1466								
115	114	456	456	0.0	3/4	3/4	Dynamic	2/2	4	1	0				sf							
115	114	456	456	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1467								
116	115	457	457	0.0	0	0	Spanner	2/2	1	1	0											43
116	115	457	457	4.0	0	0	Chord	2/2	1	1	1	1	1	1468								43
116	115	457	457	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1469								
116	115	458	458	0.0	1/4	1/4	Spanner	2/2	2	1	0											44
116	115	458	458	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1470						328		44
116	115	459	459	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1471						328		44
116	115	460	460	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1472						328		44
116	115	457	457	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1473								
116	115	458	458	0.0	1/4	1/4	Spanner	2/2	3	1	0											45
116	115	458	458	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1474						329		45
116	115	459	459	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1475						329		45
116	115	460	460	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1476						329		45
116	115	457	457	0.0	0	0	Spanner	2/2	4	1	0											46
116	115	457	457	4.0	0	0	Chord	2/2	4	1	1	1	1	1477								46
117	116	461	461	0.0	0	0	Dynamic	2/2	1	1	0				p							
117	116	461	461	0.0	0	0	Spanner	2/2	1	1	0											
117	116	461	461	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	1478								
117	116	464	464	0.0	3/4	3/4	Dynamic	2/2	1	1	0				sf							
117	116	464	464	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1479								
117	116	461	461	0.0	0	0	Dynamic	2/2	2	1	0				p					328		
117	116	461	461	0.0	0	0	Spanner	2/2	2	1	0									328		
117	116	461	461	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1480						328		
117	116	462	462	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1481						328		
117	116	463	463	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1482								
117	116	464	464	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1483								
117	116	461	461	0.0	0	0	Dynamic	2/2	3	1	0				p					329		
117	116	461	461	0.0	0	0	Spanner	2/2	3	1	0									329		
117	116	461	461	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1484						329		
117	116	462	462	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1485						329		
117	116	463	463	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1486								
117	116	464	464	0.0	3/4	3/4	Dynamic	2/2	3	1	0				sf							
117	116	464	464	0.0	3/4	3/4	Dynamic	2/2	3	1	0				sf							
117	116	464	464	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1487								
117	116	461	461	0.0	0	0	Dynamic	2/2	4	1	0				p							
117	116	461	461	0.0	0	0	Spanner	2/2	4	1	0											
117	116	461	461	3.0	0	0	Chord	2/2	4	1	3/4	1/2	3/2	1488								
117	116	464	464	0.0	3/4	3/4	Dynamic	2/2	4	1	0				sf							
117	116	464	464	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1489								
118	117	465	465	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1490								
118	117	466	466	0.0	1/4	1/4	Spanner	2/2	1	1	0											47
118	117	466	466	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1491						330		47
118	117	467	467	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	1492						330		47
118	117	468	468	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	1493						330		47
118	117	465	465	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1494								
118	117	466	466	0.0	1/4	1/4	Spanner	2/2	2	1	0											48
118	117	466	466	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1495						331		48
118	117	467	467	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	1496						331		48
118	117	468	468	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	1497						331		48
118	117	465	465	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	1498								
118	117	466	466	0.0	1/4	1/4	Spanner	2/2	3	1	0											49
118	117	466	466	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	1499						332		49
118	117	467	467	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	1500						332		49
118	117	468	468	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	1501						332		49
118	117	467	467	0.0	1/2	1/2	Spanner	2/2	4	1	0											50
118	117	467	467	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	1502						333		50
118	117	468	468	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	1503						333		50
118	117	465	465	4.0	0	0	Chord	2/2	4	2	1	1	1	1504						334		50
119	118	469	469	0.0	0	0	Dynamic	2/2	1	1	0				p					330		
119	118	469	469	0.0	0	0	Spanner	2/2	1	1	0									330		
119	118	469	469	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	1505						330		
119	118	470	470	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	1506								
119	118	471	471	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	1507								
119	118	469	469	0.0	0	0	Spanner	2/2	2	1	0									331		
119	118	469	469	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	1508						331		
119	118	470	470	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	1509								
