key_regions	globalkey	localkey	length	length_norepeat	n_stepwise	%_stepwise	n_ascending	n_descending	bd	stepwise_bd	stepwise_chords	ascending_bd	ascending_chords	descending_bd	descending_chords	ixa	ixb
454	c	VII	5	5	4	80.0	0	4	5 4 3 2 1	['5 4 3 2']	['V V2 I6 V43']	[]	[]	['5 4 3 2']	['V V2 I6 V43']	('couperin_concerts', 'c11n06_sarabande', 37)	('couperin_concerts', 'c11n06_sarabande', 41)
455	c	III	10	9	1	11.1	1	0	3 4 2 7 5 3 1 5 1	['3 4']	['I6 IV']	['3 4']	['I6 IV']	[]	[]	('couperin_concerts', 'c11n06_sarabande', 42)	('couperin_concerts', 'c11n06_sarabande', 51)
456	c	i	4	4	0	0.0	0	0	1 #3 1 4	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n06_sarabande', 53)	('couperin_concerts', 'c11n06_sarabande', 56)
457	c	v	5	4	0	0.0	0	0	5 #7 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n06_sarabande', 57)	('couperin_concerts', 'c11n06_sarabande', 61)
458	c	i	7	5	1	20.0	0	1	4 #3 1 5 1	['4 4 #3']	['ii%65 V2 I6']	[]	[]	['4 4 #3']	['ii%65 V2 I6']	('couperin_concerts', 'c11n06_sarabande', 63)	('couperin_concerts', 'c11n06_sarabande', 69)
459	c	i	8	7	2	28.6	0	2	1 5 4 3 1 5 1	['5 4 3']	['V V2 i6']	[]	[]	['5 4 3']	['V V2 i6']	('couperin_concerts', 'c11n07_gigue', 0)	('couperin_concerts', 'c11n07_gigue', 7)
460	c	III	12	12	2	16.7	2	0	7 1 3 4 2 5 1 5 2 4 1 3	['7 1', '3 4']	['V6 I', 'I6 ii65']	['7 1', '3 4']	['V6 I', 'I6 ii65']	[]	[]	('couperin_concerts', 'c11n07_gigue', 9)	('couperin_concerts', 'c11n07_gigue', 20)
461	c	v	23	22	9	40.9	0	9	3 1 4 6 5 4 3 2 1 4 3 2 1 6 4 3 5 1 6 4 1 6	['6 5 4 3 2 1', '4 3 2 1', '4 3']	['ii%43 V V2 i6 V43 i', 'V2 i6 V43 i', 'ii%65 i6']	[]	[]	['6 5 4 3 2 1', '4 3 2 1', '4 3']	['ii%43 V V2 i6 V43 i', 'V2 i6 V43 i', 'ii%65 i6']	('couperin_concerts', 'c11n07_gigue', 21)	('couperin_concerts', 'c11n07_gigue', 44)
462	c	i	15	15	9	60.0	1	8	6 5 1 #7 5 3 2 5 4 3 2 1 #7 1 5	['6 5', '1 #7', '3 2', '5 4 3 2 1 #7 1']	['ii%43 V', 'i V6', 'i6 V43', 'i64 V2 i6 V43 i V65 i']	['#7 1']	['V65 i']	['6 5', '1 #7', '3 2', '5 4 3 2 1 #7']	['ii%43 V', 'i V6', 'i6 V43', 'i64 V2 i6 V43 i V65']	('couperin_concerts', 'c11n07_gigue', 45)	('couperin_concerts', 'c11n07_gigue', 59)
463	c	VII	14	13	7	53.8	3	4	4 2 5 4 3 6 4 5 4 3 4 5 1	['5 4 3', '4 5 4 3 4 5 5']	['V V2 iii', 'ii6 V V2 I6 IV V V7']	['4 5', '3 4 5 5']	['ii6 V', 'I6 IV V V7']	['5 4 3', '5 4 3']	['V V2 iii', 'V V2 I6']	('couperin_concerts', 'c11n07_gigue', 60)	('couperin_concerts', 'c11n07_gigue', 73)
464	c	v	20	19	9	47.4	4	5	1 3 4 2 5 4 3 2 1 #7 1 2 3 5 1 6 4 1 6	['3 4', '5 4 3 2 1 #7 1 2 3']	['i6 iv', 'V V2 i6 V43 i V6 #vio6 V43 i6']	['3 4', '#7 1 2 3']	['i6 iv', 'V6 #vio6 V43 i6']	['5 4 3 2 1 #7']	['V V2 i6 V43 i V6']	('couperin_concerts', 'c11n07_gigue', 74)	('couperin_concerts', 'c11n07_gigue', 93)
465	c	i	61	59	31	52.5	12	19	6 5 1 #7 5 3 2 5 4 3 2 #7 1 5 3 1 4 2 5 4 3 5 6 4 5 1 6 4 7 5 7 1 #3 4 6 7 2 3 5 6 5 4 5 6 5 4 3 2 1 4 3 2 1 6 4 3 4 5 1	['6 5', '1 #7', '3 2', '5 4 3 2', '#7 1', '5 4 3', '5 6', '4 5', '7 1', '#3 4', '6 7', '2 3', '5 6 6 5 4 5 6 5 4 3 2 1', '4 3 2 1', '4 3 4 5 5']	['ii%43 V', 'i V6', 'i6 V43', 'i64 V2 i6 V43', 'V65 i', 'V V2 i6', 'V ii%43', 'ii%65 V7', 'v6 V7/iv', 'V65/iv iv', 'iv6 V7/III', 'V65/III III', 'III+6 VIM7 ii%43 i64 ii%65 i64 ii%43 V V2 i6 V43 i', 'V2 i6 V43 i', 'ii%65 i6 ii%65 V(4) V']	['#7 1', '5 6', '4 5', '7 1', '#3 4', '6 7', '2 3', '5 6 6', '4 5 6', '3 4 5 5']	['V65 i', 'V ii%43', 'ii%65 V7', 'v6 V7/iv', 'V65/iv iv', 'iv6 V7/III', 'V65/III III', 'III+6 VIM7 ii%43', 'ii%65 i64 ii%43', 'i6 ii%65 V(4) V']	['6 5', '1 #7', '3 2', '5 4 3 2', '5 4 3', '6 6 5 4', '6 5 4 3 2 1', '4 3 2 1', '4 3']	['ii%43 V', 'i V6', 'i6 V43', 'i64 V2 i6 V43', 'V V2 i6', 'VIM7 ii%43 i64 ii%65', 'ii%43 V V2 i6 V43 i', 'V2 i6 V43 i', 'ii%65 i6']	('couperin_concerts', 'c11n07_gigue', 94)	('couperin_concerts', 'c11n07_gigue', 157)
466	c	i	21	19	9	47.4	6	3	1 6 4 5 3 1 4 5 6 5 4 3 4 2 3 1 4 5 1	['4 5', '4 5 6 5 4 3 4', '2 3', '4 5 5']	['ii%65 V', 'ii%65 i64 ii%43 V V2 i6 ii%65', 'ii7 III+M7(9)', 'ii65 V V7']	['4 5', '4 5 6', '3 4', '2 3', '4 5 5']	['ii%65 V', 'ii%65 i64 ii%43', 'i6 ii%65', 'ii7 III+M7(9)', 'ii65 V V7']	['6 5 4 3']	['ii%43 V V2 i6']	('couperin_concerts', 'c11n08_Rondeau', 0)	('couperin_concerts', 'c11n08_Rondeau', 20)
467	c	III	4	3	0	0.0	0	0	2 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n08_Rondeau', 21)	('couperin_concerts', 'c11n08_Rondeau', 24)
468	c	VII	4	3	0	0.0	0	0	2 5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n08_Rondeau', 26)	('couperin_concerts', 'c11n08_Rondeau', 29)
469	c	v	12	12	7	58.3	3	4	1 6 5 4 3 2 3 4 #7 1 5 1	['6 5 4 3 2 3 4', '#7 1']	['ii%43 i64 V2 i6 V43 i6 ii%65', 'V65 i']	['2 3 4', '#7 1']	['V43 i6 ii%65', 'V65 i']	['6 5 4 3 2']	['ii%43 i64 V2 i6 V43']	('couperin_concerts', 'c11n08_Rondeau', 30)	('couperin_concerts', 'c11n08_Rondeau', 41)
470	c	i	2	2	0	0.0	0	0	5 1	[]	[]	[]	[]	[]	[]	('couperin_concerts', 'c11n08_Rondeau', 42)	('couperin_concerts', 'c11n08_Rondeau', 43)
471	c	VII	9	9	3	33.3	0	3	5 4 3 1 4 2 1 5 1	['5 4 3', '2 1']	['V V2 I6', 'V43 I']	[]	[]	['5 4 3', '2 1']	['V V2 I6', 'V43 I']	('couperin_concerts', 'c11n08_Rondeau', 44)	('couperin_concerts', 'c11n08_Rondeau', 52)
472	c	III	11	11	6	54.5	2	4	3 4 3 2 1 3 4 2 1 5 1	['3 4 3 2 1', '3 4', '2 1']	['I6 IV I6 V43 I', 'I6 IV', 'V43 I']	['3 4', '3 4']	['I6 IV', 'I6 IV']	['4 3 2 1', '2 1']	['IV I6 V43 I', 'V43 I']	('couperin_concerts', 'c11n08_Rondeau', 53)	('couperin_concerts', 'c11n08_Rondeau', 63)
473	c	i	16	16	6	37.5	4	2	1 4 1 3 5 #6 #7 1 5 1 5 1 7 1 6 5	['5 #6 #7 1', '1 7 1', '6']	['V IV6 V65 i', 'i v6 i', 'ii%43']	['5 #6 #7 1', '7 1']	['V IV6 V65 i', 'v6 i']	['1 7', '6']	['i v6', 'ii%43']	('couperin_concerts', 'c11n08_Rondeau', 64)	('couperin_concerts', 'c11n08_Rondeau', 79)
474	c	v	15	11	6	54.5	4	2	1 3 5 #6 #7 1 7 6 4 5 1	['5 #6 #7 1 1 7 7 6 6', '4 5 5']	['V IV6 V65 i iv64 VII7 III64 VIM7 ii%43', 'ii%65 V(4) V']	['5 #6 #7 1 1', '4 5 5']	['V IV6 V65 i iv64', 'ii%65 V(4) V']	['1 1 7 7 6 6']	['i iv64 VII7 III64 VIM7 ii%43']	('couperin_concerts', 'c11n08_Rondeau', 81)	('couperin_concerts', 'c11n08_Rondeau', 95)
475	c	i	32	29	9	31.0	6	3	1 4 7 3 1 4 2 5 #7 5 1 5 1 4 5 1 4 5 6 5 4 3 4 2 3 1 4 5 1	['4 5', '4 5 6 5 4 3 4', '2 3', '4 5 5']	['ii%65 V', 'ii%65 i64 ii%43 V V2 i6 ii%65', 'ii7 III+M7(9)', 'ii65 V V7']	['4 5', '4 5 6', '3 4', '2 3', '4 5 5']	['ii%65 V', 'ii%65 i64 ii%43', 'i6 ii%65', 'ii7 III+M7(9)', 'ii65 V V7']	['6 5 4 3']	['ii%43 V V2 i6']	('couperin_concerts', 'c11n08_Rondeau', 97)	('couperin_concerts', 'c11n08_Rondeau', 130)
476	d	i	9	9	5	55.6	5	0	1 #3 4 5 6 4 5 #3 4	['#3 4 5 6', '4 5', '#3']	['V65/iv iv i64 ii%43', 'ii%65 V', 'V6/iv']	['#3 4 5 6', '4 5', '#3']	['V65/iv iv i64 ii%43', 'ii%65 V', 'V6/iv']	[]	[]	('couperin_concerts', 'c14n01_gravement', 0)	('couperin_concerts', 'c14n01_gravement', 8)
477	d	III	7	5	2	40.0	1	1	3 5 1 7 1	['1 1 7']	['I V2/V V6']	['7']	['V6']	['1 1 7']	['I V2/V V6']	('couperin_concerts', 'c14n01_gravement', 9)	('couperin_concerts', 'c14n01_gravement', 15)
478	d	i	5	5	4	80.0	1	3	3 2 1 #7 1	['3 2 1 #7']	['IV2 V43 i V65']	['#7']	['V65']	['3 2 1 #7']	['IV2 V43 i V65']	('couperin_concerts', 'c14n01_gravement', 16)	('couperin_concerts', 'c14n01_gravement', 20)
479	d	v	6	5	2	40.0	2	0	5 6 4 5 1	['5 6', '4 5 5']	['III+6 ii%43', 'ii%65 V V7']	['5 6', '4 5 5']	['III+6 ii%43', 'ii%65 V V7']	[]	[]	('couperin_concerts', 'c14n01_gravement', 21)	('couperin_concerts', 'c14n01_gravement', 26)
480	d	iv	11	10	5	50.0	5	0	#7 5 3 #7 1 2 3 4 5 1	['#7 1 2 3 4 5 5']	['V65 i #viio65 i6 ii%65 V(4) V7']	['#7 1 2 3 4 5 5']	['V65 i #viio65 i6 ii%65 V(4) V7']	[]	[]	('couperin_concerts', 'c14n01_gravement', 27)	('couperin_concerts', 'c14n01_gravement', 38)
481	d	i	15	15	10	66.7	6	4	4 3 2 1 #7 1 #6 #7 1 5 #6 2 3 #7 1	['4 3 2 1 #7 1', '#6 #7 1', '5 #6', '2 3', '#7']	['ii%65 i6 V43 i V65 i', 'IV6 V65 i', 'V iio/v', 'V43 i6', 'V65']	['#7 1', '#6 #7 1', '5 #6', '2 3', '#7']	['V65 i', 'IV6 V65 i', 'V iio/v', 'V43 i6', 'V65']	['4 3 2 1 #7']	['ii%65 i6 V43 i V65']	('couperin_concerts', 'c14n01_gravement', 40)	('couperin_concerts', 'c14n01_gravement', 55)
482	d	III	4	3	1	33.3	1	0	4 5 1	['4 5 5']	['ii65 V V7']	['4 5 5']	['ii65 V V7']	[]	[]	('couperin_concerts', 'c14n01_gravement', 56)	('couperin_concerts', 'c14n01_gravement', 59)
483	d	i	26	24	8	33.3	5	3	1 6 4 5 #7 5 1 4 5 1 6 7 6 5 4 6 4 5 #7 5 1 4 5 1	['4 5', '4 5 5', '6 7 6 5 4', '4 5', '4 5 5']	['ii%65 V', 'ii%65 V V7', 'iv6 V2/iv iv6 V43/iv iv', 'ii%65 V', 'ii%65 V V7']	['4 5', '4 5 5', '6 7', '4 5', '4 5 5']	['ii%65 V', 'ii%65 V V7', 'iv6 V2/iv', 'ii%65 V', 'ii%65 V V7']	['7 6 5 4']	['V2/iv iv6 V43/iv iv']	('couperin_concerts', 'c14n01_gravement', 61)	('couperin_concerts', 'c14n01_gravement', 86)
484	d	i	14	12	4	33.3	4	0	1 4 7 3 4 5 6 4 5 1 4 7	['3 3 4 5 6', '4 5']	['III i6 IV7(9) V7 VI', 'ii%65 V']	['3 3 4 5 6', '4 5']	['III i6 IV7(9) V7 VI', 'ii%65 V']	[]	[]	('couperin_concerts', 'c14n02_allemande', 0)	('couperin_concerts', 'c14n02_allemande', 14)
485	d	v	12	12	5	41.7	2	3	1 4 6 5 4 6 5 #7 1 4 5 1	['6 5 4', '6 5', '#7 1', '4 5']	['ii%43 i64 ii%65', 'ii%43 V', 'V65 i', 'ii%65 V']	['#7 1', '4 5']	['V65 i', 'ii%65 V']	['6 5 4', '6 5']	['ii%43 i64 ii%65', 'ii%43 V']	('couperin_concerts', 'c14n02_allemande', 15)	('couperin_concerts', 'c14n02_allemande', 26)
486	d	III	7	7	1	14.3	1	0	6 2 5 1 2 5 1	['1 2']	['I ii7']	['1 2']	['I ii7']	[]	[]	('couperin_concerts', 'c14n02_allemande', 28)	('couperin_concerts', 'c14n02_allemande', 35)
487	d	i	19	17	6	35.3	2	4	6 5 4 6 5 3 7 4 5 6 5 1 5 1 4 7 3	['6 6 5 4', '6 6 5', '4 5 6 5']	['VIM7 iv6 V43/iv iv', 'iv6 ii%43 V', 'iv i64 ii%43 V']	['4 5 6']	['iv i64 ii%43']	['6 6 5 4', '6 6 5', '6 5']	['VIM7 iv6 V43/iv iv', 'iv6 ii%43 V', 'ii%43 V']	('couperin_concerts', 'c14n02_allemande', 36)	('couperin_concerts', 'c14n02_allemande', 54)
488	d	VII	7	6	3	50.0	2	1	6 4 5 1 2 1	['4 5', '1 1 2']	['ii65 V', 'I I V43']	['4 5', '1 1 2']	['ii65 V', 'I I V43']	['2']	['V43']	('couperin_concerts', 'c14n02_allemande', 55)	('couperin_concerts', 'c14n02_allemande', 62)
489	d	III	3	3	1	33.3	1	0	7 1 5	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('couperin_concerts', 'c14n02_allemande', 63)	('couperin_concerts', 'c14n02_allemande', 65)
490	d	i	7	7	3	42.9	1	2	4 3 2 #7 1 5 1	['4 3 2', '#7 1']	['iv i6 V43', 'V65 i']	['#7 1']	['V65 i']	['4 3 2']	['iv i6 V43']	('couperin_concerts', 'c14n02_allemande', 67)	('couperin_concerts', 'c14n02_allemande', 74)
491	d	iv	4	4	3	75.0	3	0	5 #6 #7 1	['5 #6 #7']	['V IV6 V65']	['5 #6 #7']	['V IV6 V65']	[]	[]	('couperin_concerts', 'c14n02_allemande', 75)	('couperin_concerts', 'c14n02_allemande', 78)
492	d	i	19	17	11	64.7	7	4	2 5 4 3 #7 1 2 3 4 6 4 5 4 3 4 5 1	['5 4 3', '#7 1 2 3 4', '4 5 4 3 4 5 5']	['V V2 i6', 'V65 i V43 i6 iv', 'ii%65 V V2 i6 ii%65 V V7']	['#7 1 2 3 4', '4 5', '3 4 5 5']	['V65 i V43 i6 iv', 'ii%65 V', 'i6 ii%65 V V7']	['5 4 3', '5 4 3']	['V V2 i6', 'V V2 i6']	('couperin_concerts', 'c14n02_allemande', 79)	('couperin_concerts', 'c14n02_allemande', 98)
493	d	i	13	10	7	70.0	2	5	1 7 #6 5 #3 4 5 1 7 6	['1 7 #6 5', '#3 #3 4 4 5', '1 1 7']	['i v6 V43/V V', 'V6/iv V65/iv iv ii%65 V', 'i i v6']	['#3 #3 4 4 5']	['V6/iv V65/iv iv ii%65 V']	['1 7 #6 5', '1 1 7']	['i v6 V43/V V', 'i i v6']	('couperin_concerts', 'c14n03_sarabande', 0)	('couperin_concerts', 'c14n03_sarabande', 12)
494	d	III	7	6	1	16.7	1	0	3 7 1 3 5 1	['7 1']	['V65 I']	['7 1']	['V65 I']	[]	[]	('couperin_concerts', 'c14n03_sarabande', 13)	('couperin_concerts', 'c14n03_sarabande', 19)
495	d	i	35	30	13	43.3	11	2	5 #3 5 4 #6 #4 #6 5 #6 #7 1 2 #7 5 1 5 #3 4 6 2 3 4 5 6 2 3 #7 1 5 1	['5 4', '#6 5 #6 #7 1 2', '#3 #3 4', '2 2 3 3 4 5 6', '2 3', '#7 1']	['V43/iv IV', 'V43/V V IV6 V65 i V43', 'V6/iv V65/iv iv(9)', 'V6/III V65/III III(9) III ii%65 i64 ii%43', 'V43 i6', 'V65 i']	['5 #6 #7 1 2', '#3 #3 4', '2 2 3 3 4 5 6', '2 3', '#7 1']	['V IV6 V65 i V43', 'V6/iv V65/iv iv(9)', 'V6/III V65/III III(9) III ii%65 i64 ii%43', 'V43 i6', 'V65 i']	['5 4', '#6 5']	['V43/iv IV', 'V43/V V']	('couperin_concerts', 'c14n03_sarabande', 20)	('couperin_concerts', 'c14n03_sarabande', 54)
496	d	i	8	6	4	66.7	0	4	1 #7 7 6 5 1	['1 #7 7 6 6 5 5']	['i V6 V2/iv iv6 ii%43 V(64) V']	[]	[]	['1 #7 7 6 6 5 5']	['i V6 V2/iv iv6 ii%43 V(64) V']	('couperin_concerts', 'c14n04_fuguete', 0)	('couperin_concerts', 'c14n04_fuguete', 7)
497	d	v	17	13	7	53.8	3	4	1 2 5 #3 4 3 2 #7 1 5 1 7 6	['1 2', '#3 4 3 2', '#7 1', '1 1 1 7 7']	['i ii%7', 'V65/iv iv i6 V43', 'V6 i', 'I i ii%2 v6 V2/iv']	['1 2', '#3 4', '#7 1']	['i ii%7', 'V65/iv iv', 'V6 i']	['4 3 2', '1 1 1 7 7']	['iv i6 V43', 'I i ii%2 v6 V2/iv']	('couperin_concerts', 'c14n04_fuguete', 8)	('couperin_concerts', 'c14n04_fuguete', 24)
498	d	i	11	10	5	50.0	5	0	#7 1 2 5 #3 4 5 1 #6 7	['#7 1 2', '#3 4 4 5', '#6']	['V65 i V43', 'V65/IV IV iv V43/iv', 'V65/VII']	['#7 1 2', '#3 4 4 5', '#6']	['V65 i V43', 'V65/IV IV iv V43/iv', 'V65/VII']	[]	[]	('couperin_concerts', 'c14n04_fuguete', 25)	('couperin_concerts', 'c14n04_fuguete', 35)
499	d	III	12	12	5	41.7	5	0	5 6 2 7 1 4 5 1 2 5 3 4	['5 6', '7 1', '4 5', '1 2', '3']	['v V43/V', 'V65 I', 'ii65 V7', 'I V43', 'V65/IV']	['5 6', '7 1', '4 5', '1 2', '3']	['v V43/V', 'V65 I', 'ii65 V7', 'I V43', 'V65/IV']	[]	[]	('couperin_concerts', 'c14n04_fuguete', 36)	('couperin_concerts', 'c14n04_fuguete', 48)
500	d	i	7	7	1	14.3	0	1	6 2 #7 5 1 6 5	['6']	['iv6']	[]	[]	['6']	['iv6']	('couperin_concerts', 'c14n04_fuguete', 49)	('couperin_concerts', 'c14n04_fuguete', 55)
501	d	v	10	10	4	40.0	1	3	1 5 7 4 2 #7 1 7 6 5	['#7 1 7 6']	['V65 i v6 iv6']	['#7 1']	['V65 i']	['1 7 6']	['i v6 iv6']	('couperin_concerts', 'c14n04_fuguete', 56)	('couperin_concerts', 'c14n04_fuguete', 65)
502	d	ii	5	3	2	66.7	0	2	1 7 6	['1 1 7 7']	['i ii2 v6 V2/iv']	[]	[]	['1 1 7 7']	['i ii2 v6 V2/iv']	('couperin_concerts', 'c14n04_fuguete', 66)	('couperin_concerts', 'c14n04_fuguete', 70)
503	d	v	8	7	5	71.4	5	0	#7 1 2 3 4 5 1	['#7 1 2 3 4 5 5']	['V65 i V43 i6 ii%65 V V7']	['#7 1 2 3 4 5 5']	['V65 i V43 i6 ii%65 V V7']	[]	[]	('couperin_concerts', 'c14n04_fuguete', 71)	('couperin_concerts', 'c14n04_fuguete', 78)
504	d	i	43	40	24	60.0	14	10	5 #7 1 #7 1 2 3 2 5 4 3 2 5 2 3 #7 1 #7 1 2 3 2 5 4 3 2 #7 5 1 4 5 1 2 3 5 1 2 5 #3 4	['#7 1 #7 1 2 3 2', '5 4 3 2', '2 3', '#7 1 #7 1 2 3 2', '5 4 3 2', '4 5 5', '1 2 3', '1 2', '#3']	['V65 i V65 i V43 i6 V43', 'i64 V2 i6 V43', 'V43 i6', 'V65 i V65 i V43 i6 V43', 'i64 V2 i6 V43', 'IV7(9) V V7', 'i V43 i6', 'i V43', 'V65/iv']	['#7 1', '#7 1 2 3', '2 3', '#7 1', '#7 1 2 3', '4 5 5', '1 2 3', '1 2', '#3']	['V65 i', 'V65 i V43 i6', 'V43 i6', 'V65 i', 'V65 i V43 i6', 'IV7(9) V V7', 'i V43 i6', 'i V43', 'V65/iv']	['1 #7', '3 2', '5 4 3 2', '1 #7', '3 2', '5 4 3 2']	['i V65', 'i6 V43', 'i64 V2 i6 V43', 'i V65', 'i6 V43', 'i64 V2 i6 V43']	('couperin_concerts', 'c14n04_fuguete', 80)	('couperin_concerts', 'c14n04_fuguete', 123)
505	d	III	11	10	6	60.0	2	4	7 1 7 6 5 b7 6 2 7 1	['7 1 7 6 5 5', 'b7 6', '7']	['V65 I V6 V43/V V V', 'v6 IV6', 'V65']	['7 1', '7']	['V65 I', 'V65']	['1 7 6 5 5', 'b7 6']	['I V6 V43/V V V', 'v6 IV6']	('couperin_concerts', 'c14n04_fuguete', 124)	('couperin_concerts', 'c14n04_fuguete', 135)
506	d	VII	4	4	1	25.0	0	1	2 1 5 1	['2 1']	['V43 I']	[]	[]	['2 1']	['V43 I']	('couperin_concerts', 'c14n04_fuguete', 136)	('couperin_concerts', 'c14n04_fuguete', 139)
507	d	i	32	27	16	59.3	11	5	4 6 1 7 6 5 #3 4 2 3 1 2 #7 1 4 5 #6 1 #7 1 5 3 2 3 4 5 6	['1 7 6 6 5', '#3 4', '2 3', '1 2', '#7 1', '4 5 #6', '1 #7 1', '3 2 2 3 4 4 5 5 6']	['i v6 iv6(2) iv6 V', 'V65/iv iv', 'V65/III III', 'VI6 #viio6', 'V65 i', 'ii6 V #vi%7', 'IV64 V65 i', 'i6 ii%7 V65/III III iv7 iio6 v7(9) III6 VIM7(9)']	['#3 4', '2 3', '1 2', '#7 1', '4 5 #6', '#7 1', '2 2 3 4 4 5 5 6']	['V65/iv iv', 'V65/III III', 'VI6 #viio6', 'V65 i', 'ii6 V #vi%7', 'V65 i', 'ii%7 V65/III III iv7 iio6 v7(9) III6 VIM7(9)']	['1 7 6 6 5', '1 #7', '3 2 2']	['i v6 iv6(2) iv6 V', 'IV64 V65', 'i6 ii%7 V65/III']	('couperin_concerts', 'c14n04_fuguete', 141)	('couperin_concerts', 'c14n04_fuguete', 173)
508	d	III	9	8	4	50.0	3	1	5 1 4 5 1 7 #1 2	['4 5', '1 1 7 #1']	['ii65 V7', 'I ii2 V6 V65/ii']	['4 5', '7 #1']	['ii65 V7', 'V6 V65/ii']	['1 1 7']	['I ii2 V6']	('couperin_concerts', 'c14n04_fuguete', 174)	('couperin_concerts', 'c14n04_fuguete', 183)
509	d	i	41	41	27	65.9	14	13	1 2 5 #3 4 2 #3 #6 #4 5 1 #7 1 2 3 2 5 4 3 #7 1 5 2 1 #7 1 #7 1 2 3 2 5 4 3 2 5 4 3 4 5 1	['1 2', '#3 4', '2 #3', '#4 5', '1 #7 1 2 3 2', '5 4 3', '#7 1', '2 1 #7 1 #7 1 2 3 2', '5 4 3 2', '5 4 3 4 5']	['i ii7', 'V65/iv IV', 'ii vi%7/V', 'V65/V V', 'i V65 i V43 i6 V43', 'i64 V2 i6', 'V65 i', 'V43 i V65 i V65 i V43 i6 V43', 'i64 V2 i6 V43', 'V V2 i6 ii%65 V']	['1 2', '#3 4', '2 #3', '#4 5', '#7 1 2 3', '#7 1', '#7 1', '#7 1 2 3', '3 4 5']	['i ii7', 'V65/iv IV', 'ii vi%7/V', 'V65/V V', 'V65 i V43 i6', 'V65 i', 'V65 i', 'V65 i V43 i6', 'i6 ii%65 V']	['1 #7', '3 2', '5 4 3', '2 1 #7', '1 #7', '3 2', '5 4 3 2', '5 4 3']	['i V65', 'i6 V43', 'i64 V2 i6', 'V43 i V65', 'i V65', 'i6 V43', 'i64 V2 i6 V43', 'V V2 i6']	('couperin_concerts', 'c14n04_fuguete', 184)	('couperin_concerts', 'c14n04_fuguete', 224)
510	b	i	21	16	9	56.2	3	6	1 7 6 5 #7 1 7 6 5 1 5 #3 4 2 3 1	['1 7 7 6 6 5', '#7 1 7 7 6 6 5', '#3 4', '2 3']	['i v6 IIIM43 VIM7 ii%43 V7', 'V65 i v6 IIIM43 VIM7 ii%43 V', 'V65/iv iv(9)', 'V65/III III(9)']	['#7 1', '#3 4', '2 3']	['V65 i', 'V65/iv iv(9)', 'V65/III III(9)']	['1 7 7 6 6 5', '1 7 7 6 6 5']	['i v6 IIIM43 VIM7 ii%43 V7', 'i v6 IIIM43 VIM7 ii%43 V']	('couperin_concerts', 'parnasse_01', 0)	('couperin_concerts', 'parnasse_01', 20)
511	b	III	4	4	1	25.0	1	0	3 4 1 5	['3 4']	['I6 ii65']	['3 4']	['I6 ii65']	[]	[]	('couperin_concerts', 'parnasse_01', 21)	('couperin_concerts', 'parnasse_01', 24)
512	b	i	2	2	1	50.0	1	0	#7 1	['#7']	['V65']	['#7']	['V65']	[]	[]	('couperin_concerts', 'parnasse_01', 26)	('couperin_concerts', 'parnasse_01', 27)
513	b	v	12	11	8	72.7	4	4	2 #7 1 7 6 5 6 5 6 4 5	['#7 1 7 6 5 6 5 6', '4 5']	['V65 i v6 VIM7 V ii%43 V7 VI', 'ii%65 V(64)']	['#7 1', '5 6', '5 6', '4 5']	['V65 i', 'V ii%43', 'V7 VI', 'ii%65 V(64)']	['1 7 6 5', '6 5']	['i v6 VIM7 V', 'ii%43 V7']	('couperin_concerts', 'parnasse_01', 28)	('couperin_concerts', 'parnasse_01', 39)
514	b	i	8	6	4	66.7	2	2	#7 1 7 6 #7 1	['#7 1 1 7 7 6', '#7']	['V65 i V6(4) v6 V2/iv iv6', 'V65']	['#7 1 1', '#7']	['V65 i V6(4)', 'V65']	['1 1 7 7 6']	['i V6(4) v6 V2/iv iv6']	('couperin_concerts', 'parnasse_01', 40)	('couperin_concerts', 'parnasse_01', 47)
515	b	v	7	6	2	33.3	1	1	4 3 6 4 5 1	['4 4 3', '4 5']	['ii%65 V2 i6', 'ii%65 V']	['4 5']	['ii%65 V']	['4 4 3']	['ii%65 V2 i6']	('couperin_concerts', 'parnasse_01', 48)	('couperin_concerts', 'parnasse_01', 54)
516	b	i	27	24	16	66.7	13	3	#3 4 2 3 1 #6 #7 1 3 4 5 6 5 1 #3 4 5 6 5 #3 4 5 6 5	['#3 4', '2 3', '#6 #7 1', '3 4 5 6 6 5', '#3 4 5 6 6 5', '#3 4 5 6 6']	['V65/iv IV(9)', 'V65/III III(9)', 'V65/VII V65 i(9)', 'i6 IV7(9) III+6 VIM7 ii%43 V7', 'V65/iv iv III+6 VIM7 ii%43 V', 'V65/iv iv III+6 VIM7 iv6']	['#3 4', '2 3', '#6 #7 1', '3 4 5 6 6', '#3 4 5 6 6', '#3 4 5 6 6']	['V65/iv IV(9)', 'V65/III III(9)', 'V65/VII V65 i(9)', 'i6 IV7(9) III+6 VIM7 ii%43', 'V65/iv iv III+6 VIM7 ii%43', 'V65/iv iv III+6 VIM7 iv6']	['6 6 5', '6 6 5', '6 6']	['VIM7 ii%43 V7', 'VIM7 ii%43 V', 'VIM7 iv6']	('couperin_concerts', 'parnasse_01', 55)	('couperin_concerts', 'parnasse_01', 81)
