mc	mn	quarterbeats	duration_qb	volta	mc_onset	mn_onset	timesig	staff	voice	duration	tremolo	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
23	23	271/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		2	74	D5	5	264
23	23	68	0.25		1/2	1/2	6/8	2	1	1/16			1/16	1		4	64	E4	4	277
23	23	68	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		4	76	E5	5	265
23	23	273/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		8	56	G#3	3	278
23	23	273/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		8	68	G#4	4	266
23	23	137/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		3	57	A3	3	279
23	23	137/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		3	69	A4	4	267
23	23	275/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		5	59	B3	3	280
23	23	275/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		5	71	B4	4	268
24	24	69	0.5		0	0	6/8	2	1	1/8			1/8	1		0	60	C4	4	297
24	24	69	0.25		0	0	6/8	1	1	1/16			1/16	1		0	72	C5	5	285
24	24	277/4	0.25		1/16	1/16	6/8	3	1	1/16			1/16	1		4	52	E3	3	298
24	24	277/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		4	64	E4	4	286
24	24	139/2	0.25		1/8	1/8	6/8	3	1	1/16			1/16	1		-1	53	F3	3	299
24	24	139/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		-1	65	F4	4	287
24	24	279/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		1	55	G3	3	300
24	24	279/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	288
24	24	70	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		3	57	A3	3	301
24	24	70	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		3	69	A4	4	289
24	24	281/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		0	48	C3	3	302
24	24	281/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		0	60	C4	4	290
24	24	141/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1		2	50	D3	3	303
24	24	141/2	0.25		3/8	3/8	6/8	1	1	1/16			1/16	1		2	62	D4	4	291
24	24	283/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		4	52	E3	3	304
24	24	283/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		4	64	E4	4	292
24	24	71	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		-1	53	F3	3	305
24	24	71	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		-1	65	F4	4	293
24	24	285/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		1	55	G3	3	306
24	24	285/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	294
24	24	143/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		3	57	A3	3	307
24	24	143/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		3	69	A4	4	295
24	24	287/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		5	59	B3	3	308
24	24	287/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		5	71	B4	4	296
25	25	72	0.25		0	0	6/8	2	1	1/16			1/16	1		0	60	C4	4	321
25	25	72	0.5		0	0	6/8	3	1	1/8			1/8	1		0	60	C4	4	333
25	25	72	0.25		0	0	6/8	1	1	1/16			1/16	1		0	72	C5	5	309
25	25	289/4	0.25		1/16	1/16	6/8	2	1	1/16			1/16	1		2	62	D4	4	322
25	25	289/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		2	74	D5	5	310
25	25	145/2	0.25		1/8	1/8	6/8	2	1	1/16			1/16	1		4	64	E4	4	323
25	25	145/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		4	76	E5	5	311
25	25	291/4	0.25		3/16	3/16	6/8	4	1	1/16			1/16	1		-1	41	F2	2	343
25	25	291/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		-1	53	F3	3	334
25	25	291/4	0.25		3/16	3/16	6/8	2	1	1/16			1/16	1		-1	65	F4	4	324
25	25	291/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		-1	77	F5	5	312
25	25	73	0.25		1/4	1/4	6/8	4	1	1/16			1/16	1		1	43	G2	2	344
25	25	73	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		1	55	G3	3	335
25	25	73	0.25		1/4	1/4	6/8	2	1	1/16			1/16	1		1	67	G4	4	325
25	25	73	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		1	79	G5	5	313
25	25	293/4	0.25		5/16	5/16	6/8	4	1	1/16			1/16	1		3	45	A2	2	345
25	25	293/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		3	57	A3	3	336
25	25	293/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		3	69	A4	4	326
25	25	293/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		3	81	A5	5	314
25	25	147/2	0.25		3/8	3/8	6/8	4	1	1/16			1/16	1		5	47	B2	2	346
25	25	147/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1		5	59	B3	3	337
25	25	147/2	0.25		3/8	3/8	6/8	2	1	1/16			1/16	1		5	71	B4	4	327
25	25	147/2	0.25		3/8	3/8	6/8	1	1	1/16			1/16	1		5	83	B5	5	315
25	25	295/4	0.25		7/16	7/16	6/8	4	1	1/16			1/16	1		0	48	C3	3	347
25	25	295/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		0	60	C4	4	338
25	25	295/4	0.25		7/16	7/16	6/8	2	1	1/16			1/16	1		0	72	C5	5	328
25	25	295/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		0	84	C6	6	316
25	25	74	0.25		1/2	1/2	6/8	4	1	1/16			1/16	1		2	50	D3	3	348
25	25	74	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		2	62	D4	4	339
25	25	74	0.25		1/2	1/2	6/8	2	1	1/16			1/16	1		2	74	D5	5	329
25	25	74	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		2	86	D6	6	317
25	25	297/4	0.25		9/16	9/16	6/8	4	1	1/16			1/16	1		4	52	E3	3	349
25	25	297/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		4	64	E4	4	340
25	25	297/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		4	76	E5	5	330
25	25	297/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		4	88	E6	6	318
25	25	149/2	0.25		5/8	5/8	6/8	4	1	1/16			1/16	1		-1	53	F3	3	350
25	25	149/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		-1	65	F4	4	341
25	25	149/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		-1	77	F5	5	331
25	25	149/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		-1	89	F6	6	319
25	25	299/4	0.25		11/16	11/16	6/8	4	1	1/16			1/16	1		-4	44	Ab2	2	351
25	25	299/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		0	48	C3	3	342
25	25	299/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		-1	65	F4	4	332
25	25	299/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		-1	89	F6	6	320
26	26	75	1.5		0	0	6/8	4	1	3/8	3/8_r16_0		1/4	3/2		1	43	G2	2	364
26	26	75	1.5		0	0	6/8	3	1	3/8	3/8_r16_0		1/4	3/2		2	50	D3	3	362
26	26	75	0.25		0	0	6/8	2	1	1/16			1/16	1		5	71	B4	4	355
26	26	75	1.5		0	0	6/8	1	1	3/8			1/4	3/2	1	-1	89	F6	6	352
26	26	301/4	0.25		1/16	1/16	6/8	2	1	1/16			1/16	1		5	59	B3	3	356
26	26	151/2	0.25		1/8	1/8	6/8	2	1	1/16			1/16	1		5	59	B3	3	357
26	26	303/4	0.25		3/16	3/16	6/8	2	1	1/16			1/16	1		5	59	B3	3	358
26	26	76	0.25		1/4	1/4	6/8	2	1	1/16			1/16	1		5	59	B3	3	359
26	26	305/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		5	59	B3	3	360
26	26	153/2	1.5		3/8	3/8	6/8	4	1	3/8	3/8_r16_0		1/4	3/2		1	43	G2	2	365
26	26	153/2	1.5		3/8	3/8	6/8	3	1	3/8	3/8_r16_0		1/4	3/2		2	50	D3	3	363
26	26	153/2	1.5		3/8	3/8	6/8	2	1	3/8	3/8_r16_0		1/4	3/2		5	59	B3	3	361
26	26	153/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1	-1	-1	89	F6	6	353
26	26	155/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		-1	65	F4	4	354
27	27	78	1.0		0	0	6/8	4	1	1/4			1/4	1		0	48	C3	3	384
27	27	78	0.25		0	0	6/8	1	1	1/16			1/16	1		-3	63	Eb4	4	366
27	27	78	1.5		0	0	6/8	3	1	3/8			1/4	3/2	1	0	72	C5	5	381
27	27	78	1.5		0	0	6/8	2	1	3/8			1/4	3/2	1	-3	75	Eb5	5	378
27	27	313/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	367
27	27	157/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		0	72	C5	5	368
27	27	315/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	369
27	27	79	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		-3	75	Eb5	5	370
27	27	317/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		0	72	C5	5	371
27	27	159/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1	-1	0	72	C5	5	382
27	27	159/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1	-1	-3	75	Eb5	5	379
27	27	159/2	0.25		3/8	3/8	6/8	1	1	1/16			1/16	1		1	79	G5	5	372
27	27	319/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		-3	75	Eb5	5	373
27	27	80	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		0	84	C6	6	374
27	27	321/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		1	79	G5	5	375
27	27	161/2	0.5		5/8	5/8	6/8	3	1	1/8			1/8	1		0	60	C4	4	383
27	27	161/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1		-3	63	Eb4	4	380
27	27	161/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		-3	87	Eb6	6	376
27	27	323/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		-3	87	Eb6	6	377
28	28	81	1.5		0	0	6/8	4	1	3/8	3/8_r16_0		1/4	3/2		6	42	F#2	2	394
28	28	81	1.5		0	0	6/8	2	1	3/8	3/8_r16_0		1/4	3/2		0	60	C4	4	390
28	28	81	1.5		0	0	6/8	3	1	3/8	3/8_r16_0		1/4	3/2		2	62	D4	4	392
28	28	81	1.5		0	0	6/8	2	1	3/8	3/8_r16_0		1/4	3/2		3	69	A4	4	390
28	28	81	1.5		0	0	6/8	1	1	3/8			1/4	3/2	1	2	86	D6	6	385
28	28	165/2	1.5		3/8	3/8	6/8	4	1	3/8	3/8_r16_0		1/4	3/2		6	42	F#2	2	395
28	28	165/2	1.5		3/8	3/8	6/8	2	1	3/8	3/8_r16_0		1/4	3/2		0	60	C4	4	391
28	28	165/2	1.5		3/8	3/8	6/8	3	1	3/8	3/8_r16_0		1/4	3/2		2	62	D4	4	393
28	28	165/2	1.5		3/8	3/8	6/8	2	1	3/8	3/8_r16_0		1/4	3/2		3	69	A4	4	391
28	28	165/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1	-1	2	86	D6	6	386
28	28	167/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		0	60	C4	4	387
28	28	167/2	0.0		5/8	5/8	6/8	1	1	0		grace16after	1/16	1		5	59	B3	3	388
28	28	167/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		0	60	C4	4	389
29	29	84	1.0		0	0	6/8	4	1	1/4			1/4	1		1	43	G2	2	414
29	29	84	0.25		0	0	6/8	1	1	1/16			1/16	1		-2	58	Bb3	3	396
29	29	84	1.5		0	0	6/8	3	1	3/8			1/4	3/2	1	1	67	G4	4	411
29	29	84	1.5		0	0	6/8	2	1	3/8			1/4	3/2	1	-2	70	Bb4	4	408
29	29	337/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		2	62	D4	4	397
29	29	169/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		1	67	G4	4	398
29	29	339/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		2	62	D4	4	399
29	29	85	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		-2	70	Bb4	4	400
29	29	341/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		1	67	G4	4	401
29	29	171/2	1.0		3/8	3/8	6/8	3	1	1/4			1/4	1	-1	1	67	G4	4	412
29	29	171/2	1.0		3/8	3/8	6/8	2	1	1/4			1/4	1	-1	-2	70	Bb4	4	409
29	29	171/2	0.25		3/8	3/8	6/8	1	1	1/16			1/16	1		2	74	D5	5	402
29	29	343/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		-2	70	Bb4	4	403
29	29	86	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		1	79	G5	5	404
29	29	345/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		2	74	D5	5	405
29	29	173/2	0.5		5/8	5/8	6/8	3	1	1/8			1/8	1		1	55	G3	3	413
29	29	173/2	0.5		5/8	5/8	6/8	2	1	1/8			1/8	1		-2	58	Bb3	3	410
29	29	173/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		-2	82	Bb5	5	406
29	29	347/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		-2	82	Bb5	5	407
30	30	87	1.5		0	0	6/8	4	1	3/8	3/8_r16_0		1/4	3/2		-3	39	Eb2	2	422
30	30	87	1.5		0	0	6/8	3	1	3/8	3/8_r16_0		1/4	3/2		-3	51	Eb3	3	420
30	30	87	1.5		0	0	6/8	2	1	3/8	3/8_r16_0		1/4	3/2		1	55	G3	3	418
30	30	87	1.5		0	0	6/8	2	1	3/8	3/8_r16_0		1/4	3/2		1	67	G4	4	418
30	30	87	1.5		0	0	6/8	1	1	3/8			1/4	3/2	1	-2	82	Bb5	5	415
30	30	177/2	1.5		3/8	3/8	6/8	4	1	3/8	3/8_r16_0		1/4	3/2		-3	39	Eb2	2	423
30	30	177/2	1.5		3/8	3/8	6/8	3	1	3/8	3/8_r16_0		1/4	3/2		-3	51	Eb3	3	421
30	30	177/2	1.5		3/8	3/8	6/8	2	1	3/8	3/8_r16_0		1/4	3/2		1	55	G3	3	419
30	30	177/2	1.5		3/8	3/8	6/8	2	1	3/8	3/8_r16_0		1/4	3/2		1	67	G4	4	419
30	30	177/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1	-1	-2	82	Bb5	5	416
30	30	179/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		7	61	C#4	4	417
31	31	90	1.5		0	0	6/8	4	1	3/8			1/4	3/2	1	2	38	D2	2	444
31	31	90	0.75		0	0	6/8	3	1	3/16			1/8	3/2		2	50	D3	3	439
31	31	90	0.25		0	0	6/8	1	1	1/16			1/16	1		2	62	D4	4	424
31	31	90	1.0		0	0	6/8	2	1	1/4			1/4	1		6	66	F#4	4	431
31	31	361/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		3	69	A4	4	425
31	31	181/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		2	74	D5	5	426
31	31	363/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		-3	51	Eb3	3	440
31	31	363/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		0	72	C5	5	427
31	31	91	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		0	48	C3	3	441
31	31	91	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1		1	67	G4	4	432
31	31	91	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		-2	70	Bb4	4	428
31	31	365/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		7	49	C#3	3	442
31	31	183/2	0.75		3/8	3/8	6/8	4	1	3/16			1/8	3/2	-1	2	38	D2	2	445
31	31	183/2	0.5		3/8	3/8	6/8	3	1	1/8			1/8	1		2	50	D3	3	443
31	31	183/2	0.25		3/8	3/8	6/8	2	1	1/16			1/16	1		6	66	F#4	4	433
31	31	183/2	1.0		3/8	3/8	6/8	1	1	1/4			1/4	1		3	69	A4	4	429
31	31	367/4	0.25		7/16	7/16	6/8	2	1	1/16			1/16	1		3	57	A3	3	434
31	31	92	0.25		1/2	1/2	6/8	2	1	1/16			1/16	1		2	62	D4	4	435
31	31	369/4	0.25		9/16	9/16	6/8	4	1	1/16			1/16	1		-3	39	Eb2	2	446
31	31	369/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		0	60	C4	4	436
31	31	185/2	0.25		5/8	5/8	6/8	4	1	1/16			1/16	1		0	36	C2	2	447
31	31	185/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		-2	58	Bb3	3	437
31	31	185/2	0.5		5/8	5/8	6/8	1	1	1/8			1/8	1		1	67	G4	4	430
31	31	371/4	0.25		11/16	11/16	6/8	4	1	1/16			1/16	1		7	37	C#2	2	448
31	31	371/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		-2	70	Bb4	4	438
32	32	93	1.5		0	0	6/8	4	1	3/8			1/4	3/2	1	2	38	D2	2	484
32	32	93	0.25		0	0	6/8	1	1	1/16			1/16	1		6	66	F#4	4	449
32	32	93	0.25		0	0	6/8	2	1	1/16			1/16	1		3	69	A4	4	461
32	32	373/4	0.25		1/16	1/16	6/8	3	1	1/16			1/16	1		1	67	G4	4	473
32	32	373/4	0.25		1/16	1/16	6/8	2	1	1/16			1/16	1		-2	70	Bb4	4	462
32	32	373/4	0.25		1/16	1/16	6/8	1	1	1/16			1/16	1		-3	75	Eb5	5	450
32	32	187/2	0.25		1/8	1/8	6/8	3	1	1/16			1/16	1		3	69	A4	4	474
32	32	187/2	0.25		1/8	1/8	6/8	1	1	1/16			1/16	1		0	72	C5	5	451
32	32	187/2	0.25		1/8	1/8	6/8	2	1	1/16			1/16	1		0	72	C5	5	463
32	32	375/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		1	67	G4	4	475
32	32	375/4	0.25		3/16	3/16	6/8	2	1	1/16			1/16	1		-2	70	Bb4	4	464
32	32	375/4	0.25		3/16	3/16	6/8	1	1	1/16			1/16	1		7	73	C#5	5	452
32	32	94	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		6	66	F#4	4	476
32	32	94	0.25		1/4	1/4	6/8	2	1	1/16			1/16	1		3	69	A4	4	465
32	32	94	0.25		1/4	1/4	6/8	1	1	1/16			1/16	1		2	74	D5	5	453
32	32	377/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		-3	63	Eb4	4	477
32	32	377/4	0.25		5/16	5/16	6/8	2	1	1/16			1/16	1		7	73	C#5	5	466
32	32	377/4	0.25		5/16	5/16	6/8	1	1	1/16			1/16	1		1	79	G5	5	454
32	32	189/2	0.75		3/8	3/8	6/8	4	1	3/16			1/8	3/2	-1	2	38	D2	2	485
32	32	189/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1		2	62	D4	4	478
32	32	189/2	0.25		3/8	3/8	6/8	2	1	1/16			1/16	1		2	74	D5	5	467
32	32	189/2	0.25		3/8	3/8	6/8	1	1	1/16			1/16	1		6	78	F#5	5	455
32	32	379/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		7	61	C#4	4	479
32	32	379/4	0.25		7/16	7/16	6/8	2	1	1/16			1/16	1		1	79	G5	5	468
32	32	379/4	0.25		7/16	7/16	6/8	1	1	1/16			1/16	1		-2	82	Bb5	5	456
32	32	95	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		2	62	D4	4	480
32	32	95	0.25		1/2	1/2	6/8	2	1	1/16			1/16	1		6	78	F#5	5	469
32	32	95	0.25		1/2	1/2	6/8	1	1	1/16			1/16	1		3	81	A5	5	457
32	32	381/4	0.25		9/16	9/16	6/8	4	1	1/16			1/16	1		3	45	A2	2	486
32	32	381/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		4	64	E4	4	481
32	32	381/4	0.25		9/16	9/16	6/8	2	1	1/16			1/16	1		1	79	G5	5	470
32	32	381/4	0.25		9/16	9/16	6/8	1	1	1/16			1/16	1		7	85	C#6	6	458
32	32	191/2	0.25		5/8	5/8	6/8	4	1	1/16			1/16	1		2	38	D2	2	487
32	32	191/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		2	62	D4	4	482
32	32	191/2	0.25		5/8	5/8	6/8	2	1	1/16			1/16	1		6	78	F#5	5	471
32	32	191/2	0.25		5/8	5/8	6/8	1	1	1/16			1/16	1		2	86	D6	6	459
32	32	383/4	0.25		11/16	11/16	6/8	4	1	1/16			1/16	1		3	45	A2	2	488
32	32	383/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		4	64	E4	4	483
32	32	383/4	0.25		11/16	11/16	6/8	2	1	1/16			1/16	1		1	79	G5	5	472
32	32	383/4	0.25		11/16	11/16	6/8	1	1	1/16			1/16	1		7	85	C#6	6	460
33	33	96	0.25		0	0	6/8	4	1	1/16			1/16	1		2	38	D2	2	506
33	33	96	0.5		0	0	6/8	3	1	1/8			1/8	1		2	62	D4	4	497
33	33	96	0.5		0	0	6/8	2	1	1/8			1/8	1		6	78	F#5	5	493
33	33	96	0.5		0	0	6/8	1	1	1/8			1/8	1		2	86	D6	6	489
33	33	385/4	0.25		1/16	1/16	6/8	4	1	1/16			1/16	1		7	37	C#2	2	507
33	33	193/2	0.25		1/8	1/8	6/8	4	1	1/16			1/16	1		2	38	D2	2	508
33	33	193/2	0.5		1/8	1/8	6/8	3	1	1/8			1/8	1		2	50	D3	3	498
33	33	193/2	0.5		1/8	1/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	494
33	33	193/2	0.5		1/8	1/8	6/8	2	1	1/8			1/8	1		6	78	F#5	5	494
33	33	193/2	0.5		1/8	1/8	6/8	1	1	1/8			1/8	1		2	86	D6	6	490
33	33	387/4	0.25		3/16	3/16	6/8	4	1	1/16			1/16	1		7	37	C#2	2	509
33	33	97	0.25		1/4	1/4	6/8	4	1	1/16			1/16	1		2	38	D2	2	510
33	33	97	0.5		1/4	1/4	6/8	3	1	1/8			1/8	1		2	50	D3	3	499
33	33	97	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1		3	69	A4	4	495
33	33	97	0.5		1/4	1/4	6/8	2	1	1/8			1/8	1		6	78	F#5	5	495
33	33	97	0.5		1/4	1/4	6/8	1	1	1/8			1/8	1		2	86	D6	6	491
33	33	389/4	0.25		5/16	5/16	6/8	4	1	1/16			1/16	1		7	37	C#2	2	511
33	33	195/2	1.5		3/8	3/8	6/8	4	1	3/8			1/4	3/2	1	2	38	D2	2	512
33	33	195/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1		2	50	D3	3	500
33	33	195/2	0.5		3/8	3/8	6/8	2	1	1/8			1/8	1		3	69	A4	4	496
33	33	195/2	0.5		3/8	3/8	6/8	2	1	1/8			1/8	1		6	78	F#5	5	496
33	33	195/2	0.5		3/8	3/8	6/8	1	1	1/8			1/8	1		2	86	D6	6	492
33	33	391/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		7	49	C#3	3	501
33	33	98	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		2	50	D3	3	502
33	33	393/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		7	49	C#3	3	503
33	33	197/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		2	50	D3	3	504
33	33	395/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		7	49	C#3	3	505
34	34	99	3.0		0	0	6/8	4	1	3/4			1/2	3/2	0	2	38	D2	2	525
34	34	99	0.25		0	0	6/8	3	1	1/16			1/16	1		2	50	D3	3	513
34	34	397/4	0.25		1/16	1/16	6/8	3	1	1/16			1/16	1		7	49	C#3	3	514
34	34	199/2	0.25		1/8	1/8	6/8	3	1	1/16			1/16	1		2	50	D3	3	515
34	34	399/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		7	49	C#3	3	516
34	34	100	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		2	50	D3	3	517
34	34	401/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		7	49	C#3	3	518
34	34	201/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1		2	50	D3	3	519
34	34	403/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		7	49	C#3	3	520
34	34	101	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		2	50	D3	3	521
34	34	405/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		7	49	C#3	3	522
34	34	203/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		2	50	D3	3	523
34	34	407/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		7	49	C#3	3	524
35	35	102	0.75		0	0	6/8	4	1	3/16			1/8	3/2	-1	2	38	D2	2	538
35	35	102	0.25		0	0	6/8	3	1	1/16			1/16	1		2	50	D3	3	526
35	35	409/4	0.25		1/16	1/16	6/8	3	1	1/16			1/16	1		0	48	C3	3	527
35	35	205/2	0.25		1/8	1/8	6/8	3	1	1/16			1/16	1		2	50	D3	3	528
35	35	411/4	0.25		3/16	3/16	6/8	4	1	1/16			1/16	1		6	42	F#2	2	539
35	35	411/4	0.25		3/16	3/16	6/8	3	1	1/16			1/16	1		0	48	C3	3	529
35	35	103	0.25		1/4	1/4	6/8	4	1	1/16			1/16	1		4	40	E2	2	540
35	35	103	0.25		1/4	1/4	6/8	3	1	1/16			1/16	1		2	50	D3	3	530
35	35	413/4	0.25		5/16	5/16	6/8	4	1	1/16			1/16	1		1	43	G2	2	541
35	35	413/4	0.25		5/16	5/16	6/8	3	1	1/16			1/16	1		0	48	C3	3	531
35	35	207/2	0.75		3/8	3/8	6/8	4	1	3/16			1/8	3/2		6	42	F#2	2	542
35	35	207/2	0.25		3/8	3/8	6/8	3	1	1/16			1/16	1		2	50	D3	3	532
35	35	415/4	0.25		7/16	7/16	6/8	3	1	1/16			1/16	1		0	48	C3	3	533
35	35	104	0.25		1/2	1/2	6/8	3	1	1/16			1/16	1		2	50	D3	3	534
35	35	417/4	0.25		9/16	9/16	6/8	4	1	1/16			1/16	1		3	45	A2	2	543
35	35	417/4	0.25		9/16	9/16	6/8	3	1	1/16			1/16	1		0	48	C3	3	535
35	35	209/2	0.25		5/8	5/8	6/8	4	1	1/16			1/16	1		8	44	G#2	2	544
35	35	209/2	0.25		5/8	5/8	6/8	3	1	1/16			1/16	1		2	50	D3	3	536
35	35	419/4	0.25		11/16	11/16	6/8	4	1	1/16			1/16	1		5	47	B2	2	545
35	35	419/4	0.25		11/16	11/16	6/8	3	1	1/16			1/16	1		0	48	C3	3	537
36	36	105	1.0		0	0	6/8	4	1	1/4			1/4	1		3	45	A2	2	565
36	36	105	0.25		0	0	6/8	3	1	1/16			1/16	1		2	50	D3	3	553
36	36	105	0.75		0	0	6/8	1	1	3/16			1/8	3/2		3	81	A5	5	546
36	36	421/4	0.25		1/16	1/16	6/8	3	1	1/16			1/16	1		0	48	C3	3	554
